Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,2,2286,BOS,Boston Celtics,Kendrick Perkins,"November 10, 1984",19.0,NBA,C,10.0,0.0,35.0,8.2,15.4,0.53,0.0,0.0,,8.2,15.4,0.53,6.2,9.3,0.67,5.1,9.3,14.4,3.1,0.0,2.1,5.1,6.2,22.6
2005,2,2286,BOS,Boston Celtics,Kendrick Perkins,"November 10, 1984",20.0,NBA,C,60.0,3.0,548.0,3.7,7.8,0.47,0.0,0.0,,3.7,7.8,0.47,2.4,3.8,0.64,3.5,8.1,11.6,1.4,0.6,2.4,2.8,6.4,9.8
2006,2,2286,BOS,Boston Celtics,Kendrick Perkins,"November 10, 1984",21.0,NBA,C,68.0,40.0,1332.0,3.7,7.2,0.52,0.0,0.1,0.0,3.7,7.1,0.52,2.2,3.5,0.62,3.8,7.1,10.9,1.9,0.6,2.8,2.9,5.4,9.6
2007,2,2286,BOS,Boston Celtics,Kendrick Perkins,"November 10, 1984",22.0,NBA,C,72.0,53.0,1576.0,3.0,6.1,0.49,0.0,0.1,0.0,3.0,6.1,0.5,1.4,2.3,0.6,2.6,5.9,8.5,2.1,0.5,2.2,2.6,4.9,7.4
2008,2,2286,BOS,Boston Celtics,Kendrick Perkins,"November 10, 1984",23.0,NBA,C,78.0,78.0,1912.0,4.0,6.6,0.62,0.0,0.0,0.0,4.0,6.5,0.62,2.1,3.4,0.62,2.7,6.2,8.9,1.6,0.6,2.1,2.4,4.6,10.2
2009,2,2286,BOS,Boston Celtics,Kendrick Perkins,"November 10, 1984",24.0,NBA,C,76.0,76.0,2253.0,4.4,7.6,0.58,0.0,0.0,0.0,4.4,7.6,0.58,1.5,2.6,0.6,3.3,6.6,9.9,1.5,0.4,2.4,2.6,4.0,10.4
2010,2,2286,BOS,Boston Celtics,Kendrick Perkins,"November 10, 1984",25.0,NBA,C,78.0,78.0,2154.0,5.2,8.7,0.6,0.0,0.1,0.0,5.2,8.7,0.6,2.7,4.7,0.58,2.6,7.4,9.9,1.3,0.4,2.2,2.8,3.7,13.2
2011,31,2286,TOT,Total After Trade,Kendrick Perkins,"November 10, 1984",26.0,NBA,C,29.0,24.0,742.0,3.3,6.3,0.52,0.0,0.0,,3.3,6.3,0.52,1.9,3.5,0.56,3.0,8.2,11.3,1.3,0.4,1.3,2.7,4.4,8.4
2011,2,2286,BOS,Boston Celtics,Kendrick Perkins,"November 10, 1984",26.0,NBA,C,12.0,7.0,313.0,3.7,6.8,0.54,0.0,0.0,,3.7,6.8,0.54,2.6,4.6,0.57,2.6,8.5,11.2,1.2,0.2,1.2,2.9,4.3,10.0
2011,21,2286,OKC,Oklahoma City Thunder,Kendrick Perkins,"November 10, 1984",26.0,NBA,C,17.0,17.0,429.0,2.9,6.0,0.49,0.0,0.0,,2.9,6.0,0.49,1.4,2.7,0.53,3.3,8.1,11.3,1.3,0.6,1.3,2.6,4.5,7.3
2012,21,2286,OKC,Oklahoma City Thunder,Kendrick Perkins,"November 10, 1984",27.0,NBA,C,65.0,65.0,1744.0,2.6,5.4,0.49,0.0,0.0,,2.6,5.4,0.49,1.5,2.3,0.65,2.5,6.3,8.8,1.6,0.5,1.5,2.4,3.9,6.8
2013,21,2286,OKC,Oklahoma City Thunder,Kendrick Perkins,"November 10, 1984",28.0,NBA,C,78.0,78.0,1954.0,2.6,5.8,0.46,0.0,0.0,0.0,2.6,5.7,0.46,0.8,1.3,0.61,2.0,6.6,8.6,2.0,0.8,1.5,2.0,4.2,6.1
2014,21,2286,OKC,Oklahoma City Thunder,Kendrick Perkins,"November 10, 1984",29.0,NBA,C,62.0,62.0,1207.0,2.6,5.8,0.45,0.0,0.0,0.0,2.6,5.7,0.45,1.1,2.0,0.55,2.4,6.7,9.1,2.0,0.8,1.0,2.7,5.3,6.3
2015,31,2286,TOT,Total After Trade,Kendrick Perkins,"November 10, 1984",30.0,NBA,C,68.0,3.0,1148.0,3.2,7.1,0.45,0.0,0.0,0.0,3.2,7.1,0.45,1.3,2.6,0.51,2.9,7.2,10.0,1.6,0.5,1.3,3.0,5.1,7.7
2015,21,2286,OKC,Oklahoma City Thunder,Kendrick Perkins,"November 10, 1984",30.0,NBA,C,51.0,3.0,981.0,3.0,6.8,0.44,0.0,0.0,0.0,3.0,6.8,0.44,1.4,2.8,0.51,2.9,7.3,10.2,1.6,0.5,1.4,2.7,5.0,7.4
2015,6,2286,CLE,Cleveland Cavaliers,Kendrick Perkins,"November 10, 1984",30.0,NBA,C,17.0,0.0,167.0,4.3,8.8,0.49,0.0,0.0,,4.3,8.8,0.49,0.9,1.7,0.5,2.4,6.5,8.8,1.7,0.4,0.9,4.5,5.8,9.5
2016,19,2286,NOP,New Orleans Pelicans,Kendrick Perkins,"November 10, 1984",31.0,NBA,C,37.0,5.0,542.0,2.7,5.0,0.53,0.0,0.0,,2.7,5.0,0.53,0.7,1.7,0.44,1.7,6.8,8.5,2.1,0.7,0.7,2.7,4.3,6.0
2018,6,2286,CLE,Cleveland Cavaliers,Kendrick Perkins,"November 10, 1984",33.0,NBA,C,1.0,0.0,15.0,2.4,4.8,0.5,0.0,0.0,,2.4,4.8,0.5,2.4,4.8,0.5,0.0,2.4,2.4,4.8,2.4,0.0,2.4,2.4,7.2
