Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2015,6,65,CLE,Cleveland Cavaliers,89,Lou Amundson,PF,6-9,220,"December 7, 1982",US,8,UNLV
2015,6,524,CLE,Cleveland Cavaliers,5,Will Cherry,PG,6-0,185,"February 8, 1991",US,R,Montana
2015,6,727,CLE,Cleveland Cavaliers,8,Matthew Dellavedova,SG,6-3,200,"September 8, 1990",AU,1,Saint Mary's
2015,6,1204,CLE,Cleveland Cavaliers,12,Joe Harris,SG,6-6,220,"September 6, 1991",US,R,Virginia
2015,6,1241,CLE,Cleveland Cavaliers,33,Brendan Haywood,C,7-0,268,"November 27, 1979",US,12,UNC
2015,6,1387,CLE,Cleveland Cavaliers,2,Kyrie Irving,PG,6-2,195,"March 23, 1992",AU,3,Duke
2015,6,1429,CLE,Cleveland Cavaliers,23,LeBron James,SF,6-9,250,"December 30, 1984",US,11,
2015,6,1548,CLE,Cleveland Cavaliers,1,James Jones,SF,6-8,218,"October 4, 1980",US,11,Miami (FL)
2015,6,1628,CLE,Cleveland Cavaliers,53,Alex Kirk,C,7-0,245,"November 14, 1991",US,R,New Mexico
2015,6,1780,CLE,Cleveland Cavaliers,0,Kevin Love,PF,6-8,251,"September 7, 1988",US,6,UCLA
2015,6,1838,CLE,Cleveland Cavaliers,31,Shawn Marion,SF,6-7,220,"May 7, 1978",US,15,UNLV
2015,6,1996,CLE,Cleveland Cavaliers,18,Mike Miller,SF,6-8,218,"February 19, 1980",US,14,Florida
2015,6,2072,CLE,Cleveland Cavaliers,20,Timofey Mozgov,C,7-1,275,"July 16, 1986",RU,4,
2015,6,2286,CLE,Cleveland Cavaliers,3,Kendrick Perkins,C,6-10,270,"November 10, 1984",US,11,
2015,6,2361,CLE,Cleveland Cavaliers,21,A.J. Price,PG,6-2,181,"October 7, 1986",US,5,UConn
2015,6,2623,CLE,Cleveland Cavaliers,4,Iman Shumpert,SG,6-5,215,"June 26, 1990",US,3,Georgia Tech
2015,6,2682,CLE,Cleveland Cavaliers,5,J.R. Smith,SG,6-6,225,"September 9, 1985",US,10,
2015,6,2879,CLE,Cleveland Cavaliers,13,Tristan Thompson,PF,6-9,254,"March 13, 1991",CA,3,Texas
2015,6,2962,CLE,Cleveland Cavaliers,17,Anderson Varejao,C,6-10,273,"September 28, 1982",BR,10,
2015,6,2999,CLE,Cleveland Cavaliers,3,Dion Waiters,SG,6-3,215,"December 10, 1991",US,2,Syracuse
