Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2013,2,161,BOS,Boston Celtics,12,Leandro Barbosa,PG,6-3,194,1982-11-28,BR,9,
2013,2,180,BOS,Boston Celtics,30,Brandon Bass,PF,6-8,250,1985-04-30,US,7,LSU
2013,2,322,BOS,Boston Celtics,0,Avery Bradley,PG,6-3,180,1990-11-26,US,2,Texas
2013,2,572,BOS,Boston Celtics,98,Jason Collins,C,7-0,255,1978-12-02,US,11,Stanford
2013,2,627,BOS,Boston Celtics,27,Jordan Crawford,SG,6-4,195,1988-10-23,US,2,"Indiana, Xavier"
2013,2,999,BOS,Boston Celtics,5,Kevin Garnett,C,6-11,240,1976-05-19,US,17,
2013,2,1108,BOS,Boston Celtics,8,Jeff Green,PF,6-8,235,1986-08-28,US,4,Georgetown
2013,2,1576,BOS,Boston Celtics,43,Kris Joseph,SF,6-7,210,1988-12-17,CA,R,Syracuse
2013,2,1722,BOS,Boston Celtics,11,Courtney Lee,SG,6-5,215,1985-10-03,US,4,Western Kentucky
2013,2,1972,BOS,Boston Celtics,13,Fab Melo,C,7-0,255,1990-06-20,BR,R,Syracuse
2013,2,1991,BOS,Boston Celtics,99,Darko Milicic,C,7-0,250,1985-06-20,RS,9,
2013,2,2310,BOS,Boston Celtics,34,Paul Pierce,SF,6-7,235,1977-10-13,US,14,Kansas
2013,2,2401,BOS,Boston Celtics,42,Shavlik Randolph,PF,6-10,240,1983-11-24,US,5,Duke
2013,2,2510,BOS,Boston Celtics,9,Rajon Rondo,PG,6-1,180,1986-02-22,US,6,Kentucky
2013,2,2788,BOS,Boston Celtics,7,Jared Sullinger,PF,6-9,260,1992-03-04,US,R,Ohio State
2013,2,2839,BOS,Boston Celtics,4,Jason Terry,SG,6-2,185,1977-09-15,US,13,Arizona
2013,2,2967,BOS,Boston Celtics,41,Jarvis Varnado,PF,6-9,230,1988-03-01,US,R,Mississippi State
2013,2,3093,BOS,Boston Celtics,12,D.J. White,PF,6-9,251,1986-08-31,US,4,Indiana
2013,2,3120,BOS,Boston Celtics,44,Chris Wilcox,C,6-10,221,1982-09-03,US,10,Maryland
2013,2,3190,BOS,Boston Celtics,55,Terrence Williams,SF,6-6,220,1987-06-28,US,3,Louisville
