Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2013,19,64,NOH,New Orleans Hornets,0,Al-Farouq Aminu,SF,6-8,220,1990-09-21,US,2,Wake Forest
2013,19,65,NOH,New Orleans Hornets,17,Lou Amundson,PF,6-9,220,1982-12-07,US,6,UNLV
2013,19,83,NOH,New Orleans Hornets,33,Ryan Anderson,PF,6-9,240,1988-05-06,US,4,California
2013,19,677,NOH,New Orleans Hornets,23,Anthony Davis,PF,6-10,253,1993-03-11,US,R,Kentucky
2013,19,1065,NOH,New Orleans Hornets,10,Eric Gordon,SG,6-3,215,1988-12-25,US,4,Indiana
2013,19,1211,NOH,New Orleans Hornets,12,Terrel Harris,SG,6-5,190,1987-08-10,US,1,Oklahoma State
2013,19,1265,NOH,New Orleans Hornets,4,Xavier Henry,SF,6-6,220,1991-03-15,BE,2,Kansas
2013,19,1781,NOH,New Orleans Hornets,15,Robin Lopez,C,7-0,281,1988-04-01,US,4,Stanford
2013,19,1872,NOH,New Orleans Hornets,8,Roger Mason,SG,6-5,200,1980-09-10,US,8,Virginia
2013,19,1940,NOH,New Orleans Hornets,5,Dominic McGuire,SF,6-9,220,1985-10-20,US,5,"California, Fresno State"
2013,19,1996,NOH,New Orleans Hornets,2,Darius Miller,SF,6-6,225,1990-03-21,US,R,Kentucky
2013,19,2460,NOH,New Orleans Hornets,25,Austin Rivers,SG,6-4,200,1992-08-01,US,R,Duke
2013,19,2467,NOH,New Orleans Hornets,22,Brian Roberts,PG,6-1,173,1985-12-03,US,R,Dayton
2013,19,2651,NOH,New Orleans Hornets,20,Henry Sims,C,6-10,248,1990-03-27,US,R,Georgetown
2013,19,2666,NOH,New Orleans Hornets,12,Donald Sloan,PG,6-3,205,1988-01-15,US,1,Texas A&M
2013,19,2689,NOH,New Orleans Hornets,14,Jason Smith,C,7-0,240,1986-03-02,US,4,Colorado State
2013,19,2862,NOH,New Orleans Hornets,42,Lance Thomas,SF,6-8,240,1988-04-24,US,1,Duke
2013,19,2968,NOH,New Orleans Hornets,21,Greivis Vasquez,PG,6-6,217,1987-01-16,VE,2,Maryland
2013,19,3035,NOH,New Orleans Hornets,1,Hakim Warrick,PF,6-9,219,1982-07-08,US,7,Syracuse
