Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2009,12,1275,IND,Indiana Pacers,Roy Hibbert,"December 11, 1986",22.0,NBA,C,70.0,42.0,1009.0,198.0,420.0,0.47,0.0,0.0,,198.0,420.0,0.47,0.47,98.0,147.0,0.67,115.0,128.0,243.0,49.0,20.0,76.0,55.0,215.0,494.0,0.0
2010,12,1275,IND,Indiana Pacers,Roy Hibbert,"December 11, 1986",23.0,NBA,C,81.0,69.0,2035.0,387.0,782.0,0.5,3.0,6.0,0.5,384.0,776.0,0.5,0.5,169.0,224.0,0.75,177.0,287.0,464.0,158.0,30.0,131.0,145.0,285.0,946.0,0.0
2011,12,1275,IND,Indiana Pacers,Roy Hibbert,"December 11, 1986",24.0,NBA,C,81.0,80.0,2244.0,410.0,890.0,0.46,0.0,4.0,0.0,410.0,886.0,0.46,0.46,205.0,275.0,0.74,182.0,428.0,610.0,166.0,33.0,142.0,185.0,256.0,1025.0,0.0
2012,12,1275,IND,Indiana Pacers,Roy Hibbert,"December 11, 1986",25.0,NBA,C,65.0,65.0,1937.0,332.0,668.0,0.5,0.0,1.0,0.0,332.0,667.0,0.5,0.5,170.0,239.0,0.71,213.0,359.0,572.0,108.0,32.0,128.0,128.0,195.0,834.0,0.0
2013,12,1275,IND,Indiana Pacers,Roy Hibbert,"December 11, 1986",26.0,NBA,C,79.0,79.0,2269.0,385.0,859.0,0.45,1.0,4.0,0.25,384.0,855.0,0.45,0.45,166.0,224.0,0.74,296.0,360.0,656.0,113.0,39.0,206.0,162.0,279.0,937.0,1.0
2014,12,1275,IND,Indiana Pacers,Roy Hibbert,"December 11, 1986",27.0,NBA,C,81.0,81.0,2409.0,331.0,754.0,0.44,2.0,5.0,0.4,329.0,749.0,0.44,0.44,207.0,269.0,0.77,202.0,336.0,538.0,91.0,29.0,182.0,148.0,269.0,871.0,0.0
2015,12,1275,IND,Indiana Pacers,Roy Hibbert,"December 11, 1986",28.0,NBA,C,76.0,76.0,1926.0,317.0,710.0,0.45,0.0,2.0,0.0,317.0,708.0,0.45,0.45,168.0,204.0,0.82,156.0,384.0,540.0,84.0,18.0,125.0,107.0,216.0,802.0,0.0
2016,14,1275,LAL,Los Angeles Lakers,Roy Hibbert,"December 11, 1986",29.0,NBA,C,81.0,81.0,1878.0,182.0,411.0,0.44,0.0,2.0,0.0,182.0,409.0,0.44,0.44,117.0,145.0,0.81,132.0,266.0,398.0,95.0,32.0,110.0,76.0,252.0,481.0,0.0
2017,31,1275,TOT,Total After Trade,Roy Hibbert,"December 11, 1986",30.0,NBA,C,48.0,13.0,682.0,80.0,147.0,0.54,0.0,0.0,,80.0,147.0,0.54,0.54,61.0,75.0,0.81,54.0,98.0,152.0,21.0,8.0,46.0,32.0,100.0,221.0,0.0
2017,4,1275,CHO,Charlotte Hornets,Roy Hibbert,"December 11, 1986",30.0,NBA,C,42.0,13.0,671.0,78.0,144.0,0.54,0.0,0.0,,78.0,144.0,0.54,0.54,61.0,75.0,0.81,53.0,97.0,150.0,20.0,8.0,44.0,31.0,97.0,217.0,0.0
2017,8,1275,DEN,Denver Nuggets,Roy Hibbert,"December 11, 1986",30.0,NBA,C,6.0,0.0,11.0,2.0,3.0,0.67,0.0,0.0,,2.0,3.0,0.67,0.67,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,4.0,0.0
