Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,8,2099,DEN,Denver Nuggets,Dikembe Mutombo,"June 25, 1966",27.0,NBA,C,12.0,12.0,42.6,4.2,9.0,0.46,0.0,0.0,,4.2,9.0,0.46,0.46,4.9,8.2,0.6,3.3,8.7,12.0,1.8,0.7,5.8,2.5,3.5,13.3
1995,8,2099,DEN,Denver Nuggets,Dikembe Mutombo,"June 25, 1966",28.0,NBA,C,3.0,3.0,28.0,2.0,3.3,0.6,0.0,0.0,,2.0,3.3,0.6,0.6,2.0,3.0,0.67,1.3,5.0,6.3,0.3,0.0,2.3,2.3,5.0,6.0
1997,1,2099,ATL,Atlanta Hawks,Dikembe Mutombo,"June 25, 1966",30.0,NBA,C,10.0,10.0,41.5,5.4,8.6,0.63,0.0,0.0,,5.4,8.6,0.63,0.63,4.6,6.4,0.72,3.7,8.6,12.3,1.3,0.1,2.6,2.0,3.0,15.4
1998,1,2099,ATL,Atlanta Hawks,Dikembe Mutombo,"June 25, 1966",31.0,NBA,C,4.0,4.0,34.0,2.8,6.0,0.46,0.0,0.0,,2.8,6.0,0.46,0.46,2.5,4.0,0.62,3.3,9.5,12.8,0.3,0.3,2.3,2.0,2.5,8.0
1999,1,2099,ATL,Atlanta Hawks,Dikembe Mutombo,"June 25, 1966",32.0,NBA,C,9.0,9.0,42.2,4.4,7.9,0.56,0.0,0.0,,4.4,7.9,0.56,0.56,3.7,5.2,0.7,4.0,9.9,13.9,1.2,0.6,2.6,2.0,3.1,12.6
2001,23,2099,PHI,Philadelphia 76Ers,Dikembe Mutombo,"June 25, 1966",34.0,NBA,C,23.0,23.0,42.7,4.4,9.0,0.49,0.0,0.0,0.0,4.4,9.0,0.49,0.49,5.0,6.4,0.78,4.9,8.8,13.7,0.7,0.7,3.1,1.6,2.4,13.9
2002,23,2099,PHI,Philadelphia 76Ers,Dikembe Mutombo,"June 25, 1966",35.0,NBA,C,5.0,5.0,34.6,2.8,6.2,0.45,0.0,0.0,,2.8,6.2,0.45,0.45,3.2,5.2,0.62,2.8,7.8,10.6,0.6,0.4,1.8,2.2,3.2,8.8
2003,3,2099,NJN,New Jersey Nets,Dikembe Mutombo,"June 25, 1966",36.0,NBA,C,10.0,0.0,11.5,0.7,1.5,0.47,0.0,0.0,,0.7,1.5,0.47,0.47,0.4,0.4,1.0,0.8,1.9,2.7,0.6,0.3,0.9,0.8,2.1,1.8
2004,20,2099,NYK,New York Knicks,Dikembe Mutombo,"June 25, 1966",37.0,NBA,C,3.0,0.0,12.7,0.7,2.0,0.33,0.0,0.0,,0.7,2.0,0.33,0.33,1.0,1.0,1.0,1.3,2.0,3.3,0.0,0.3,1.3,1.0,2.0,2.3
2005,11,2099,HOU,Houston Rockets,Dikembe Mutombo,"June 25, 1966",38.0,NBA,C,7.0,0.0,14.4,0.9,1.6,0.55,0.0,0.0,,0.9,1.6,0.55,0.55,1.4,1.9,0.77,1.6,3.4,5.0,0.3,0.3,1.0,1.0,2.1,3.1
2007,11,2099,HOU,Houston Rockets,Dikembe Mutombo,"June 25, 1966",40.0,NBA,C,7.0,0.0,5.7,0.4,0.4,1.0,0.0,0.0,,0.4,0.4,1.0,1.0,0.4,0.4,1.0,0.7,0.9,1.6,0.1,0.0,0.4,0.0,0.7,1.3
2008,11,2099,HOU,Houston Rockets,Dikembe Mutombo,"June 25, 1966",41.0,NBA,C,6.0,6.0,20.5,1.3,2.2,0.62,0.0,0.0,,1.3,2.2,0.62,0.62,1.2,1.8,0.64,1.7,4.8,6.5,0.3,0.2,1.8,0.2,1.7,3.8
2009,11,2099,HOU,Houston Rockets,Dikembe Mutombo,"June 25, 1966",42.0,NBA,C,2.0,0.0,10.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,0.5,4.0,4.5,0.0,0.5,1.0,0.0,2.5,0.0
