Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1985,1,474,ATL,Atlanta Hawks,Antoine Carr,"July 23, 1961",23.0,NBA,PF,62.0,15.0,1195.0,8.0,15.1,0.53,0.1,0.2,0.33,7.9,14.9,0.53,4.1,5.2,0.79,3.2,6.2,9.3,3.2,1.2,3.1,4.3,8.8,20.1,104.0,106.0
1986,1,474,ATL,Atlanta Hawks,Antoine Carr,"July 23, 1961",24.0,NBA,PF,17.0,0.0,258.0,9.1,17.3,0.53,0.0,0.0,,9.1,17.3,0.53,3.3,5.0,0.67,3.0,6.7,9.7,2.6,1.3,2.8,2.6,9.5,21.6,110.0,104.0
1987,1,474,ATL,Atlanta Hawks,Antoine Carr,"July 23, 1961",25.0,NBA,PF,65.0,2.0,695.0,9.5,18.8,0.51,0.1,0.2,0.33,9.4,18.6,0.51,5.2,7.3,0.71,4.3,6.8,11.1,2.4,1.0,3.4,2.8,10.3,24.2,113.0,104.0
1988,1,474,ATL,Atlanta Hawks,Antoine Carr,"July 23, 1961",26.0,NBA,PF,80.0,2.0,1483.0,9.4,17.4,0.54,0.0,0.1,0.25,9.4,17.2,0.55,4.8,6.1,0.78,3.2,6.5,9.7,3.5,1.3,2.8,3.9,9.1,23.7,110.0,106.0
1989,1,474,ATL,Atlanta Hawks,Antoine Carr,"July 23, 1961",27.0,NBA,PF,78.0,12.0,1488.0,7.4,15.4,0.48,0.0,0.0,0.0,7.4,15.4,0.48,4.3,5.0,0.86,3.5,5.5,9.0,3.0,1.0,2.0,2.7,7.2,19.1,112.0,109.0
1990,31,474,TOT,Total After Trade,Antoine Carr,"July 23, 1961",28.0,NBA,PF,77.0,4.0,1727.0,10.3,20.8,0.49,0.0,0.2,0.0,10.3,20.6,0.5,6.8,8.6,0.8,3.3,6.0,9.3,3.4,0.9,2.0,3.6,7.1,27.4,109.0,111.0
1990,1,474,ATL,Atlanta Hawks,Antoine Carr,"July 23, 1961",28.0,NBA,PF,44.0,0.0,803.0,8.0,15.5,0.52,0.0,0.2,0.0,8.0,15.2,0.52,4.9,6.4,0.78,3.1,6.2,9.3,3.3,0.9,2.1,3.4,8.0,20.9,112.0,112.0
1990,26,474,SAC,Sacramento Kings,Antoine Carr,"July 23, 1961",28.0,NBA,PF,33.0,4.0,924.0,12.2,25.4,0.48,0.0,0.2,0.0,12.2,25.2,0.48,8.5,10.5,0.81,3.5,5.8,9.3,3.5,0.8,1.8,3.8,6.4,33.0,108.0,111.0
1991,26,474,SAC,Sacramento Kings,Antoine Carr,"July 23, 1961",29.0,NBA,PF,77.0,48.0,2527.0,12.6,24.6,0.51,0.0,0.1,0.0,12.6,24.6,0.51,5.9,7.8,0.76,3.3,5.2,8.4,3.8,0.9,2.0,3.4,6.3,31.1,108.0,110.0
1992,27,474,SAS,San Antonio Spurs,Antoine Carr,"July 23, 1961",30.0,NBA,PF,81.0,27.0,1867.0,9.6,19.6,0.49,0.0,0.1,0.2,9.6,19.4,0.49,4.3,5.7,0.76,3.4,5.8,9.2,1.7,0.9,2.6,3.0,7.1,23.5,106.0,106.0
