Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2004,7,666,DAL,Dallas Mavericks,Marquis Daniels,"January 7, 1981",23.0,NBA,SG,56.0,15.0,1039.0,10.1,20.4,0.49,0.5,1.8,0.31,9.5,18.6,0.51,3.0,3.9,0.77,3.3,4.0,7.2,5.7,2.6,0.6,2.2,2.5,23.6,115.0,108.0
2005,7,666,DAL,Dallas Mavericks,Marquis Daniels,"January 7, 1981",24.0,NBA,SG,60.0,17.0,1412.0,8.1,18.5,0.44,0.3,1.3,0.2,7.8,17.2,0.45,3.6,4.9,0.74,3.2,4.7,7.9,4.7,3.0,0.5,3.2,4.5,20.0,101.0,104.0
2006,7,666,DAL,Dallas Mavericks,Marquis Daniels,"January 7, 1981",25.0,NBA,SG,62.0,29.0,1766.0,7.6,15.9,0.48,0.1,0.6,0.21,7.5,15.3,0.49,4.3,5.7,0.75,2.5,4.4,6.9,5.3,2.1,0.4,3.1,4.4,19.6,110.0,107.0
2007,12,666,IND,Indiana Pacers,Marquis Daniels,"January 7, 1981",26.0,NBA,SG,45.0,4.0,800.0,8.4,18.2,0.46,0.4,1.7,0.23,8.0,16.5,0.48,3.6,5.2,0.7,1.7,3.6,5.3,3.7,1.8,0.5,3.6,3.6,20.8,97.0,108.0
2008,12,666,IND,Indiana Pacers,Marquis Daniels,"January 7, 1981",27.0,NBA,SG,74.0,1.0,1546.0,7.7,17.8,0.43,0.9,3.2,0.26,6.8,14.6,0.47,3.1,4.4,0.7,2.1,4.6,6.7,4.4,2.5,0.6,3.6,3.8,19.3,95.0,107.0
2009,12,666,IND,Indiana Pacers,Marquis Daniels,"January 7, 1981",28.0,NBA,SF,54.0,43.0,1700.0,9.1,20.2,0.45,0.5,2.6,0.2,8.6,17.5,0.49,2.7,3.8,0.72,2.3,4.9,7.3,3.3,1.8,0.8,2.8,3.5,21.4,99.0,110.0
2010,2,666,BOS,Boston Celtics,Marquis Daniels,"January 7, 1981",29.0,NBA,SF,51.0,4.0,937.0,6.9,13.9,0.5,0.3,1.6,0.21,6.6,12.4,0.53,1.9,3.1,0.61,1.5,3.8,5.3,3.7,1.5,0.3,2.3,5.1,16.1,102.0,107.0
2011,2,666,BOS,Boston Celtics,Marquis Daniels,"January 7, 1981",30.0,NBA,SF,49.0,0.0,938.0,6.5,13.1,0.49,0.2,1.2,0.19,6.2,11.9,0.52,2.2,3.2,0.68,1.4,5.0,6.4,3.6,2.2,1.2,2.2,3.6,15.3,102.0,101.0
2012,2,666,BOS,Boston Celtics,Marquis Daniels,"January 7, 1981",31.0,NBA,SG,38.0,0.0,484.0,5.7,15.7,0.36,0.0,1.1,0.0,5.7,14.6,0.39,1.9,2.5,0.74,1.8,5.5,7.2,5.2,2.3,1.0,3.1,4.0,13.3,82.0,98.0
2013,17,666,MIL,Milwaukee Bucks,Marquis Daniels,"January 7, 1981",32.0,NBA,SF,59.0,33.0,1085.0,6.2,16.4,0.38,0.9,3.4,0.28,5.2,13.0,0.4,1.9,2.5,0.74,2.2,4.8,7.0,3.0,2.4,0.5,2.1,3.6,15.1,92.0,106.0
