Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2001,13,2453,LAC,Los Angeles Clippers,Quentin Richardson,1980-04-13,20.0,NBA,SG,76.0,28.0,1358.0,9.1,20.7,0.44,2.0,6.0,0.33,7.2,14.7,0.49,3.9,6.2,0.63,4.1,6.0,10.1,2.4,1.7,0.3,2.5,3.9,24.2,106.0,106.0
2002,13,2453,LAC,Los Angeles Clippers,Quentin Richardson,1980-04-13,21.0,NBA,SG,81.0,0.0,2152.0,9.9,22.9,0.43,3.3,8.6,0.38,6.6,14.3,0.46,3.5,4.6,0.76,2.8,5.5,8.3,3.2,1.9,0.5,2.5,3.5,26.6,110.0,107.0
2003,13,2453,LAC,Los Angeles Clippers,Quentin Richardson,1980-04-13,22.0,NBA,SG,59.0,13.0,1368.0,7.8,21.0,0.37,2.3,7.6,0.31,5.5,13.4,0.41,3.3,4.8,0.68,3.8,7.0,10.8,2.0,1.3,0.4,2.5,3.5,21.2,97.0,108.0
2004,13,2453,LAC,Los Angeles Clippers,Quentin Richardson,1980-04-13,23.0,NBA,SG,65.0,64.0,2338.0,9.6,24.1,0.4,2.7,7.7,0.35,6.9,16.4,0.42,3.4,4.6,0.74,3.3,6.0,9.3,3.1,1.5,0.4,3.2,2.9,25.3,101.0,110.0
2005,24,2453,PHO,Phoenix Suns,Quentin Richardson,1980-04-13,24.0,NBA,SG,79.0,78.0,2839.0,7.2,18.4,0.39,4.0,11.1,0.36,3.2,7.3,0.44,2.4,3.2,0.74,1.6,6.8,8.4,2.8,1.7,0.5,1.8,3.5,20.7,108.0,107.0
2006,20,2453,NYK,New York Knicks,Quentin Richardson,1980-04-13,25.0,NBA,SF,55.0,43.0,1442.0,6.0,16.8,0.36,2.3,6.9,0.34,3.6,9.9,0.36,2.2,3.3,0.67,2.4,6.1,8.4,3.2,1.4,0.2,2.1,4.9,16.5,99.0,112.0
2007,20,2453,NYK,New York Knicks,Quentin Richardson,1980-04-13,26.0,NBA,SF,49.0,47.0,1621.0,7.4,17.8,0.42,3.2,8.4,0.38,4.3,9.4,0.46,2.7,3.9,0.69,2.1,9.4,11.5,3.5,1.2,0.2,2.3,4.3,20.8,110.0,108.0
2008,20,2453,NYK,New York Knicks,Quentin Richardson,1980-04-13,27.0,NBA,SF,65.0,65.0,1841.0,5.7,15.8,0.36,2.0,6.1,0.32,3.7,9.7,0.38,1.7,2.5,0.68,1.6,7.4,9.0,3.3,1.3,0.4,2.0,4.4,15.0,95.0,112.0
2009,20,2453,NYK,New York Knicks,Quentin Richardson,1980-04-13,28.0,NBA,SG,72.0,51.0,1894.0,6.9,17.5,0.39,3.1,8.6,0.36,3.7,8.9,0.42,2.3,3.1,0.76,1.9,6.5,8.4,3.1,1.2,0.2,1.9,3.5,19.2,105.0,112.0
2010,16,2453,MIA,Miami Heat,Quentin Richardson,1980-04-13,29.0,NBA,SF,76.0,75.0,2082.0,6.2,14.4,0.43,3.7,9.2,0.4,2.6,5.2,0.49,1.3,1.8,0.73,1.6,8.0,9.6,2.4,1.8,0.5,1.6,4.3,17.4,114.0,104.0
2011,22,2453,ORL,Orlando Magic,Quentin Richardson,1980-04-13,30.0,NBA,SF,57.0,19.0,955.0,4.8,14.0,0.34,2.3,8.0,0.29,2.5,6.0,0.41,1.8,2.4,0.75,2.1,7.7,9.8,2.1,1.4,0.3,1.8,4.1,13.7,97.0,103.0
2012,22,2453,ORL,Orlando Magic,Quentin Richardson,1980-04-13,31.0,NBA,SF,48.0,3.0,866.0,4.6,12.3,0.38,2.6,7.5,0.35,2.0,4.7,0.42,1.6,1.9,0.83,0.9,6.7,7.7,2.4,1.7,0.4,1.8,4.6,13.4,102.0,105.0
2013,20,2453,NYK,New York Knicks,Quentin Richardson,1980-04-13,32.0,NBA,SF,1.0,0.0,29.0,1.8,20.3,0.09,1.8,7.4,0.25,0.0,12.9,0.0,3.7,3.7,1.0,9.2,9.2,18.4,1.8,0.0,0.0,3.7,1.8,9.2,67.0,110.0
