Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1986,10,154,GSW,Golden State Warriors,4,Greg Ballard,SF,6-7,215,"January 29, 1955",US,8,Oregon
1986,10,482,GSW,Golden State Warriors,2,Joe Barry Carroll,C,7-0,225,"July 24, 1958",US,4,Purdue
1986,10,588,GSW,Golden State Warriors,32,Lester Conner,PG,6-4,180,"September 17, 1959",US,3,Oregon State
1986,10,629,GSW,Golden State Warriors,40,Ron Crevier,C,7-0,235,"April 14, 1958",CA,R,Boston College
1986,10,925,GSW,Golden State Warriors,21,Sleepy Floyd,PG,6-3,170,"March 6, 1960",US,3,Georgetown
1986,10,1372,GSW,Golden State Warriors,15,Geoff Huston,PG,6-2,175,"November 8, 1957",US,6,Texas Tech
1986,10,2075,GSW,Golden State Warriors,17,Chris Mullin,SG,6-6,200,"July 30, 1963",US,R,St. John's
1986,10,2617,GSW,Golden State Warriors,45,Purvis Short,SF,6-7,210,"July 2, 1957",US,7,Jackson State University
1986,10,2690,GSW,Golden State Warriors,13,Larry Smith,PF,6-8,215,"January 18, 1958",US,5,Alcorn State
1986,10,2822,GSW,Golden State Warriors,20,Terry Teagle,SG,6-5,195,"April 10, 1960",US,3,Baylor
1986,10,2837,GSW,Golden State Warriors,7,Peter Thibeaux,SF,6-7,210,"October 3, 1961",US,1,Saint Mary's
1986,10,2966,GSW,Golden State Warriors,50,Pete Verhoeven,PF,6-9,215,"February 15, 1959",US,4,Fresno State
1986,10,3100,GSW,Golden State Warriors,33,Jerome Whitehead,C,6-10,220,"September 30, 1956",US,7,Marquette
1986,10,3141,GSW,Golden State Warriors,34,Guy Williams,PF,6-9,200,"July 1, 1960",US,1,"San Francisco, Washington State"
