Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2006,29,1985,UTA,Utah Jazz,C.J. Miles,"March 18, 1987",18.0,NBA,PG,23.0,0.0,203.0,7.5,20.5,0.37,1.3,5.4,0.25,6.2,15.1,0.41,4.8,6.5,0.75,4.8,5.4,10.2,4.3,1.9,0.5,2.4,5.4,21.3,103.0,108.0
2007,29,1985,UTA,Utah Jazz,C.J. Miles,"March 18, 1987",19.0,NBA,SG,37.0,13.0,373.0,5.6,16.3,0.34,1.0,4.5,0.22,4.6,11.8,0.39,2.0,3.2,0.61,1.5,3.4,4.9,3.5,1.5,0.6,3.9,8.4,14.2,80.0,109.0
2008,29,1985,UTA,Utah Jazz,C.J. Miles,"March 18, 1987",20.0,NBA,SG,60.0,13.0,689.0,8.4,17.6,0.48,2.2,5.8,0.39,6.2,11.9,0.52,3.1,3.9,0.79,1.2,4.6,5.8,4.0,2.4,0.6,2.0,7.3,22.2,115.0,107.0
2009,29,1985,UTA,Utah Jazz,C.J. Miles,"March 18, 1987",21.0,NBA,SG,72.0,72.0,1623.0,8.2,17.8,0.46,2.0,5.7,0.35,6.2,12.2,0.51,2.5,2.8,0.88,1.4,3.9,5.3,3.4,1.5,0.5,2.0,5.9,20.9,109.0,110.0
2010,29,1985,UTA,Utah Jazz,C.J. Miles,"March 18, 1987",22.0,NBA,SF,63.0,28.0,1497.0,8.2,19.2,0.43,2.5,7.4,0.34,5.7,11.8,0.48,2.3,3.2,0.7,1.4,4.3,5.7,3.6,2.0,0.6,2.8,6.5,21.3,100.0,107.0
2011,29,1985,UTA,Utah Jazz,C.J. Miles,"March 18, 1987",23.0,NBA,SF,78.0,19.0,1969.0,9.8,24.1,0.41,2.9,9.1,0.32,6.9,15.0,0.46,4.3,5.2,0.81,1.4,5.4,6.8,3.6,2.0,1.0,2.5,5.9,26.8,103.0,110.0
2012,29,1985,UTA,Utah Jazz,C.J. Miles,"March 18, 1987",24.0,NBA,SG,56.0,14.0,1145.0,8.1,21.3,0.38,2.1,6.9,0.31,6.0,14.4,0.42,5.0,6.2,0.79,1.2,4.1,5.3,3.2,2.1,0.8,2.4,5.6,23.3,101.0,108.0
2013,6,1985,CLE,Cleveland Cavaliers,C.J. Miles,"March 18, 1987",25.0,NBA,SF,65.0,13.0,1364.0,9.7,23.4,0.42,4.8,12.5,0.38,4.9,10.9,0.45,3.5,4.1,0.87,0.9,5.7,6.6,2.4,1.9,0.6,2.6,5.3,27.8,107.0,110.0
2014,6,1985,CLE,Cleveland Cavaliers,C.J. Miles,"March 18, 1987",26.0,NBA,SG,51.0,34.0,984.0,9.3,21.4,0.44,4.3,11.1,0.39,5.0,10.4,0.48,3.4,3.9,0.85,0.9,4.5,5.4,2.7,2.4,0.8,2.3,5.4,26.4,111.0,107.0
2015,12,1985,IND,Indiana Pacers,C.J. Miles,"March 18, 1987",27.0,NBA,SG,70.0,40.0,1841.0,9.2,23.1,0.4,4.3,12.5,0.34,4.9,10.7,0.46,3.6,4.5,0.81,0.5,5.5,6.0,2.1,1.7,0.7,2.0,3.7,26.4,103.0,104.0
2016,12,1985,IND,Indiana Pacers,C.J. Miles,"March 18, 1987",28.0,NBA,SF,64.0,24.0,1464.0,8.8,21.5,0.41,4.8,13.1,0.37,4.0,8.4,0.47,3.2,4.2,0.75,0.8,5.1,5.9,2.1,1.8,1.0,2.4,4.8,25.5,104.0,104.0
2017,12,1985,IND,Indiana Pacers,C.J. Miles,"March 18, 1987",29.0,NBA,SF,76.0,29.0,1776.0,7.9,18.2,0.43,4.8,11.5,0.41,3.2,6.7,0.47,2.4,2.6,0.9,0.8,5.6,6.5,1.4,1.3,0.7,1.1,4.3,23.0,115.0,111.0
2018,28,1985,TOR,Toronto Raptors,C.J. Miles,"March 18, 1987",30.0,NBA,SF,70.0,3.0,1337.0,8.4,22.1,0.38,6.0,16.7,0.36,2.3,5.3,0.43,3.0,3.6,0.84,0.7,4.9,5.6,2.0,1.4,0.8,1.4,4.9,25.8,109.0,108.0
2019,31,1985,TOT,Total After Trade,C.J. Miles,"March 18, 1987",31.0,NBA,SF,53.0,1.0,856.0,6.3,17.6,0.36,3.8,11.5,0.33,2.6,6.1,0.42,2.7,3.3,0.83,0.7,4.6,5.4,2.0,1.5,0.9,1.7,4.5,19.2,99.0,110.0
2019,28,1985,TOR,Toronto Raptors,C.J. Miles,"March 18, 1987",31.0,NBA,SF,40.0,1.0,562.0,6.0,17.6,0.34,3.7,11.7,0.31,2.3,5.9,0.39,3.0,3.8,0.8,1.0,4.8,5.8,1.9,1.5,0.9,1.8,5.3,18.6,97.0,109.0
2019,15,1985,MEM,Memphis Grizzlies,C.J. Miles,"March 18, 1987",31.0,NBA,SF,13.0,0.0,294.0,7.1,17.7,0.4,4.1,11.2,0.36,3.0,6.6,0.46,2.2,2.4,0.93,0.2,4.4,4.6,2.4,1.4,0.8,1.5,2.9,20.5,104.0,112.0
2020,30,1985,WAS,Washington Wizards,C.J. Miles,"March 18, 1987",32.0,NBA,SF,10.0,0.0,161.0,5.5,17.1,0.32,3.2,10.2,0.31,2.3,7.0,0.33,4.4,5.8,0.75,1.2,2.3,3.5,3.5,2.9,1.2,1.2,4.1,18.6,103.0,114.0
