Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1985,21,256,SEA,Seattle Supersonics,30,Cory Blackwell,SF,6-6,210,"March 27, 1963",US,R,Wisconsin
1985,21,348,SEA,Seattle Supersonics,34,Frank Brickowski,C,6-9,240,"August 14, 1959",US,R,Penn State
1985,21,512,SEA,Seattle Supersonics,24,Tom Chambers,PF,6-10,220,"June 21, 1959",US,3,Utah
1985,21,602,SEA,Seattle Supersonics,53,Joe Cooper,C,6-10,230,"September 1, 1957",US,2,"Howard University, Tulsa, Colorado"
1985,21,1252,SEA,Seattle Supersonics,15,Gerald Henderson,PG,6-2,175,"January 16, 1956",US,5,VCU
1985,21,1623,SEA,Seattle Supersonics,51,Reggie King,SF,6-6,225,"February 14, 1957",US,5,Alabama
1985,21,1910,SEA,Seattle Supersonics,40,Tim McCormick,C,6-11,240,"March 10, 1962",US,R,Michigan
1985,21,1914,SEA,Seattle Supersonics,21,Scooter McCray,PF,6-9,215,"February 8, 1960",US,1,Louisville
1985,21,2580,SEA,Seattle Supersonics,35,John Schweitz,SG,6-6,210,"April 19, 1960",US,R,Richmond
1985,21,2628,SEA,Seattle Supersonics,43,Jack Sikma,C,6-11,230,"November 14, 1955",US,7,Illinois Wesleyan University
1985,21,2718,SEA,Seattle Supersonics,14,Ricky Sobers,SG,6-3,198,"January 15, 1953",US,9,UNLV
1985,21,2789,SEA,Seattle Supersonics,20,Jon Sundvold,PG,6-2,170,"July 2, 1961",US,1,Missouri
1985,21,2983,SEA,Seattle Supersonics,23,Danny Vranes,SF,6-7,210,"October 29, 1958",US,3,Utah
1985,21,3222,SEA,Seattle Supersonics,4,Al Wood,SG,6-6,193,"June 2, 1958",US,3,UNC
1985,21,3257,SEA,Seattle Supersonics,22,Danny Young,PG,6-3,175,"July 26, 1962",US,R,Wake Forest
