Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2004,14,408,LAL,Los Angeles Lakers,8,Kobe Bryant,SG,6-6,212,"August 23, 1978",US,7,
2004,14,489,LAL,Los Angeles Lakers,1,Maurice Carter,SG,6-5,210,"October 12, 1976",US,R,LSU
2004,14,591,LAL,Los Angeles Lakers,7,Brian Cook,C,6-9,234,"December 4, 1980",US,R,Illinois
2004,14,919,LAL,Los Angeles Lakers,2,Derek Fisher,SG,6-1,200,"August 9, 1974",US,7,Little Rock
2004,14,951,LAL,Los Angeles Lakers,17,Rick Fox,SF,6-7,230,"July 24, 1969",CA,12,UNC
2004,14,1018,LAL,Los Angeles Lakers,3,Devean George,SF,6-8,220,"August 29, 1977",US,4,Augsburg College
2004,14,1083,LAL,Los Angeles Lakers,54,Horace Grant,PF,6-10,215,"July 4, 1965",US,16,Clemson
2004,14,1823,LAL,Los Angeles Lakers,11,Karl Malone,PF,6-9,250,"July 24, 1963",US,18,Louisiana Tech
2004,14,1962,LAL,Los Angeles Lakers,14,Stanislav Medvedenko,PF,6-10,250,"April 4, 1979",UA,3,
2004,14,2179,LAL,Los Angeles Lakers,34,Shaquille O'Neal,C,7-1,325,"March 6, 1972",US,11,LSU
2004,14,2244,LAL,Los Angeles Lakers,12,Jannero Pargo,PG,6-1,175,"October 22, 1979",US,1,Arkansas
2004,14,2273,LAL,Los Angeles Lakers,20,Gary Payton,PG,6-4,180,"July 23, 1968",US,13,Oregon State
2004,14,2534,LAL,Los Angeles Lakers,21,Kareem Rush,SG,6-6,215,"October 30, 1980",US,1,Missouri
2004,14,2535,LAL,Los Angeles Lakers,9,Bryon Russell,SF,6-7,225,"December 31, 1970",US,10,Cal State Long Beach
2004,14,2551,LAL,Los Angeles Lakers,31,Jamal Sampson,C,6-11,235,"May 15, 1983",US,1,California
2004,14,2940,LAL,Los Angeles Lakers,5,Ime Udoka,SF,6-6,215,"August 9, 1977",US,R,"San Francisco, Portland State"
2004,14,3022,LAL,Los Angeles Lakers,4,Luke Walton,PF,6-8,235,"March 28, 1980",US,R,Arizona
