Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2005,25,2829,POR,Portland Trail Blazers,Sebastian Telfair,"June 9, 1985",19.0,NBA,PG,68.0,26.0,1330.0,6.8,17.3,0.39,0.7,2.8,0.25,6.1,14.5,0.42,4.2,5.3,0.79,0.4,3.8,4.2,9.0,1.4,0.2,5.0,4.8,18.5,93.0,111.0
2006,25,2829,POR,Portland Trail Blazers,Sebastian Telfair,"June 9, 1985",20.0,NBA,PG,68.0,30.0,1641.0,7.6,19.3,0.39,1.9,5.4,0.35,5.7,13.9,0.41,4.3,5.8,0.74,0.6,3.4,4.0,8.2,2.2,0.2,3.8,5.6,21.5,99.0,114.0
2007,2,2829,BOS,Boston Celtics,Sebastian Telfair,"June 9, 1985",21.0,NBA,PG,78.0,30.0,1578.0,5.8,15.7,0.37,1.2,4.2,0.29,4.6,11.4,0.4,3.0,3.6,0.82,0.6,3.0,3.6,7.2,1.4,0.4,3.2,5.5,15.8,95.0,110.0
2008,18,2829,MIN,Minnesota Timberwolves,Sebastian Telfair,"June 9, 1985",22.0,NBA,PG,60.0,51.0,1933.0,6.0,15.0,0.4,0.9,3.1,0.28,5.2,11.9,0.43,2.1,2.8,0.74,0.4,3.2,3.6,9.6,1.6,0.3,3.0,4.6,15.0,100.0,114.0
2009,18,2829,MIN,Minnesota Timberwolves,Sebastian Telfair,"June 9, 1985",23.0,NBA,PG,75.0,43.0,2095.0,6.7,17.4,0.38,1.8,5.3,0.35,4.9,12.2,0.4,3.3,4.0,0.82,0.8,2.4,3.2,8.6,1.8,0.3,3.7,4.6,18.5,100.0,114.0
2010,31,2829,TOT,Total After Trade,Sebastian Telfair,"June 9, 1985",24.0,NBA,PG,43.0,1.0,659.0,6.5,15.8,0.41,1.0,4.4,0.23,5.5,11.4,0.48,2.3,2.9,0.78,0.4,3.2,3.5,9.9,1.9,0.4,3.9,5.6,16.4,98.0,111.0
2010,13,2829,LAC,Los Angeles Clippers,Sebastian Telfair,"June 9, 1985",24.0,NBA,PG,39.0,1.0,582.0,6.0,14.8,0.4,1.0,4.2,0.23,5.0,10.6,0.47,2.1,2.8,0.77,0.4,3.2,3.7,10.2,2.0,0.4,3.9,5.8,15.1,97.0,112.0
2010,6,2829,CLE,Cleveland Cavaliers,Sebastian Telfair,"June 9, 1985",24.0,NBA,PG,4.0,0.0,77.0,10.9,23.9,0.46,1.4,6.1,0.22,9.6,17.7,0.54,3.4,4.1,0.83,0.0,2.7,2.7,8.2,1.4,0.0,4.1,4.1,26.6,102.0,108.0
2011,18,2829,MIN,Minnesota Timberwolves,Sebastian Telfair,"June 9, 1985",25.0,NBA,PG,37.0,8.0,711.0,6.8,16.9,0.4,2.0,5.5,0.36,4.8,11.4,0.42,3.1,4.2,0.73,1.2,2.6,3.8,7.8,1.7,0.2,4.5,4.5,18.6,98.0,114.0
2012,24,2829,PHO,Phoenix Suns,Sebastian Telfair,"June 9, 1985",26.0,NBA,PG,60.0,1.0,895.0,8.2,19.8,0.41,1.9,6.1,0.31,6.3,13.7,0.46,3.1,3.9,0.79,1.2,4.1,5.3,8.0,2.4,0.7,3.9,6.9,21.3,99.0,107.0
2013,31,2829,TOT,Total After Trade,Sebastian Telfair,"June 9, 1985",27.0,NBA,PG,59.0,2.0,980.0,5.9,16.3,0.36,2.8,7.9,0.35,3.1,8.4,0.37,2.8,3.6,0.78,0.7,3.7,4.4,8.1,2.0,0.6,3.4,5.5,17.5,100.0,110.0
2013,24,2829,PHO,Phoenix Suns,Sebastian Telfair,"June 9, 1985",27.0,NBA,PG,46.0,2.0,795.0,6.1,16.0,0.38,2.8,7.3,0.38,3.3,8.7,0.38,2.8,3.7,0.77,0.8,3.6,4.4,7.4,1.8,0.6,3.4,5.4,17.8,101.0,110.0
2013,28,2829,TOR,Toronto Raptors,Sebastian Telfair,"June 9, 1985",27.0,NBA,PG,13.0,0.0,185.0,5.2,17.8,0.29,2.9,10.6,0.27,2.3,7.2,0.32,2.9,3.4,0.83,0.3,4.3,4.6,11.2,2.6,0.3,3.2,5.7,16.1,96.0,108.0
2015,21,2829,OKC,Oklahoma City Thunder,Sebastian Telfair,"June 9, 1985",29.0,NBA,PG,16.0,1.0,327.0,7.1,19.2,0.37,2.8,9.2,0.3,4.3,10.0,0.43,3.7,5.2,0.71,0.3,4.3,4.6,6.9,1.5,0.0,2.8,4.4,20.5,102.0,109.0
