Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,13,1812,LAC,Los Angeles Clippers,Corey Maggette,"November 12, 1979",21.0,NBA,SF,69.0,9.0,1359.0,8.9,19.2,0.46,0.7,2.2,0.3,8.2,17.0,0.48,8.8,11.3,0.77,3.5,8.0,11.5,3.2,1.4,0.4,4.2,5.5,27.2,,108.0,105.0
2002,13,1812,LAC,Los Angeles Clippers,Corey Maggette,"November 12, 1979",22.0,NBA,SG,63.0,52.0,1615.0,7.8,17.5,0.44,1.5,4.6,0.33,6.2,12.9,0.48,6.6,8.3,0.8,1.8,5.8,7.6,3.7,1.4,0.6,3.8,5.1,23.7,,107.0,108.0
2003,13,1812,LAC,Los Angeles Clippers,Corey Maggette,"November 12, 1979",23.0,NBA,SG,64.0,57.0,2006.0,9.0,20.3,0.44,1.6,4.6,0.35,7.4,15.6,0.47,8.5,10.6,0.8,2.0,6.4,8.4,3.2,1.4,0.4,3.9,5.1,28.1,,109.0,108.0
2004,13,1812,LAC,Los Angeles Clippers,Corey Maggette,"November 12, 1979",24.0,NBA,SF,73.0,72.0,2628.0,9.1,20.3,0.45,1.5,4.6,0.33,7.6,15.7,0.48,10.6,12.5,0.85,1.9,6.7,8.6,4.5,1.3,0.3,4.2,4.4,30.3,,115.0,110.0
2005,13,1812,LAC,Los Angeles Clippers,Corey Maggette,"November 12, 1979",25.0,NBA,SG,66.0,60.0,2436.0,9.4,21.8,0.43,1.1,3.7,0.3,8.3,18.1,0.46,12.4,14.5,0.86,1.5,7.2,8.7,5.0,1.5,0.2,4.3,4.2,32.4,,112.0,107.0
2006,13,1812,LAC,Los Angeles Clippers,Corey Maggette,"November 12, 1979",26.0,NBA,SF,32.0,13.0,943.0,9.3,20.8,0.44,1.3,3.9,0.34,7.9,16.9,0.47,11.8,14.2,0.83,1.6,7.8,9.4,3.7,1.1,0.2,4.3,5.3,31.6,,110.0,105.0
2007,13,1812,LAC,Los Angeles Clippers,Corey Maggette,"November 12, 1979",27.0,NBA,SF,75.0,31.0,2291.0,8.5,18.7,0.45,0.3,1.5,0.2,8.2,17.2,0.48,12.0,14.6,0.82,2.1,8.1,10.2,4.8,1.5,0.3,4.6,5.6,29.2,,110.0,106.0
2008,13,1812,LAC,Los Angeles Clippers,Corey Maggette,"November 12, 1979",28.0,NBA,SF,70.0,65.0,2502.0,9.5,20.8,0.46,1.6,4.2,0.38,7.9,16.6,0.48,11.5,14.2,0.81,1.6,6.6,8.2,3.9,1.5,0.1,4.1,4.4,32.2,,112.0,110.0
2009,10,1812,GSW,Golden State Warriors,Corey Maggette,"November 12, 1979",29.0,NBA,PF,51.0,19.0,1588.0,9.0,19.5,0.46,0.7,2.9,0.25,8.3,16.6,0.5,10.5,12.8,0.82,1.5,7.2,8.7,2.8,1.4,0.2,3.7,5.9,29.2,,112.0,114.0
2010,10,1812,GSW,Golden State Warriors,Corey Maggette,"November 12, 1979",30.0,NBA,PF,70.0,49.0,2081.0,10.5,20.4,0.52,0.3,1.1,0.26,10.2,19.2,0.53,10.6,12.7,0.84,2.1,6.5,8.6,4.0,1.2,0.1,3.9,5.3,31.9,,116.0,113.0
2011,17,1812,MIL,Milwaukee Bucks,Corey Maggette,"November 12, 1979",31.0,NBA,SF,67.0,18.0,1401.0,9.7,21.3,0.45,1.1,3.0,0.36,8.6,18.4,0.47,10.3,12.4,0.83,1.7,7.5,9.2,3.2,0.8,0.2,4.8,6.7,30.7,,105.0,105.0
2012,4,1812,CHA,Charlotte Bobcats,Corey Maggette,"November 12, 1979",32.0,NBA,SF,32.0,28.0,881.0,8.3,22.3,0.37,1.4,3.9,0.36,6.9,18.4,0.38,10.6,12.4,0.86,1.3,6.2,7.5,2.3,1.4,0.1,3.5,5.0,28.7,,100.0,112.0
2013,9,1812,DET,Detroit Pistons,Corey Maggette,"November 12, 1979",33.0,NBA,SF,18.0,0.0,257.0,5.6,15.6,0.36,1.0,4.3,0.24,4.5,11.3,0.4,7.4,9.9,0.75,1.0,4.1,5.1,3.9,1.2,0.4,3.5,8.6,19.5,,97.0,111.0
