Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,10,2246,GSW,Golden State Warriors,Robert Parish,"August 30, 1953",26.0,NBA,C,72.0,,2119.0,8.7,17.1,0.51,0.0,0.0,0.0,8.7,17.1,0.51,3.4,4.8,0.72,4.2,9.1,13.3,2.1,1.0,2.0,3.8,4.2,20.8
1981,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",27.0,NBA,C,82.0,78.0,2298.0,9.9,18.3,0.55,0.0,0.0,0.0,9.9,18.3,0.55,4.4,6.2,0.71,3.8,8.3,12.2,2.3,1.3,3.4,3.0,4.9,24.3
1982,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",28.0,NBA,C,80.0,78.0,2534.0,9.5,17.5,0.54,0.0,0.0,,9.5,17.5,0.54,3.6,5.0,0.71,4.1,8.2,12.3,2.0,1.0,2.7,3.1,3.8,22.6
1983,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",29.0,NBA,C,78.0,76.0,2459.0,9.1,16.5,0.55,0.0,0.0,0.0,9.1,16.5,0.55,4.0,5.7,0.7,3.8,8.3,12.1,2.1,1.2,2.2,2.7,3.3,22.1
1984,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",30.0,NBA,C,80.0,79.0,2867.0,7.8,14.3,0.55,0.0,0.0,,7.8,14.3,0.55,3.4,4.6,0.74,3.1,7.7,10.8,1.7,0.7,1.5,2.3,3.3,19.1
1985,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",31.0,NBA,C,79.0,78.0,2850.0,7.0,12.8,0.54,0.0,0.0,,7.0,12.8,0.54,3.7,5.0,0.74,3.3,7.3,10.6,1.6,0.7,1.3,2.3,2.8,17.6
1986,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",32.0,NBA,C,81.0,80.0,2567.0,7.4,13.5,0.55,0.0,0.0,,7.4,13.5,0.55,3.4,4.7,0.73,3.4,7.3,10.8,2.0,0.9,1.6,2.6,3.0,18.3
1987,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",33.0,NBA,C,80.0,80.0,2995.0,7.1,12.7,0.56,0.0,0.0,0.0,7.1,12.7,0.56,2.7,3.7,0.74,3.1,7.2,10.2,2.1,0.8,1.7,2.3,3.2,16.9
1988,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",34.0,NBA,C,74.0,73.0,2312.0,6.9,11.7,0.59,0.0,0.0,0.0,6.9,11.7,0.59,2.8,3.8,0.73,2.7,7.1,9.8,1.8,0.9,1.3,2.4,3.1,16.5
1989,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",35.0,NBA,C,80.0,80.0,2840.0,7.6,13.2,0.57,0.0,0.0,,7.6,13.2,0.57,3.7,5.2,0.72,4.3,8.3,12.6,2.2,1.0,1.5,2.5,2.6,18.8
1990,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",36.0,NBA,C,79.0,78.0,2396.0,7.6,13.1,0.58,0.0,0.0,,7.6,13.1,0.58,3.5,4.7,0.75,3.9,8.1,12.0,1.5,0.6,1.0,2.5,2.8,18.7
1991,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",37.0,NBA,C,81.0,81.0,2441.0,7.2,12.0,0.6,0.0,0.0,0.0,7.2,11.9,0.6,3.5,4.6,0.77,4.0,8.6,12.6,1.0,1.0,1.5,2.3,2.9,17.8
1992,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",38.0,NBA,C,79.0,79.0,2285.0,7.4,13.8,0.54,0.0,0.0,,7.4,13.8,0.54,2.8,3.7,0.77,3.5,7.7,11.1,1.1,1.1,1.5,2.1,2.7,17.6
1993,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",39.0,NBA,C,79.0,79.0,2146.0,7.0,13.0,0.54,0.0,0.0,,7.0,13.0,0.54,2.7,3.9,0.69,4.1,8.3,12.4,1.0,1.0,1.8,2.0,3.4,16.7
1994,2,2246,BOS,Boston Celtics,Robert Parish,"August 30, 1953",40.0,NBA,C,74.0,74.0,1987.0,6.4,13.1,0.49,0.0,0.0,,6.4,13.1,0.49,2.8,3.8,0.74,2.6,7.3,9.8,1.5,0.8,1.7,2.0,3.4,15.7
1995,4,2246,CHO,Charlotte Hornets,Robert Parish,"August 30, 1953",41.0,NBA,C,81.0,4.0,1352.0,4.2,9.9,0.43,0.0,0.0,,4.2,9.9,0.43,1.9,2.7,0.7,2.5,6.8,9.3,1.2,0.7,1.0,1.8,3.5,10.4
1996,4,2246,CHO,Charlotte Hornets,Robert Parish,"August 30, 1953",42.0,NBA,C,74.0,34.0,1086.0,4.0,8.0,0.5,0.0,0.0,,4.0,8.0,0.5,1.7,2.4,0.7,3.0,7.1,10.0,1.0,0.7,1.8,1.7,2.7,9.6
1997,5,2246,CHI,Chicago Bulls,Robert Parish,"August 30, 1953",43.0,NBA,C,43.0,3.0,406.0,6.2,12.7,0.49,0.0,0.0,,6.2,12.7,0.49,1.9,2.7,0.68,3.7,4.2,7.9,2.0,0.5,1.7,2.5,3.5,14.3
