Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2008,21,SEA,Seattle Supersonics,4,Nick Collison,PF,6-10,255,1980-10-26,US,3,Kansas
2008,21,SEA,Seattle Supersonics,12,Ronald Dupree,SF,6-7,209,1981-01-26,US,4,LSU
2008,21,SEA,Seattle Supersonics,35,Kevin Durant,SG,6-10,240,1988-09-29,US,R,Texas
2008,21,SEA,Seattle Supersonics,16,Francisco Elson,C,7-0,235,1976-02-28,NL,4,California
2008,21,SEA,Seattle Supersonics,15,Mickael Gelabale,SG,6-7,215,1983-05-22,GP,1,
2008,21,SEA,Seattle Supersonics,6,Eddie Gill,PG,6-0,190,1978-08-16,US,5,Weber State
2008,21,SEA,Seattle Supersonics,22,Jeff Green,SF,6-8,235,1986-08-28,US,R,Georgetown
2008,21,SEA,Seattle Supersonics,44,Adrian Griffin,SF,6-5,217,1974-07-04,US,8,Seton Hall
2008,21,SEA,Seattle Supersonics,42,Donyell Marshall,PF,6-9,218,1973-05-18,US,13,UConn
2008,21,SEA,Seattle Supersonics,14,Ira Newble,SF,6-7,220,1975-01-20,US,7,Miami University
2008,21,SEA,Seattle Supersonics,27,Johan Petro,C,7-0,247,1986-01-27,FR,2,
2008,21,SEA,Seattle Supersonics,8,Luke Ridnour,PG,6-2,175,1981-02-13,US,4,Oregon
2008,21,SEA,Seattle Supersonics,18,Mouhamed Sene,C,6-11,230,1986-05-12,SN,1,
2008,21,SEA,Seattle Supersonics,31,Robert Swift,C,7-0,245,1985-12-03,US,2,
2008,21,SEA,Seattle Supersonics,3,Wally Szczerbiak,SF,6-7,244,1977-03-05,ES,8,Miami University
2008,21,SEA,Seattle Supersonics,44,Kurt Thomas,C,6-9,230,1972-10-04,US,12,TCU
2008,21,SEA,Seattle Supersonics,25,Earl Watson,PG,6-1,195,1979-06-12,US,6,UCLA
2008,21,SEA,Seattle Supersonics,2,Delonte West,PG,6-4,180,1983-07-26,US,3,Saint Joseph's
2008,21,SEA,Seattle Supersonics,54,Chris Wilcox,PF,6-10,221,1982-09-03,US,5,Maryland
2008,21,SEA,Seattle Supersonics,21,Damien Wilkins,SF,6-6,225,1980-01-11,US,3,"NC State, Georgia"
2008,21,SEA,Seattle Supersonics,29,Mike Wilks,PG,5-10,185,1979-05-07,US,5,Rice University
