Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1981,25,2872,POR,Portland Trail Blazers,Mychal Thompson,"January 30, 1955",26.0,NBA,C,3.0,,132.0,11.8,19.3,0.61,0.0,0.0,,11.8,19.3,0.61,4.9,6.8,0.72,1.9,6.8,8.7,1.5,1.1,3.4,2.7,3.8,28.4,121.0,103.0
1983,25,2872,POR,Portland Trail Blazers,Mychal Thompson,"January 30, 1955",28.0,NBA,C,7.0,,284.0,6.9,14.7,0.47,0.0,0.0,,6.9,14.7,0.47,4.3,6.6,0.66,2.8,6.9,9.7,6.8,1.0,1.4,4.8,4.2,18.2,97.0,108.0
1984,25,2872,POR,Portland Trail Blazers,Mychal Thompson,"January 30, 1955",29.0,NBA,C,4.0,,121.0,9.0,17.9,0.5,0.0,0.0,,9.0,17.9,0.5,6.9,9.0,0.77,3.7,8.1,11.8,6.1,2.0,1.2,2.4,4.5,24.8,122.0,112.0
1985,25,2872,POR,Portland Trail Blazers,Mychal Thompson,"January 30, 1955",30.0,NBA,PF,9.0,0.0,250.0,9.3,19.0,0.49,0.0,0.0,,9.3,19.0,0.49,6.2,9.1,0.67,4.7,8.8,13.4,2.6,1.3,2.2,3.5,6.0,24.8,108.0,114.0
1986,25,2872,POR,Portland Trail Blazers,Mychal Thompson,"January 30, 1955",31.0,NBA,C,4.0,4.0,140.0,10.3,17.9,0.57,0.0,0.0,,10.3,17.9,0.57,4.6,8.6,0.54,3.6,7.3,10.9,4.6,0.3,1.0,3.3,4.3,25.2,112.0,114.0
1987,14,2872,LAL,Los Angeles Lakers,Mychal Thompson,"January 30, 1955",32.0,NBA,PF,18.0,0.0,401.0,7.4,16.3,0.45,0.0,0.0,,7.4,16.3,0.45,4.0,6.0,0.68,3.5,7.0,10.5,1.1,0.8,2.0,1.9,6.0,18.8,107.0,109.0
1988,14,2872,LAL,Los Angeles Lakers,Mychal Thompson,"January 30, 1955",33.0,NBA,C,24.0,0.0,615.0,8.3,16.1,0.51,0.0,0.0,,8.3,16.1,0.51,3.0,5.2,0.58,5.3,9.0,14.3,1.0,1.4,1.8,2.8,5.9,19.6,107.0,109.0
1989,14,2872,LAL,Los Angeles Lakers,Mychal Thompson,"January 30, 1955",34.0,NBA,C,15.0,0.0,377.0,8.7,17.1,0.51,0.0,0.0,,8.7,17.1,0.51,5.5,8.0,0.68,5.2,5.1,10.3,1.5,0.8,1.6,1.9,6.9,22.8,118.0,112.0
1990,14,2872,LAL,Los Angeles Lakers,Mychal Thompson,"January 30, 1955",35.0,NBA,C,9.0,8.0,225.0,4.8,10.0,0.48,0.0,0.0,,4.8,10.0,0.48,3.6,5.9,0.62,3.4,5.4,8.8,0.5,0.5,2.9,3.9,5.9,13.1,92.0,112.0
1991,14,2872,LAL,Los Angeles Lakers,Mychal Thompson,"January 30, 1955",36.0,NBA,C,8.0,0.0,42.0,2.5,8.7,0.29,0.0,0.0,,2.5,8.7,0.29,0.0,0.0,,3.7,7.5,11.2,0.0,0.0,3.7,1.2,12.4,5.0,76.0,110.0
