Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",22.0,NBA,PF,82.0,1.0,1542.0,4.9,9.1,0.54,0.0,0.1,0.17,4.9,8.9,0.55,2.4,3.9,0.61,3.7,5.2,8.9,1.3,1.1,1.1,2.3,5.3,12.2
1987,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",23.0,NBA,PF,79.0,72.0,2240.0,5.1,9.4,0.54,0.0,0.1,0.0,5.1,9.4,0.54,3.5,4.5,0.78,3.4,6.5,9.9,1.4,1.1,1.3,1.6,2.7,13.7
1988,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",24.0,NBA,PF,82.0,64.0,2636.0,4.4,8.7,0.5,0.0,0.0,0.0,4.4,8.7,0.5,4.0,5.2,0.77,3.3,6.4,9.7,1.3,1.2,0.6,1.6,2.8,12.8
1989,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",25.0,NBA,PF,82.0,82.0,2510.0,5.8,10.9,0.53,0.1,0.2,0.24,5.7,10.6,0.54,4.0,5.1,0.79,3.7,6.9,10.6,1.5,1.3,0.8,1.7,2.5,15.6
1990,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",26.0,NBA,PF,82.0,82.0,2709.0,5.1,10.7,0.48,0.2,0.6,0.28,4.9,10.1,0.49,3.7,4.9,0.75,3.5,6.0,9.5,1.2,0.9,0.7,1.5,2.8,14.1
1991,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",27.0,NBA,PF,82.0,21.0,2164.0,4.3,9.0,0.48,0.2,0.9,0.2,4.1,8.1,0.51,3.7,5.0,0.74,3.3,5.2,8.6,1.2,1.0,0.4,1.6,1.9,12.5
1992,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",28.0,NBA,PF,82.0,53.0,2902.0,4.7,10.0,0.48,0.1,0.7,0.21,4.6,9.3,0.5,4.2,5.7,0.74,3.8,5.7,9.5,1.5,1.1,0.4,1.4,1.7,13.8
1993,14,1098,LAL,Los Angeles Lakers,A.C. Green,"October 4, 1963",29.0,NBA,PF,82.0,55.0,2819.0,4.8,9.0,0.54,0.2,0.6,0.35,4.6,8.4,0.55,3.5,4.8,0.74,3.7,5.4,9.1,1.5,1.1,0.5,1.5,1.9,13.4
1994,24,1098,PHO,Phoenix Suns,A.C. Green,"October 4, 1963",30.0,NBA,PF,82.0,55.0,2825.0,5.9,11.8,0.5,0.1,0.4,0.23,5.8,11.4,0.51,3.4,4.6,0.74,3.5,6.1,9.6,1.7,0.9,0.5,1.3,1.8,15.3
1995,24,1098,PHO,Phoenix Suns,A.C. Green,"October 4, 1963",31.0,NBA,SF,82.0,52.0,2687.0,4.2,8.3,0.5,0.6,1.7,0.34,3.6,6.6,0.55,3.4,4.6,0.73,2.6,6.4,9.0,1.7,0.7,0.4,1.5,2.0,12.3
1996,24,1098,PHO,Phoenix Suns,A.C. Green,"October 4, 1963",32.0,NBA,SF,82.0,36.0,2113.0,3.7,7.6,0.48,0.2,0.9,0.27,3.4,6.7,0.51,2.9,4.0,0.71,2.8,6.6,9.4,1.2,0.8,0.4,1.3,2.4,10.4
1997,31,1098,TOT,Total After Trade,A.C. Green,"October 4, 1963",33.0,NBA,PF,83.0,73.0,2492.0,3.4,7.0,0.48,0.0,0.3,0.05,3.4,6.7,0.5,1.8,2.8,0.65,3.2,6.3,9.5,1.0,1.0,0.2,1.1,2.1,8.6
1997,24,1098,PHO,Phoenix Suns,A.C. Green,"October 4, 1963",33.0,NBA,PF,27.0,19.0,548.0,4.0,8.4,0.48,0.0,0.2,0.0,4.0,8.2,0.49,2.0,3.2,0.65,2.2,6.9,9.1,1.1,1.2,0.1,1.3,2.2,10.1
1997,7,1098,DAL,Dallas Mavericks,A.C. Green,"October 4, 1963",33.0,NBA,PF,56.0,54.0,1944.0,3.2,6.6,0.49,0.0,0.3,0.06,3.2,6.3,0.51,1.8,2.8,0.65,3.5,6.1,9.6,1.0,1.0,0.3,1.0,2.1,8.2
1998,7,1098,DAL,Dallas Mavericks,A.C. Green,"October 4, 1963",34.0,NBA,PF,82.0,68.0,2649.0,3.3,7.3,0.45,0.0,0.1,0.0,3.3,7.2,0.46,1.6,2.2,0.72,3.0,6.1,9.1,1.7,1.1,0.4,0.9,2.1,8.2
1999,7,1098,DAL,Dallas Mavericks,A.C. Green,"October 4, 1963",35.0,NBA,PF,50.0,35.0,924.0,4.2,10.0,0.42,0.0,0.3,0.0,4.2,9.7,0.44,1.2,2.0,0.58,3.2,5.7,8.9,1.0,1.1,0.3,0.7,2.7,9.6
2001,16,1098,MIA,Miami Heat,A.C. Green,"October 4, 1963",37.0,NBA,PF,82.0,1.0,1411.0,3.7,8.3,0.44,0.0,0.2,0.0,3.7,8.1,0.45,2.0,2.8,0.71,2.7,5.3,8.0,1.0,0.8,0.2,1.1,3.0,9.4
