Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2018,19,55,NOP,New Orleans Pelicans,24,Tony Allen,SF,6-4,213,"January 11, 1982",US,13,"Butler County Community College, Oklahoma State"
2018,19,114,NOP,New Orleans Pelicans,3,Omer Asik,C,7-0,255,"July 4, 1986",TR,7,
2018,19,542,NOP,New Orleans Pelicans,2,Ian Clark,SG,6-3,175,"March 7, 1991",US,4,Belmont
2018,19,598,NOP,New Orleans Pelicans,4,Charles Cooke,SG,6-5,196,"July 1, 1994",US,R,Dayton
2018,19,618,NOP,New Orleans Pelicans,0,DeMarcus Cousins,C,6-10,270,"August 13, 1990",US,7,Kentucky
2018,19,627,NOP,New Orleans Pelicans,27,Jordan Crawford,SG,6-4,195,"October 23, 1988",US,5,"Indiana, Xavier"
2018,19,646,NOP,New Orleans Pelicans,33,Dante Cunningham,SF,6-8,230,"April 22, 1987",US,8,Villanova
2018,19,676,NOP,New Orleans Pelicans,23,Anthony Davis,PF,6-10,253,"March 11, 1993",US,5,Kentucky
2018,19,737,NOP,New Orleans Pelicans,13,Cheick Diallo,PF,6-8,219,"September 13, 1996",ML,1,Kansas
2018,19,785,NOP,New Orleans Pelicans,1,Larry Drew II,PG,6-2,180,"March 5, 1990",US,1,"UNC, UCLA"
2018,19,1291,NOP,New Orleans Pelicans,44,Solomon Hill,SF,6-6,226,"March 18, 1991",US,4,Arizona
2018,19,1308,NOP,New Orleans Pelicans,11,Jrue Holiday,SG,6-3,205,"June 12, 1990",US,8,UCLA
2018,19,1430,NOP,New Orleans Pelicans,5,Michael Perry James,PG,6-1,189,"August 18, 1990",US,R,Lamar
2018,19,1546,NOP,New Orleans Pelicans,12,Jalen Jones,SF,6-7,220,"May 27, 1993",US,R,Texas A&M
2018,19,1729,NOP,New Orleans Pelicans,25,Walt Lemon Jr.,PG,6-3,180,"July 26, 1992",US,R,Bradley
2018,19,1751,NOP,New Orleans Pelicans,34,DeAndre Liggins,SG,6-6,209,"March 31, 1988",US,4,Kentucky
2018,19,1991,NOP,New Orleans Pelicans,21,Darius Miller,SF,6-6,225,"March 21, 1990",US,3,Kentucky
2018,19,2008,NOP,New Orleans Pelicans,3,Nikola Mirotic,PF,6-10,250,"February 11, 1991",ME,3,
2018,19,2037,NOP,New Orleans Pelicans,55,E'Twaun Moore,SG,6-3,191,"February 25, 1989",US,6,Purdue
2018,19,2124,NOP,New Orleans Pelicans,14,Jameer Nelson,PG,6-0,190,"February 9, 1982",US,13,Saint Joseph's
2018,19,2189,NOP,New Orleans Pelicans,50,Emeka Okafor,C,6-10,252,"September 28, 1982",US,9,UConn
2018,19,2503,NOP,New Orleans Pelicans,9,Rajon Rondo,PG,6-1,180,"February 22, 1986",US,11,Kentucky
2018,19,2686,NOP,New Orleans Pelicans,5,Josh Smith,PF,6-9,225,"December 5, 1985",US,12,
