Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,29,1320,UTA,Utah Jazz,Rodney Hood,"October 20, 1992",22.0,NBA,SG,50.0,21.0,1064.0,155.0,374.0,0.41,62.0,170.0,0.36,93.0,204.0,0.46,0.5,61.0,80.0,0.76,9.0,108.0,117.0,83.0,30.0,12.0,45.0,119.0,433.0
2016,29,1320,UTA,Utah Jazz,Rodney Hood,"October 20, 1992",23.0,NBA,SG,79.0,79.0,2541.0,408.0,972.0,0.42,161.0,449.0,0.36,247.0,523.0,0.47,0.5,172.0,200.0,0.86,38.0,229.0,267.0,213.0,73.0,16.0,125.0,202.0,1149.0
2017,29,1320,UTA,Utah Jazz,Rodney Hood,"October 20, 1992",24.0,NBA,SG,59.0,55.0,1593.0,272.0,666.0,0.41,114.0,307.0,0.37,158.0,359.0,0.44,0.49,90.0,115.0,0.78,16.0,186.0,202.0,96.0,38.0,11.0,65.0,132.0,748.0
2018,31,1320,TOT,Total After Trade,Rodney Hood,"October 20, 1992",25.0,NBA,SG,60.0,23.0,1616.0,322.0,751.0,0.43,127.0,333.0,0.38,195.0,418.0,0.47,0.51,111.0,129.0,0.86,22.0,143.0,165.0,95.0,45.0,12.0,70.0,105.0,882.0
2018,29,1320,UTA,Utah Jazz,Rodney Hood,"October 20, 1992",25.0,NBA,SG,39.0,12.0,1084.0,234.0,552.0,0.42,102.0,262.0,0.39,132.0,290.0,0.46,0.52,85.0,97.0,0.88,14.0,97.0,111.0,65.0,30.0,7.0,63.0,64.0,655.0
2018,6,1320,CLE,Cleveland Cavaliers,Rodney Hood,"October 20, 1992",25.0,NBA,SG,21.0,11.0,532.0,88.0,199.0,0.44,25.0,71.0,0.35,63.0,128.0,0.49,0.5,26.0,32.0,0.81,8.0,46.0,54.0,30.0,15.0,5.0,7.0,41.0,227.0
2019,31,1320,TOT,Total After Trade,Rodney Hood,"October 20, 1992",26.0,NBA,SG,72.0,49.0,1893.0,292.0,671.0,0.44,84.0,236.0,0.36,208.0,435.0,0.48,0.5,137.0,155.0,0.88,25.0,132.0,157.0,126.0,59.0,12.0,55.0,146.0,805.0
2019,6,1320,CLE,Cleveland Cavaliers,Rodney Hood,"October 20, 1992",26.0,NBA,SG,45.0,45.0,1234.0,194.0,454.0,0.43,55.0,152.0,0.36,139.0,302.0,0.46,0.49,104.0,114.0,0.91,18.0,94.0,112.0,92.0,38.0,5.0,36.0,101.0,547.0
2019,25,1320,POR,Portland Trail Blazers,Rodney Hood,"October 20, 1992",26.0,NBA,SG,27.0,4.0,659.0,98.0,217.0,0.45,29.0,84.0,0.34,69.0,133.0,0.52,0.52,33.0,41.0,0.8,7.0,38.0,45.0,34.0,21.0,7.0,19.0,45.0,258.0
2020,25,1320,POR,Portland Trail Blazers,Rodney Hood,"October 20, 1992",27.0,NBA,SF,21.0,21.0,619.0,87.0,172.0,0.51,35.0,71.0,0.49,52.0,101.0,0.52,0.61,21.0,27.0,0.78,10.0,62.0,72.0,32.0,17.0,4.0,19.0,46.0,230.0
2021,25,1320,POR,Portland Trail Blazers,Rodney Hood,"October 20, 1992",28.0,NBA,SF,20.0,5.0,380.0,40.0,110.0,0.36,14.0,43.0,0.33,26.0,67.0,0.39,0.43,3.0,5.0,0.6,3.0,30.0,33.0,27.0,15.0,2.0,15.0,27.0,97.0
