Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,22.0,CHH,NBA,C,78,78,33.9,7.3,14.3,.511,0.0,0.0,.000,7.3,14.3,.513,.511,6.3,8.1,.781,3.4,6.9,10.3,1.0,0.3,3.5,3.0,3.7,21.0
1994,23.0,CHH,NBA,C,60,59,33.6,7.1,14.1,.505,0.0,0.0,.000,7.1,14.1,.507,.505,7.2,9.5,.762,3.0,7.2,10.2,1.4,0.5,3.1,3.3,3.5,21.5
1995,24.0,CHH,NBA,C,77,77,38.2,7.4,14.3,.519,0.1,0.4,.324,7.3,13.9,.525,.524,6.4,8.4,.761,2.6,7.3,9.9,1.4,0.6,2.9,3.1,3.6,21.3
1996,25.0,MIA,NBA,C,70,70,38.2,8.0,15.4,.523,0.1,0.4,.300,7.9,14.9,.530,.527,7.0,10.2,.685,3.1,7.3,10.4,2.3,1.0,2.7,3.7,3.5,23.2
1997,26.0,MIA,NBA,C,66,65,35.2,7.2,13.4,.534,0.0,0.1,.111,7.2,13.3,.539,.535,5.5,8.6,.642,2.9,7.1,9.9,1.6,0.8,2.9,3.4,4.1,19.8
1998,27.0,MIA,NBA,C,58,56,33.4,6.9,12.6,.551,0.0,0.0,,6.9,12.6,.551,.551,5.3,8.0,.665,3.3,6.3,9.6,0.9,0.7,2.2,3.1,3.6,19.2
1999,28.0,MIA,NBA,C,46,46,38.1,7.0,13.8,.511,0.0,0.0,.000,7.0,13.7,.513,.511,6.0,9.2,.652,3.6,7.4,11.0,1.6,0.7,3.9,3.0,3.5,20.1
2001,30.0,MIA,NBA,C,13,3,23.5,5.6,10.8,.518,0.0,0.1,.000,5.6,10.8,.521,.518,2.4,4.2,.564,2.7,5.1,7.8,0.9,0.3,2.4,2.2,1.8,13.6
2002,31.0,MIA,NBA,C,75,74,32.7,6.0,11.5,.516,0.0,0.0,.333,5.9,11.5,.517,.517,3.8,5.7,.657,2.4,6.0,8.4,1.2,0.4,2.5,2.4,3.4,15.7
2003,32.0,Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease),Did Not Play (illness—kidney disease)
2004,33.0,NJN,NBA,C,12,0,17.9,2.8,5.9,.465,0.0,0.0,,2.8,5.9,.465,.465,2.5,2.8,.882,0.7,1.6,2.3,0.7,0.2,0.5,0.8,2.7,8.0
2005,34.0,TOT,NBA,"C,PF",37,17,19.0,2.7,5.7,.472,0.0,0.0,,2.7,5.7,.472,.472,2.2,3.8,.582,1.4,3.9,5.4,0.5,0.2,2.0,1.5,2.2,7.6
2005,34.0,NJN,NBA,PF,18,14,25.4,3.8,8.3,.453,0.0,0.0,,3.8,8.3,.453,.453,2.8,4.8,.593,1.7,5.3,7.1,0.8,0.3,2.3,2.5,2.8,10.4
2005,34.0,MIA,NBA,C,19,3,12.9,1.7,3.3,.516,0.0,0.0,,1.7,3.3,.516,.516,1.6,2.9,.564,1.2,2.6,3.7,0.2,0.2,1.7,0.6,1.7,5.0
2006,35.0,MIA,NBA,C,65,20,20.0,2.9,4.8,.597,0.0,0.0,.000,2.9,4.8,.599,.597,2.0,3.4,.594,1.9,3.6,5.5,0.2,0.2,2.7,1.2,2.7,7.8
2007,36.0,MIA,NBA,C,77,43,20.4,3.1,5.5,.560,0.0,0.0,,3.1,5.5,.560,.560,2.4,4.0,.601,1.6,2.9,4.5,0.2,0.2,2.3,1.7,2.8,8.6
2008,37.0,MIA,NBA,C,25,0,15.6,2.1,3.8,.547,0.0,0.0,,2.1,3.8,.547,.547,1.8,3.0,.592,1.4,2.4,3.7,0.3,0.2,1.7,1.0,2.2,6.0
