Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,25,2879,POR,Portland Trail Blazers,Mychal Thompson,1955-01-30,26.0,NBA,C,3.0,,132.0,8.5,13.9,0.61,0.0,0.0,,8.5,13.9,0.61,3.5,4.9,0.72,1.4,4.9,6.3,1.1,0.8,2.5,1.9,2.7,20.5
1983,25,2879,POR,Portland Trail Blazers,Mychal Thompson,1955-01-30,28.0,NBA,C,7.0,,284.0,5.1,10.8,0.47,0.0,0.0,,5.1,10.8,0.47,3.2,4.8,0.66,2.0,5.1,7.1,4.9,0.8,1.0,3.5,3.0,13.3
1984,25,2879,POR,Portland Trail Blazers,Mychal Thompson,1955-01-30,29.0,NBA,C,4.0,,121.0,6.5,13.1,0.5,0.0,0.0,,6.5,13.1,0.5,5.1,6.5,0.77,2.7,6.0,8.6,4.5,1.5,0.9,1.8,3.3,18.1
1985,25,2879,POR,Portland Trail Blazers,Mychal Thompson,1955-01-30,30.0,NBA,PF,9.0,0.0,250.0,7.2,14.7,0.49,0.0,0.0,,7.2,14.7,0.49,4.8,7.1,0.67,3.6,6.8,10.4,2.0,1.0,1.7,2.7,4.6,19.2
1986,25,2879,POR,Portland Trail Blazers,Mychal Thompson,1955-01-30,31.0,NBA,C,4.0,4.0,140.0,8.0,13.9,0.57,0.0,0.0,,8.0,13.9,0.57,3.6,6.7,0.54,2.8,5.7,8.5,3.6,0.3,0.8,2.6,3.3,19.5
1987,14,2879,LAL,Los Angeles Lakers,Mychal Thompson,1955-01-30,32.0,NBA,PF,18.0,0.0,401.0,5.6,12.3,0.45,0.0,0.0,,5.6,12.3,0.45,3.1,4.5,0.68,2.6,5.3,7.9,0.8,0.6,1.5,1.4,4.5,14.2
1988,14,2879,LAL,Los Angeles Lakers,Mychal Thompson,1955-01-30,33.0,NBA,C,24.0,0.0,615.0,5.7,11.2,0.51,0.0,0.0,,5.7,11.2,0.51,2.1,3.6,0.58,3.7,6.3,10.0,0.7,1.0,1.2,1.9,4.1,13.6
1989,14,2879,LAL,Los Angeles Lakers,Mychal Thompson,1955-01-30,34.0,NBA,C,15.0,0.0,377.0,6.2,12.2,0.51,0.0,0.0,,6.2,12.2,0.51,3.9,5.7,0.68,3.7,3.6,7.4,1.1,0.6,1.1,1.3,5.0,16.3
1990,14,2879,LAL,Los Angeles Lakers,Mychal Thompson,1955-01-30,35.0,NBA,C,9.0,8.0,225.0,3.4,7.0,0.48,0.0,0.0,,3.4,7.0,0.48,2.6,4.2,0.62,2.4,3.8,6.2,0.3,0.3,2.1,2.7,4.2,9.3
1991,14,2879,LAL,Los Angeles Lakers,Mychal Thompson,1955-01-30,36.0,NBA,C,8.0,0.0,42.0,1.7,6.0,0.29,0.0,0.0,,1.7,6.0,0.29,0.0,0.0,,2.6,5.1,7.7,0.0,0.0,2.6,0.9,8.6,3.4
