Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2010,26,SAC,Sacramento Kings,8,Hilton Armstrong,C,6-11,235,1984-11-11,US,3,UConn
2010,26,SAC,Sacramento Kings,40,Jon Brockman,PF,6-7,255,1987-03-20,US,R,Washington
2010,26,SAC,Sacramento Kings,18,Omri Casspi,SF,6-9,225,1988-06-22,IL,R,
2010,26,SAC,Sacramento Kings,15,Joey Dorsey,PF,6-8,268,1983-12-16,US,1,Memphis
2010,26,SAC,Sacramento Kings,13,Tyreke Evans,SG,6-6,220,1989-09-19,US,R,Memphis
2010,26,SAC,Sacramento Kings,32,Francisco Garcia,SG,6-7,195,1981-12-31,DO,4,Louisville
2010,26,SAC,Sacramento Kings,20,Donte Greene,SF,6-11,226,1988-02-21,DE,1,Syracuse
2010,26,SAC,Sacramento Kings,31,Spencer Hawes,C,7-1,245,1988-04-28,US,2,Washington
2010,26,SAC,Sacramento Kings,24,Carl Landry,PF,6-9,248,1983-09-19,US,2,Purdue
2010,26,SAC,Sacramento Kings,23,Kevin Martin,SG,6-7,199,1983-02-01,US,5,Western Carolina University
2010,26,SAC,Sacramento Kings,24,Desmond Mason,SF,6-7,224,1977-10-11,US,9,Oklahoma State
2010,26,SAC,Sacramento Kings,42,Sean May,C,6-9,266,1984-04-04,US,3,UNC
2010,26,SAC,Sacramento Kings,7,Dominic McGuire,SF,6-9,220,1985-10-20,US,2,"California, Fresno State"
2010,26,SAC,Sacramento Kings,5,Andres Nocioni,SF,6-7,225,1979-11-30,AR,5,
2010,26,SAC,Sacramento Kings,10,Sergio Rodriguez,PG,6-3,176,1986-06-12,ES,3,
2010,26,SAC,Sacramento Kings,17,Garrett Temple,SG,6-5,195,1986-05-08,US,R,LSU
2010,26,SAC,Sacramento Kings,9,Kenny Thomas,PF,6-7,261,1977-07-25,US,10,New Mexico
2010,26,SAC,Sacramento Kings,34,Jason Thompson,C,6-11,250,1986-07-21,US,1,Rider University
2010,26,SAC,Sacramento Kings,3,Ime Udoka,SG,6-6,215,1977-08-09,US,5,"San Francisco, Portland State"
2010,26,SAC,Sacramento Kings,19,Beno Udrih,PG,6-3,205,1982-07-05,SI,5,
