Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2010,29,UTA,Utah Jazz,5,Carlos Boozer,PF,6-9,258,1981-11-20,DE,7,Duke
2010,29,UTA,Utah Jazz,9,Ronnie Brewer,SG,6-7,220,1985-03-20,US,3,Arkansas
2010,29,UTA,Utah Jazz,44,Kyrylo Fesenko,C,7-1,288,1986-12-24,UA,2,
2010,29,UTA,Utah Jazz,15,Sundiata Gaines,PG,6-1,185,1986-04-18,US,R,Georgia
2010,29,UTA,Utah Jazz,6,Othyus Jeffers,SG,6-5,200,1985-08-05,US,R,"University of Illinois at Chicago, Robert Morris University (IL)"
2010,29,UTA,Utah Jazz,47,Andrei Kirilenko,SF,6-9,220,1981-02-18,RU,8,
2010,29,UTA,Utah Jazz,26,Kyle Korver,SG,6-7,212,1981-03-17,US,6,Creighton
2010,29,UTA,Utah Jazz,41,Kosta Koufos,C,7-0,245,1989-02-24,US,1,Ohio State
2010,29,UTA,Utah Jazz,23,Wesley Matthews,SG,6-4,220,1986-10-14,US,R,Marquette
2010,29,UTA,Utah Jazz,3,Eric Maynor,PG,6-3,175,1987-06-11,US,R,VCU
2010,29,UTA,Utah Jazz,34,C.J. Miles,SF,6-6,220,1987-03-18,US,4,
2010,29,UTA,Utah Jazz,24,Paul Millsap,PF,6-7,257,1985-02-10,US,3,Louisiana Tech
2010,29,UTA,Utah Jazz,13,Mehmet Okur,C,6-11,249,1979-05-26,TR,7,
2010,29,UTA,Utah Jazz,17,Ronnie Price,PG,6-2,190,1983-06-21,US,4,"Nicholls State, Utah Valley"
2010,29,UTA,Utah Jazz,8,Deron Williams,PG,6-3,200,1984-06-26,US,4,Illinois
