Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1989,2,2608,BOS,Boston Celtics,Brian Shaw,"March 22, 1966",22.0,NBA,SG,3.0,3.0,124.0,9.2,17.9,0.51,0.0,0.4,0.0,9.2,17.5,0.52,2.9,3.8,0.78,0.8,6.3,7.1,7.9,1.3,0.0,2.5,4.6,21.3,,108.0,110.0
1991,2,2608,BOS,Boston Celtics,Brian Shaw,"March 22, 1966",24.0,NBA,PG,11.0,11.0,316.0,7.5,15.9,0.47,0.2,0.5,0.33,7.3,15.5,0.47,4.1,4.8,0.87,1.3,4.8,6.1,8.1,1.6,0.2,4.0,5.4,19.3,,105.0,115.0
1992,16,2608,MIA,Miami Heat,Brian Shaw,"March 22, 1966",25.0,NBA,PG,3.0,3.0,85.0,8.5,18.3,0.47,1.8,3.0,0.6,6.7,15.2,0.44,3.0,4.9,0.62,1.2,6.7,7.9,7.3,1.2,0.0,4.3,7.9,21.9,,102.0,126.0
1994,16,2608,MIA,Miami Heat,Brian Shaw,"March 22, 1966",27.0,NBA,SG,5.0,5.0,112.0,7.6,19.6,0.39,0.0,6.2,0.0,7.6,13.4,0.57,3.3,5.7,0.58,1.4,8.1,9.5,4.3,1.9,0.5,6.2,3.8,18.6,,79.0,106.0
1995,22,2608,ORL,Orlando Magic,Brian Shaw,"March 22, 1966",28.0,NBA,PG,21.0,0.0,355.0,7.3,18.6,0.39,3.3,8.6,0.39,3.9,10.0,0.39,3.0,4.8,0.62,2.6,6.8,9.4,10.0,1.7,0.6,3.9,7.4,20.9,,109.0,113.0
1996,22,2608,ORL,Orlando Magic,Brian Shaw,"March 22, 1966",29.0,NBA,PG,10.0,0.0,217.0,4.6,13.4,0.35,2.1,5.7,0.36,2.6,7.7,0.33,0.8,1.0,0.75,1.5,3.9,5.4,11.9,1.3,0.0,4.9,7.0,12.1,,96.0,116.0
1997,22,2608,ORL,Orlando Magic,Brian Shaw,"March 22, 1966",30.0,NBA,PG,5.0,4.0,82.0,2.1,13.1,0.16,1.4,4.1,0.33,0.7,9.0,0.08,1.4,2.8,0.5,0.7,5.5,6.2,5.5,0.7,0.7,5.5,3.5,6.9,,51.0,112.0
2001,14,2608,LAL,Los Angeles Lakers,Brian Shaw,"March 22, 1966",34.0,NBA,SG,16.0,0.0,290.0,4.9,13.0,0.38,1.8,5.2,0.34,3.1,7.7,0.4,1.1,1.6,0.67,1.8,8.1,9.9,7.7,1.8,0.2,2.9,6.7,12.6,,102.0,99.0
2002,14,2608,LAL,Los Angeles Lakers,Brian Shaw,"March 22, 1966",35.0,NBA,PG,19.0,0.0,238.0,4.6,13.9,0.33,2.0,7.1,0.28,2.6,6.8,0.39,0.9,0.9,1.0,2.0,5.7,7.7,6.6,1.1,1.3,1.8,3.5,12.1,,102.0,104.0
2003,14,2608,LAL,Los Angeles Lakers,Brian Shaw,"March 22, 1966",36.0,NBA,PG,12.0,1.0,215.0,3.6,11.8,0.31,1.4,6.3,0.23,2.2,5.5,0.39,0.5,0.7,0.67,0.2,8.9,9.1,5.8,1.0,1.2,2.2,4.3,9.1,,85.0,107.0
