Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1994,16,39,MIA,Miami Heat,35,Gary Alexander,PF,6-7,240,"November 1, 1969",US,R,South Florida
1994,16,116,MIA,Miami Heat,2,Keith Askins,SF,6-7,197,"December 15, 1967",US,3,Alabama
1994,16,282,MIA,Miami Heat,10,Manute Bol,C,7-7,200,"October 16, 1962",SS,8,University of Bridgeport
1994,16,433,MIA,Miami Heat,34,Willie Burton,SF,6-8,210,"May 26, 1968",US,3,Minnesota
1994,16,565,MIA,Miami Heat,12,Bimbo Coles,PG,6-1,180,"April 22, 1968",US,3,Virginia Tech
1994,16,1016,MIA,Miami Heat,52,Matt Geiger,C,7-0,243,"September 10, 1969",US,1,"Auburn, Georgia Tech"
1994,16,1601,MIA,Miami Heat,33,Alec Kessler,PF,6-11,230,"January 13, 1967",US,3,Georgia
1994,16,1770,MIA,Miami Heat,43,Grant Long,PF,6-8,225,"March 12, 1966",US,5,Eastern Michigan
1994,16,2006,MIA,Miami Heat,32,Harold Miner,SG,6-5,210,"May 5, 1971",US,1,USC
1994,16,2437,MIA,Miami Heat,41,Glen Rice,SF,6-7,215,"May 28, 1967",US,4,Michigan
1994,16,2543,MIA,Miami Heat,22,John Salley,PF,6-11,230,"May 16, 1964",US,7,Georgia Tech
1994,16,2594,MIA,Miami Heat,4,Rony Seikaly,C,6-11,230,"May 10, 1965",LB,5,Syracuse
1994,16,2611,MIA,Miami Heat,20,Brian Shaw,SG,6-6,190,"March 22, 1966",US,4,"Saint Mary's, UC Santa Barbara"
1994,16,2706,MIA,Miami Heat,3,Steve Smith,SG,6-7,200,"March 31, 1969",US,2,Michigan State
1994,16,3117,MIA,Miami Heat,21,Morlon Wiley,PG,6-4,185,"September 24, 1966",US,5,Cal State Long Beach
