Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,20.0,NBA,SG,77,,36.3,6.5,12.3,0.53,0.1,0.4,0.226,6.4,11.9,0.54,0.534,4.9,6.0,0.81,2.2,5.6,7.7,7.3,2.4,0.5,4.0,2.8,18.0
1981,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,21.0,NBA,SG,37,,37.1,8.4,15.9,0.532,0.1,0.5,0.176,8.4,15.4,0.542,0.534,4.6,6.1,0.76,2.7,5.9,8.6,8.6,3.4,0.7,3.9,2.7,21.6
1982,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,22.0,NBA,SG,78,77.0,38.3,7.1,13.3,0.537,0.1,0.4,0.207,7.1,12.9,0.546,0.54,4.2,5.6,0.76,3.2,6.4,9.6,9.5,2.7,0.4,3.7,2.9,18.6
1983,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,23.0,NBA,SG,79,79.0,36.8,6.5,11.8,0.548,0.0,0.3,0.0,6.5,11.5,0.56,0.548,3.8,4.8,0.8,2.7,5.9,8.6,10.5,2.2,0.6,3.8,2.5,16.8
1984,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,24.0,NBA,PG,67,66.0,38.3,6.6,11.6,0.565,0.1,0.4,0.207,6.5,11.2,0.579,0.569,4.3,5.3,0.81,1.5,5.9,7.3,13.1,2.2,0.7,4.6,2.5,17.6
1985,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,25.0,NBA,PG,77,77.0,36.1,6.5,11.7,0.561,0.1,0.5,0.189,6.5,11.2,0.577,0.565,5.1,6.0,0.843,1.2,5.0,6.2,12.6,1.5,0.3,4.0,2.0,18.3
1986,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,26.0,NBA,PG,72,70.0,35.8,6.7,12.8,0.526,0.1,0.6,0.233,6.6,12.2,0.541,0.532,5.3,6.0,0.871,1.2,4.7,5.9,12.6,1.6,0.2,3.8,1.8,18.8
1987,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,27.0,NBA,PG,80,80.0,36.3,8.5,16.4,0.522,0.1,0.5,0.205,8.4,15.9,0.532,0.525,6.7,7.9,0.848,1.5,4.8,6.3,12.2,1.7,0.5,3.8,2.1,23.9
1988,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,28.0,NBA,PG,72,70.0,36.6,6.8,13.8,0.492,0.2,0.8,0.196,6.7,13.1,0.51,0.497,5.8,6.8,0.853,1.2,5.0,6.2,11.9,1.6,0.2,3.7,2.0,19.6
1989,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,29.0,NBA,PG,77,77.0,37.5,7.5,14.8,0.509,0.8,2.4,0.314,6.8,12.3,0.548,0.535,6.7,7.3,0.911,1.4,6.4,7.9,12.8,1.8,0.3,4.1,2.2,22.5
1990,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,30.0,NBA,PG,79,79.0,37.2,6.9,14.4,0.48,1.3,3.5,0.384,5.6,10.9,0.51,0.526,7.2,8.1,0.89,1.6,5.0,6.6,11.5,1.7,0.4,3.7,2.1,22.3
1991,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,31.0,NBA,PG,79,79.0,37.1,5.9,12.4,0.477,1.0,3.2,0.32,4.9,9.2,0.532,0.518,6.6,7.3,0.906,1.3,5.6,7.0,12.5,1.3,0.2,4.0,1.9,19.4
1996,14.0,1506,LAL,Los Angeles Lakers,Magic Johnson,1959-08-14,36.0,NBA,PF,32,9.0,29.9,4.3,9.2,0.466,0.7,1.8,0.379,3.6,7.4,0.487,0.503,5.4,6.3,0.856,1.3,4.5,5.7,6.9,0.8,0.4,3.2,1.5,14.6
