Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,2,2037,BOS,Boston Celtics,E'Twaun Moore,"February 25, 1989",22.0,NBA,PG,38.0,0.0,8.7,1.1,3.0,0.38,0.4,1.2,0.38,0.7,1.8,0.38,0.46,0.2,0.2,1.0,0.1,0.8,0.9,0.9,0.3,0.1,0.6,0.9,2.9
2013,22,2037,ORL,Orlando Magic,E'Twaun Moore,"February 25, 1989",23.0,NBA,SG,75.0,21.0,22.4,3.2,8.0,0.4,0.9,2.6,0.34,2.3,5.3,0.42,0.45,0.6,0.8,0.8,0.6,1.6,2.2,2.7,0.7,0.3,1.4,1.6,7.8
2014,22,2037,ORL,Orlando Magic,E'Twaun Moore,"February 25, 1989",24.0,NBA,SG,79.0,3.0,19.1,2.5,5.8,0.43,0.7,2.0,0.35,1.7,3.7,0.47,0.49,0.7,0.9,0.76,0.4,1.4,1.7,1.4,0.8,0.2,0.7,1.3,6.3
2015,5,2037,CHI,Chicago Bulls,E'Twaun Moore,"February 25, 1989",25.0,NBA,SG,56.0,0.0,9.0,1.1,2.5,0.45,0.2,0.7,0.34,0.9,1.8,0.48,0.49,0.2,0.4,0.6,0.2,0.6,0.8,0.6,0.4,0.1,0.3,0.8,2.7
2016,5,2037,CHI,Chicago Bulls,E'Twaun Moore,"February 25, 1989",26.0,NBA,SG,59.0,22.0,21.4,3.2,6.6,0.48,0.8,1.8,0.45,2.4,4.8,0.49,0.54,0.4,0.6,0.63,0.3,1.9,2.3,1.7,0.6,0.3,0.9,1.7,7.5
2017,19,2037,NOP,New Orleans Pelicans,E'Twaun Moore,"February 25, 1989",27.0,NBA,SG,73.0,22.0,24.9,3.9,8.5,0.46,1.1,2.8,0.37,2.8,5.6,0.5,0.52,0.8,1.0,0.77,0.5,1.6,2.1,2.2,0.7,0.4,0.8,1.8,9.6
2018,19,2037,NOP,New Orleans Pelicans,E'Twaun Moore,"February 25, 1989",28.0,NBA,SG,82.0,80.0,31.5,5.2,10.1,0.51,1.6,3.7,0.42,3.6,6.5,0.56,0.58,0.6,0.8,0.71,0.7,2.2,2.9,2.3,1.0,0.1,1.2,2.2,12.5
2019,19,2037,NOP,New Orleans Pelicans,E'Twaun Moore,"February 25, 1989",29.0,NBA,SG,53.0,36.0,27.6,4.8,10.0,0.48,1.4,3.3,0.43,3.4,6.7,0.51,0.55,0.8,1.1,0.76,0.7,1.7,2.4,1.9,0.8,0.2,1.1,2.1,11.9
2020,19,2037,NOP,New Orleans Pelicans,E'Twaun Moore,"February 25, 1989",30.0,NBA,SG,56.0,6.0,18.2,3.3,7.8,0.43,1.1,3.0,0.38,2.2,4.8,0.46,0.5,0.6,0.8,0.69,0.6,1.8,2.3,1.4,0.6,0.2,0.7,1.4,8.3
2021,24,2037,PHO,Phoenix Suns,E'Twaun Moore,"February 25, 1989",31.0,NBA,SG,10.0,1.0,17.3,2.3,5.7,0.4,0.3,1.4,0.21,2.0,4.3,0.46,0.43,0.4,0.4,1.0,0.5,0.8,1.3,1.9,0.9,0.1,1.2,1.6,5.3
