Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,2,1878,BOS,Boston Celtics,Cedric Maxwell,"November 21, 1955",24.0,NBA,SF,80.0,80.0,34.3,5.7,9.4,0.61,0.0,0.0,,5.7,9.4,0.61,0.61,5.5,6.9,0.79,3.6,5.3,8.8,2.5,1.0,0.8,2.9,3.3,16.9
1981,2,1878,BOS,Boston Celtics,Cedric Maxwell,"November 21, 1955",25.0,NBA,SF,81.0,81.0,33.7,5.4,9.3,0.59,0.0,0.0,0.0,5.4,9.2,0.59,0.59,4.3,5.6,0.78,2.7,3.7,6.5,2.7,1.0,0.8,2.2,3.2,15.2
1982,2,1878,BOS,Boston Celtics,Cedric Maxwell,"November 21, 1955",26.0,NBA,SF,78.0,73.0,33.2,5.1,9.3,0.55,0.0,0.0,0.0,5.1,9.2,0.55,0.55,4.6,6.1,0.75,2.8,3.6,6.4,2.3,1.0,0.6,2.2,3.4,14.8
1983,2,1878,BOS,Boston Celtics,Cedric Maxwell,"November 21, 1955",27.0,NBA,SF,79.0,71.0,28.5,4.2,8.4,0.5,0.0,0.0,0.0,4.2,8.4,0.5,0.5,3.5,4.4,0.81,2.3,3.0,5.3,2.4,0.8,0.5,2.1,2.6,11.9
1984,2,1878,BOS,Boston Celtics,Cedric Maxwell,"November 21, 1955",28.0,NBA,SF,80.0,78.0,31.3,4.0,7.5,0.53,0.0,0.1,0.17,4.0,7.4,0.54,0.53,4.0,5.3,0.75,2.5,3.3,5.8,2.6,0.8,0.3,2.5,2.8,11.9
1985,2,1878,BOS,Boston Celtics,Cedric Maxwell,"November 21, 1955",29.0,NBA,SF,57.0,51.0,26.2,3.5,6.6,0.53,0.0,0.0,0.0,3.5,6.6,0.54,0.53,4.1,4.9,0.83,1.7,2.5,4.2,1.8,0.6,0.3,1.7,2.5,11.1
1986,13,1878,LAC,Los Angeles Clippers,Cedric Maxwell,"November 21, 1955",30.0,NBA,SF,76.0,72.0,32.3,4.1,8.7,0.48,0.0,0.0,0.0,4.1,8.7,0.48,0.48,5.9,7.4,0.8,3.2,5.0,8.2,2.8,0.8,0.4,2.7,3.3,14.1
1987,31,1878,TOT,Total After Trade,Cedric Maxwell,"November 21, 1955",31.0,NBA,SF,81.0,31.0,24.3,3.1,5.9,0.53,0.0,0.0,0.0,3.1,5.9,0.53,0.53,3.7,4.8,0.78,2.2,3.2,5.4,2.4,0.5,0.2,1.7,2.2,10.0
1987,13,1878,LAC,Los Angeles Clippers,Cedric Maxwell,"November 21, 1955",31.0,NBA,SF,35.0,31.0,32.3,4.3,8.3,0.52,0.0,0.0,,4.3,8.3,0.52,0.52,5.1,6.5,0.78,2.9,4.2,7.2,3.5,0.7,0.3,2.5,2.9,13.6
1987,11,1878,HOU,Houston Rockets,Cedric Maxwell,"November 21, 1955",31.0,NBA,SF,46.0,0.0,18.2,2.2,4.1,0.55,0.0,0.0,0.0,2.2,4.1,0.55,0.55,2.7,3.5,0.77,1.6,2.4,4.0,1.6,0.3,0.1,1.0,1.7,7.2
1988,11,1878,HOU,Houston Rockets,Cedric Maxwell,"November 21, 1955",32.0,NBA,SF,71.0,0.0,11.9,1.1,2.4,0.47,0.0,0.0,0.0,1.1,2.4,0.47,0.47,1.5,2.0,0.77,1.0,1.5,2.5,0.8,0.3,0.2,0.8,1.1,3.8
