Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009,23,2727,PHI,Philadelphia 76Ers,Marreese Speights,"August 4, 1987",21.0,NBA,C,79.0,1263.0,17.9,0.54,0.02,0.26,11.6,16.3,13.9,4.2,1.1,3.6,7.6,21.9,2.4,1.5,3.8,0.15,-0.6,-0.8,-1.4,0.2
2010,23,2727,PHI,Philadelphia 76Ers,Marreese Speights,"August 4, 1987",22.0,NBA,C,62.0,1016.0,17.6,0.52,0.01,0.33,9.7,19.7,14.6,6.2,1.5,2.6,9.1,25.1,1.2,0.9,2.1,0.1,-1.3,-1.6,-2.9,-0.2
2011,23,2727,PHI,Philadelphia 76Ers,Marreese Speights,"August 4, 1987",23.0,NBA,C,64.0,734.0,15.3,0.53,0.01,0.25,10.1,22.9,16.5,7.0,0.6,2.0,11.0,22.8,0.7,1.0,1.7,0.11,-2.2,-0.8,-3.0,-0.2
2012,15,2727,MEM,Memphis Grizzlies,Marreese Speights,"August 4, 1987",24.0,NBA,PF,60.0,1345.0,14.1,0.49,0.01,0.22,11.3,21.4,16.2,6.0,0.8,1.8,12.1,20.5,0.9,1.7,2.7,0.1,-1.8,-1.2,-3.0,-0.4
2013,31,2727,TOT,Total After Trade,Marreese Speights,"August 4, 1987",25.0,NBA,C,79.0,1300.0,17.3,0.5,0.02,0.3,12.7,22.3,17.4,6.5,1.0,3.3,10.8,25.8,1.1,1.7,2.8,0.1,-1.3,-1.4,-2.8,-0.2
2013,15,2727,MEM,Memphis Grizzlies,Marreese Speights,"August 4, 1987",25.0,NBA,C,40.0,579.0,16.1,0.47,0.02,0.27,15.2,23.5,19.3,5.5,0.9,3.8,11.2,24.8,0.3,1.1,1.4,0.12,-2.0,-0.3,-2.4,0.0
2013,6,2727,CLE,Cleveland Cavaliers,Marreese Speights,"August 4, 1987",25.0,NBA,C,39.0,721.0,18.2,0.52,0.02,0.32,10.7,21.4,15.8,7.4,1.0,2.9,10.5,26.6,0.9,0.6,1.4,0.09,-0.7,-2.3,-3.1,-0.2
2014,10,2727,GSW,Golden State Warriors,Marreese Speights,"August 4, 1987",26.0,NBA,C,79.0,982.0,15.2,0.51,0.07,0.3,11.4,20.6,16.1,5.3,0.5,2.6,11.6,25.4,0.6,1.5,2.1,0.1,-2.8,-0.9,-3.7,-0.4
2015,10,2727,GSW,Golden State Warriors,Marreese Speights,"August 4, 1987",27.0,NBA,C,76.0,1207.0,19.5,0.55,0.03,0.28,10.1,18.7,14.5,9.9,0.8,2.1,10.2,29.1,2.2,1.8,4.0,0.16,-0.9,-1.1,-1.9,0.0
2016,10,2727,GSW,Golden State Warriors,Marreese Speights,"August 4, 1987",28.0,NBA,C,72.0,832.0,17.1,0.51,0.14,0.25,10.6,19.8,15.5,11.4,1.1,3.0,11.5,29.7,0.5,1.2,1.8,0.1,-2.3,-1.5,-3.7,-0.4
2017,13,2727,LAC,Los Angeles Clippers,Marreese Speights,"August 4, 1987",29.0,NBA,C,82.0,1286.0,17.5,0.58,0.5,0.25,7.9,24.1,16.2,8.0,0.9,2.6,10.2,23.6,2.5,1.7,4.2,0.16,0.9,-0.3,0.6,0.9
2018,22,2727,ORL,Orlando Magic,Marreese Speights,"August 4, 1987",30.0,NBA,C,52.0,675.0,13.7,0.54,0.67,0.16,3.4,18.4,10.8,9.8,0.6,2.6,9.7,26.9,0.1,0.5,0.6,0.04,0.2,-1.4,-1.1,0.1
