Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2008,20,150,NYK,New York Knicks,32,Renaldo Balkman,SF,6-8,208,"July 14, 1984",US,1,South Carolina
2008,20,515,NYK,New York Knicks,21,Wilson Chandler,SF,6-8,235,"May 10, 1987",US,R,DePaul
2008,20,574,NYK,New York Knicks,25,Mardy Collins,SG,6-6,220,"August 4, 1984",US,1,Temple
2008,20,625,NYK,New York Knicks,11,Jamal Crawford,SG,6-5,185,"March 20, 1980",US,7,Michigan
2008,20,653,NYK,New York Knicks,34,Eddy Curry,C,7-0,295,"December 5, 1982",US,6,
2008,20,1427,NYK,New York Knicks,13,Jerome James,C,7-0,300,"November 17, 1975",US,7,Florida A&M
2008,20,1447,NYK,New York Knicks,20,Jared Jeffries,SF,6-11,230,"November 25, 1981",US,5,Indiana
2008,20,1545,NYK,New York Knicks,2,Fred Jones,SG,6-4,210,"March 11, 1979",US,5,Oregon
2008,20,1721,NYK,New York Knicks,42,David Lee,PF,6-9,245,"April 29, 1983",US,2,Florida
2008,20,1836,NYK,New York Knicks,3,Stephon Marbury,PG,6-2,180,"February 20, 1977",US,11,Georgia Tech
2008,20,2057,NYK,New York Knicks,5,Randolph Morris,C,6-10,266,"January 2, 1986",US,1,Kentucky
2008,20,2398,NYK,New York Knicks,50,Zach Randolph,C,6-9,250,"July 16, 1981",US,6,Michigan State
2008,20,2449,NYK,New York Knicks,23,Quentin Richardson,SF,6-6,223,"April 13, 1980",US,7,DePaul
2008,20,2487,NYK,New York Knicks,4,Nate Robinson,PG,5-9,180,"May 31, 1984",US,2,Washington
2008,20,2510,NYK,New York Knicks,31,Malik Rose,PF,6-7,250,"November 23, 1974",US,11,Drexel
