Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,29,1582,UTA,Utah Jazz,Enes Kanter,1992-05-20,19.0,NBA,C,66.0,0.0,874.0,4.8,9.7,0.5,0.0,0.0,0.0,4.8,9.7,0.5,2.9,4.3,0.67,4.4,7.0,11.5,0.3,0.7,0.9,2.2,3.6,12.5
2013,29,1582,UTA,Utah Jazz,Enes Kanter,1992-05-20,20.0,NBA,C,70.0,2.0,1078.0,6.9,12.7,0.54,0.0,0.0,1.0,6.8,12.6,0.54,3.1,3.9,0.8,4.5,5.6,10.2,1.0,0.9,1.1,3.4,3.9,16.9
2014,29,1582,UTA,Utah Jazz,Enes Kanter,1992-05-20,21.0,NBA,C,80.0,37.0,2138.0,7.1,14.4,0.49,0.0,0.0,0.0,7.1,14.3,0.49,2.5,3.4,0.73,3.7,6.3,10.1,1.3,0.5,0.7,2.4,3.9,16.6
2015,31,1582,TOT,Total After Trade,Enes Kanter,1992-05-20,22.0,NBA,C,75.0,74.0,2135.0,8.1,15.6,0.52,0.3,0.8,0.36,7.9,14.9,0.53,3.1,3.9,0.78,4.7,6.6,11.3,0.9,0.6,0.5,2.4,3.2,19.6
2015,29,1582,UTA,Utah Jazz,Enes Kanter,1992-05-20,22.0,NBA,C,49.0,48.0,1326.0,7.8,15.8,0.49,0.4,1.1,0.32,7.4,14.7,0.5,2.5,3.2,0.79,4.0,6.4,10.4,0.7,0.6,0.4,2.5,3.1,18.4
2015,21,1582,OKC,Oklahoma City Thunder,Enes Kanter,1992-05-20,22.0,NBA,C,26.0,26.0,809.0,8.7,15.4,0.57,0.1,0.2,0.75,8.6,15.2,0.56,4.0,5.2,0.78,5.8,7.0,12.8,1.3,0.6,0.6,2.3,3.3,21.6
2016,21,1582,OKC,Oklahoma City Thunder,Enes Kanter,1992-05-20,23.0,NBA,C,82.0,1.0,1721.0,8.7,15.0,0.58,0.2,0.4,0.48,8.5,14.6,0.58,4.2,5.3,0.8,5.2,8.7,13.9,0.7,0.5,0.7,2.4,3.5,21.7
2017,21,1582,OKC,Oklahoma City Thunder,Enes Kanter,1992-05-20,24.0,NBA,C,72.0,0.0,1533.0,9.4,17.3,0.55,0.1,0.9,0.13,9.3,16.4,0.57,5.3,6.7,0.79,4.6,6.7,11.3,1.6,0.8,0.9,2.9,3.6,24.3
2018,20,1582,NYK,New York Knicks,Enes Kanter,1992-05-20,25.0,NBA,C,71.0,71.0,1830.0,8.3,14.0,0.59,0.0,0.0,0.0,8.3,14.0,0.59,3.1,3.6,0.85,5.4,10.0,15.3,2.1,0.7,0.7,2.4,3.7,19.7
2019,31,1582,TOT,Total After Trade,Enes Kanter,1992-05-20,26.0,NBA,C,67.0,31.0,1640.0,8.2,15.0,0.55,0.2,0.7,0.29,8.0,14.2,0.56,3.4,4.3,0.79,5.6,8.8,14.5,2.5,0.7,0.6,2.6,3.7,20.1
2019,20,1582,NYK,New York Knicks,Enes Kanter,1992-05-20,26.0,NBA,C,44.0,23.0,1128.0,8.0,14.9,0.54,0.2,0.7,0.32,7.8,14.2,0.55,3.4,4.1,0.81,5.5,9.3,14.7,2.7,0.6,0.5,2.5,3.4,19.6
2019,25,1582,POR,Portland Trail Blazers,Enes Kanter,1992-05-20,26.0,NBA,C,23.0,8.0,512.0,8.7,15.1,0.58,0.2,0.8,0.25,8.5,14.3,0.6,3.5,4.8,0.74,6.0,7.9,13.9,2.3,1.0,0.6,2.7,4.3,21.2
2020,2,1582,BOS,Boston Celtics,Enes Kanter,1992-05-20,27.0,NBA,C,58.0,7.0,983.0,7.3,12.7,0.57,0.0,0.3,0.14,7.3,12.5,0.58,2.6,3.6,0.71,6.0,9.8,15.8,2.1,0.8,1.5,2.1,3.7,17.2
2021,25,1582,POR,Portland Trail Blazers,Enes Kanter,1992-05-20,28.0,NBA,C,43.0,31.0,1146.0,6.8,11.4,0.6,0.0,0.0,0.0,6.8,11.4,0.6,2.7,3.5,0.78,5.7,10.0,15.7,1.7,0.7,0.9,1.6,3.6,16.3
