Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,31,1227,TOT,Total After Trade,Scott Hastings,1960-06-03,22.0,NBA,"C,PF",31.0,0.0,4.5,0.4,1.2,0.34,0.0,0.1,0.0,0.4,1.1,0.37,0.34,0.4,0.6,0.55,0.5,0.8,1.3,0.1,0.2,0.0,0.3,1.1,1.2
1983,20,1227,NYK,New York Knicks,Scott Hastings,1960-06-03,22.0,NBA,C,21.0,0.0,4.7,0.4,1.0,0.36,0.0,0.0,0.0,0.4,1.0,0.38,0.36,0.3,0.7,0.5,0.5,1.0,1.5,0.0,0.2,0.0,0.3,1.5,1.1
1983,1,1227,ATL,Atlanta Hawks,Scott Hastings,1960-06-03,22.0,NBA,PF,10.0,0.0,4.2,0.5,1.6,0.31,0.0,0.2,0.0,0.5,1.4,0.36,0.31,0.4,0.6,0.67,0.5,0.5,1.0,0.2,0.1,0.1,0.3,0.3,1.4
1984,1,1227,ATL,Atlanta Hawks,Scott Hastings,1960-06-03,23.0,NBA,PF,68.0,8.0,16.7,1.6,3.5,0.47,0.0,0.1,0.25,1.6,3.4,0.47,0.47,1.2,1.5,0.79,1.4,2.6,4.0,0.7,0.6,0.5,1.0,3.2,4.5
1985,1,1227,ATL,Atlanta Hawks,Scott Hastings,1960-06-03,24.0,NBA,PF,64.0,1.0,12.9,1.4,2.9,0.47,0.0,0.0,,1.4,2.9,0.47,0.47,1.0,1.3,0.78,0.9,1.6,2.5,0.7,0.4,0.4,0.8,2.1,3.8
1986,1,1227,ATL,Atlanta Hawks,Scott Hastings,1960-06-03,25.0,NBA,PF,62.0,0.0,10.5,1.0,2.6,0.41,0.0,0.1,0.75,1.0,2.5,0.4,0.42,1.0,1.1,0.86,0.7,1.3,2.0,0.4,0.2,0.1,0.6,1.9,3.1
1987,1,1227,ATL,Atlanta Hawks,Scott Hastings,1960-06-03,26.0,NBA,PF,40.0,0.0,6.4,0.6,1.7,0.34,0.1,0.3,0.17,0.5,1.4,0.38,0.35,0.6,0.7,0.79,0.4,1.4,1.8,0.3,0.3,0.2,0.3,0.9,1.8
1988,1,1227,ATL,Atlanta Hawks,Scott Hastings,1960-06-03,27.0,NBA,PF,55.0,0.0,7.3,0.7,1.5,0.49,0.1,0.2,0.42,0.6,1.3,0.5,0.52,0.5,0.5,0.93,0.5,1.3,1.8,0.3,0.1,0.2,0.3,1.2,2.0
1989,16,1227,MIA,Miami Heat,Scott Hastings,1960-06-03,28.0,NBA,C,75.0,6.0,16.1,1.9,4.4,0.44,0.1,0.4,0.32,1.8,4.0,0.45,0.45,1.2,1.4,0.85,1.0,2.1,3.1,0.8,0.4,0.6,0.9,2.7,5.1
1990,9,1227,DET,Detroit Pistons,Scott Hastings,1960-06-03,29.0,NBA,PF,40.0,0.0,4.2,0.3,0.8,0.3,0.1,0.3,0.25,0.2,0.5,0.33,0.35,0.5,0.6,0.86,0.2,0.6,0.8,0.2,0.1,0.1,0.2,0.8,1.1
1991,9,1227,DET,Detroit Pistons,Scott Hastings,1960-06-03,30.0,NBA,PF,27.0,0.0,4.2,0.6,1.0,0.57,0.1,0.1,0.75,0.5,0.9,0.54,0.62,0.5,0.5,1.0,0.5,0.5,1.0,0.3,0.0,0.0,0.3,0.9,1.8
1992,8,1227,DEN,Denver Nuggets,Scott Hastings,1960-06-03,31.0,NBA,C,40.0,4.0,10.5,0.4,1.3,0.34,0.0,0.2,0.0,0.4,1.0,0.42,0.34,0.6,0.7,0.86,0.8,1.7,2.5,0.7,0.3,0.4,0.6,1.4,1.5
1993,8,1227,DEN,Denver Nuggets,Scott Hastings,1960-06-03,32.0,NBA,C,76.0,0.0,8.8,0.8,1.5,0.51,0.0,0.1,0.25,0.7,1.4,0.53,0.52,0.5,0.7,0.73,0.6,1.2,1.8,0.4,0.2,0.1,0.4,1.5,2.1
