Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",22.0,NBA,SF,8.0,0.0,60.0,9.6,18.6,0.52,0.0,0.0,,9.6,18.6,0.52,3.6,4.8,0.75,3.0,2.4,5.4,3.6,4.2,1.2,1.2,6.6,22.8
1986,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",23.0,NBA,SF,4.0,0.0,56.0,5.8,14.1,0.41,0.0,0.6,0.0,5.8,13.5,0.43,2.6,2.6,1.0,4.5,5.1,9.6,2.6,0.6,2.6,3.9,8.4,14.1
1987,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",24.0,NBA,SF,4.0,0.0,60.0,6.0,15.0,0.4,0.0,0.0,,6.0,15.0,0.4,2.4,2.4,1.0,3.6,7.8,11.4,1.8,3.0,0.6,3.6,7.8,14.4
1988,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",25.0,NBA,SF,4.0,4.0,127.0,9.1,18.4,0.49,0.0,0.3,0.0,9.1,18.1,0.5,4.3,6.0,0.71,4.8,3.7,8.5,2.6,2.0,1.1,1.4,4.8,22.4
1989,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",26.0,NBA,SF,3.0,3.0,117.0,7.1,14.5,0.49,0.0,0.6,0.0,7.1,13.8,0.51,4.6,5.8,0.79,3.4,4.0,7.4,2.2,3.1,0.3,1.2,3.7,18.8
1990,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",27.0,NBA,SF,21.0,21.0,831.0,7.2,15.6,0.46,0.0,0.1,0.0,7.2,15.5,0.46,4.5,6.2,0.72,2.9,4.7,7.5,1.9,1.5,0.9,1.9,3.8,18.8
1991,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",28.0,NBA,SF,16.0,16.0,588.0,6.4,13.8,0.46,0.0,0.0,,6.4,13.8,0.46,4.7,6.2,0.75,3.2,3.6,6.8,3.0,1.7,0.4,1.0,4.2,17.5
1992,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",29.0,NBA,SF,21.0,21.0,756.0,6.2,12.2,0.51,0.0,0.1,0.0,6.2,12.1,0.52,3.8,5.4,0.69,2.8,4.9,7.7,3.6,2.0,0.9,2.5,4.0,16.2
1993,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",30.0,NBA,SF,4.0,1.0,98.0,8.1,15.4,0.52,0.4,0.4,1.0,7.7,15.1,0.51,4.4,6.2,0.71,3.7,8.8,12.5,1.5,1.5,0.7,0.7,5.5,20.9
1994,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",31.0,NBA,SF,3.0,0.0,38.0,4.7,15.2,0.31,0.0,0.0,,4.7,15.2,0.31,0.9,4.7,0.2,4.7,3.8,8.5,0.0,0.9,0.9,0.0,4.7,10.4
1995,25,1599,POR,Portland Trail Blazers,Jerome Kersey,"June 26, 1962",32.0,NBA,SF,3.0,0.0,63.0,9.1,16.0,0.57,0.0,1.1,0.0,9.1,14.9,0.62,3.4,5.1,0.67,1.1,3.4,4.6,1.7,1.7,0.6,0.0,6.3,21.7
1997,14,1599,LAL,Los Angeles Lakers,Jerome Kersey,"June 26, 1962",34.0,NBA,SF,9.0,0.0,210.0,2.9,6.0,0.49,0.0,0.2,0.0,2.9,5.8,0.5,2.6,3.3,0.79,2.4,5.8,8.2,2.4,1.5,1.0,0.5,5.8,8.4
1998,21,1599,SEA,Seattle Supersonics,Jerome Kersey,"June 26, 1962",35.0,NBA,SF,10.0,5.0,213.0,5.2,12.2,0.43,0.0,0.5,0.0,5.2,11.7,0.45,2.7,3.2,0.84,2.9,3.9,6.8,1.5,1.7,1.7,2.2,5.4,13.2
1999,27,1599,SAS,San Antonio Spurs,Jerome Kersey,"June 26, 1962",36.0,NBA,SF,14.0,0.0,152.0,3.6,10.2,0.35,0.2,0.9,0.25,3.3,9.2,0.36,1.2,1.7,0.71,2.4,4.7,7.1,0.9,1.4,0.2,1.4,4.5,8.5
