Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1983,26,2126,KCK,Kansas City Kings,Ed Nealy,1960-02-19,22.0,NBA,PF,82.0,61.0,1643.0,4.0,6.8,0.6,0.0,0.0,,4.0,6.8,0.6,1.9,3.1,0.61,4.7,8.6,13.3,1.7,1.9,0.3,1.4,6.8,10.0,125.0,103.0
1984,26,2126,KCK,Kansas City Kings,Ed Nealy,1960-02-19,23.0,NBA,PF,71.0,1.0,960.0,3.1,6.1,0.5,0.0,0.0,,3.1,6.1,0.5,2.3,2.9,0.8,3.5,7.2,10.8,2.4,2.0,0.4,1.6,6.7,8.5,117.0,106.0
1985,26,2126,KCK,Kansas City Kings,Ed Nealy,1960-02-19,24.0,NBA,PF,22.0,0.0,225.0,5.3,9.0,0.59,0.0,0.0,,5.3,9.0,0.59,2.0,3.9,0.53,3.1,5.9,9.0,3.7,0.6,0.2,2.5,5.3,12.7,112.0,114.0
1987,27,2126,SAS,San Antonio Spurs,Ed Nealy,1960-02-19,26.0,NBA,PF,60.0,7.0,980.0,4.0,9.2,0.44,0.2,1.5,0.13,3.9,7.8,0.5,2.5,3.3,0.74,4.6,9.1,13.7,4.0,1.9,0.5,1.7,6.9,10.7,114.0,109.0
1988,27,2126,SAS,San Antonio Spurs,Ed Nealy,1960-02-19,27.0,NBA,PF,68.0,1.0,837.0,2.7,6.0,0.46,0.1,0.1,0.5,2.7,5.9,0.46,2.3,3.5,0.65,4.5,7.7,12.2,2.7,1.6,0.3,1.5,5.2,7.8,116.0,112.0
1989,31,2126,TOT,Total After Trade,Ed Nealy,1960-02-19,28.0,NBA,PF,43.0,0.0,258.0,2.4,6.6,0.36,0.0,0.4,0.0,2.4,6.2,0.38,0.7,1.6,0.44,4.0,10.2,14.3,2.6,1.3,0.2,1.3,8.2,5.5,98.0,105.0
1989,5,2126,CHI,Chicago Bulls,Ed Nealy,1960-02-19,28.0,NBA,PF,13.0,0.0,94.0,2.6,3.7,0.71,0.0,0.0,,2.6,3.7,0.71,0.5,1.1,0.5,2.1,10.0,12.1,3.2,1.6,0.5,0.5,12.1,5.8,145.0,106.0
1989,24,2126,PHO,Phoenix Suns,Ed Nealy,1960-02-19,28.0,NBA,PF,30.0,0.0,164.0,2.2,8.1,0.28,0.0,0.6,0.0,2.2,7.6,0.3,0.8,2.0,0.43,5.0,10.4,15.4,2.2,1.1,0.0,1.7,6.2,5.3,86.0,105.0
1990,5,2126,CHI,Chicago Bulls,Ed Nealy,1960-02-19,29.0,NBA,PF,46.0,0.0,503.0,3.7,6.9,0.53,0.0,0.2,0.0,3.7,6.7,0.54,3.0,4.0,0.73,4.5,9.1,13.6,2.8,1.6,0.4,1.7,6.6,10.3,124.0,108.0
1991,24,2126,PHO,Phoenix Suns,Ed Nealy,1960-02-19,30.0,NBA,PF,55.0,0.0,573.0,3.7,8.0,0.46,0.4,1.3,0.31,3.3,6.7,0.49,2.3,3.2,0.74,3.6,8.9,12.5,3.0,2.0,0.3,1.6,3.8,10.2,117.0,105.0
1992,24,2126,PHO,Phoenix Suns,Ed Nealy,1960-02-19,31.0,NBA,PF,52.0,4.0,505.0,5.9,11.6,0.51,1.9,4.8,0.4,4.0,6.8,0.59,1.5,2.3,0.67,2.4,8.2,10.6,3.5,1.5,0.2,1.6,4.3,15.3,123.0,106.0
1993,31,2126,TOT,Total After Trade,Ed Nealy,1960-02-19,32.0,NBA,PF,41.0,4.0,308.0,4.1,11.0,0.38,1.3,4.3,0.3,2.9,6.7,0.43,1.4,1.9,0.75,1.9,8.3,10.2,2.4,1.9,0.3,1.1,6.5,11.0,107.0,108.0
1993,10,2126,GSW,Golden State Warriors,Ed Nealy,1960-02-19,32.0,NBA,PF,30.0,4.0,229.0,3.4,9.7,0.35,1.5,4.6,0.32,1.9,5.1,0.38,1.5,2.1,0.7,1.7,8.4,10.1,2.7,1.9,0.2,1.1,7.4,9.7,107.0,108.0
1993,5,2126,CHI,Chicago Bulls,Ed Nealy,1960-02-19,32.0,NBA,PF,11.0,0.0,79.0,6.6,15.1,0.44,0.7,3.3,0.2,5.9,11.8,0.5,1.3,1.3,1.0,2.6,7.9,10.5,1.3,2.0,0.7,1.3,3.9,15.1,106.0,105.0
