Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2005,30,WAS,Washington Wizards,0,Gilbert Arenas,PG,6-3,191,1982-01-06,US,3,Arizona
2005,30,WAS,Washington Wizards,2,Steve Blake,PG,6-3,172,1980-02-26,US,1,Maryland
2005,30,WAS,Washington Wizards,10,Damone Brown,SF,6-9,200,1979-06-28,US,3,Syracuse
2005,30,WAS,Washington Wizards,5,Kwame Brown,PF,6-11,270,1982-03-10,US,3,
2005,30,WAS,Washington Wizards,3,Juan Dixon,SG,6-3,164,1978-10-09,US,2,Maryland
2005,30,WAS,Washington Wizards,24,Jarvis Hayes,SF,6-7,220,1981-08-09,US,1,"Western Carolina University, Georgia"
2005,30,WAS,Washington Wizards,33,Brendan Haywood,C,7-0,268,1979-11-27,US,3,UNC
2005,30,WAS,Washington Wizards,20,Larry Hughes,SG,6-5,184,1979-01-23,US,6,Saint Louis
2005,30,WAS,Washington Wizards,4,Antawn Jamison,PF,6-8,223,1976-06-12,US,6,UNC
2005,30,WAS,Washington Wizards,1,Jared Jeffries,SF,6-11,230,1981-11-25,US,2,Indiana
2005,30,WAS,Washington Wizards,8,Anthony Peeler,SG,6-4,208,1969-11-25,US,12,Missouri
2005,30,WAS,Washington Wizards,7,Laron Profit,SF,6-5,204,1977-08-05,US,2,Maryland
2005,30,WAS,Washington Wizards,34,Peter John Ramos,C,7-3,275,1985-05-13,PR,R,
2005,30,WAS,Washington Wizards,51,Michael Ruffin,C,6-9,246,1977-01-21,US,4,Tulsa
2005,30,WAS,Washington Wizards,36,Etan Thomas,C,6-9,256,1978-04-01,US,3,Syracuse
2005,30,WAS,Washington Wizards,52,Samaki Walker,PF,6-9,240,1976-02-25,US,8,Louisville
