Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2005,7,DAL,Dallas Mavericks,10,Darrell Armstrong,PG,6-0,170,1968-06-22,US,10,Fayetteville State University
2005,7,DAL,Dallas Mavericks,52,Calvin Booth,C,6-11,230,1976-05-07,US,5,Penn State
2005,7,DAL,Dallas Mavericks,44,Shawn Bradley,C,7-6,235,1972-03-22,DE,11,BYU
2005,7,DAL,Dallas Mavericks,25,Erick Dampier,C,6-11,265,1975-07-14,US,8,Mississippi State
2005,7,DAL,Dallas Mavericks,6,Marquis Daniels,SG,6-6,200,1981-01-07,US,1,Auburn
2005,7,DAL,Dallas Mavericks,21,Dan Dickau,PG,6-0,190,1978-09-16,US,2,"Washington, Gonzaga"
2005,7,DAL,Dallas Mavericks,4,Michael Finley,SG,6-7,215,1973-03-06,US,9,Wisconsin
2005,7,DAL,Dallas Mavericks,34,Devin Harris,PG,6-3,185,1983-02-27,US,R,Wisconsin
2005,7,DAL,Dallas Mavericks,50,Alan Henderson,PF,6-9,235,1972-12-02,US,9,Indiana
2005,7,DAL,Dallas Mavericks,5,Josh Howard,SF,6-7,210,1980-04-28,US,1,Wake Forest
2005,7,DAL,Dallas Mavericks,28,Didier Ilunga-Mbenga,C,7-0,245,1980-12-30,CD,R,
2005,7,DAL,Dallas Mavericks,41,Dirk Nowitzki,PF,7-0,245,1978-06-19,DE,6,
2005,7,DAL,Dallas Mavericks,24,Pavel Podkolzin,C,7-5,260,1985-01-15,RU,R,
2005,7,DAL,Dallas Mavericks,42,Jerry Stackhouse,SG,6-6,218,1974-11-05,US,9,UNC
2005,7,DAL,Dallas Mavericks,31,Jason Terry,PG,6-2,185,1977-09-15,US,5,Arizona
2005,7,DAL,Dallas Mavericks,2,Keith Van Horn,PF,6-10,220,1975-10-23,US,7,Utah
