Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1997,28,461,TOR,Toronto Raptors,Marcus Camby,1974-03-22,22.0,NBA,C,63.0,38.0,1897.0,375.0,778.0,0.48,2.0,14.0,0.14,373.0,764.0,0.49,0.48,183.0,264.0,0.69,131.0,263.0,394.0,97.0,66.0,130.0,134.0,214.0,935.0,0.0
1998,28,461,TOR,Toronto Raptors,Marcus Camby,1974-03-22,23.0,NBA,C,63.0,58.0,2002.0,308.0,747.0,0.41,0.0,2.0,0.0,308.0,745.0,0.41,0.41,149.0,244.0,0.61,203.0,263.0,466.0,111.0,68.0,230.0,134.0,200.0,765.0,2.0
1999,20,461,NYK,New York Knicks,Marcus Camby,1974-03-22,24.0,NBA,C,46.0,0.0,945.0,136.0,261.0,0.52,0.0,0.0,,136.0,261.0,0.52,0.52,57.0,103.0,0.55,102.0,151.0,253.0,12.0,29.0,74.0,39.0,131.0,329.0,0.0
2000,20,461,NYK,New York Knicks,Marcus Camby,1974-03-22,25.0,NBA,C,59.0,11.0,1548.0,226.0,471.0,0.48,1.0,2.0,0.5,225.0,469.0,0.48,0.48,148.0,221.0,0.67,174.0,287.0,461.0,49.0,43.0,116.0,72.0,204.0,601.0,0.0
2001,20,461,NYK,New York Knicks,Marcus Camby,1974-03-22,26.0,NBA,C,63.0,63.0,2127.0,304.0,580.0,0.52,1.0,8.0,0.12,303.0,572.0,0.53,0.52,150.0,225.0,0.67,196.0,527.0,723.0,52.0,66.0,136.0,63.0,205.0,759.0,0.0
2002,20,461,NYK,New York Knicks,Marcus Camby,1974-03-22,27.0,NBA,C,29.0,29.0,1007.0,130.0,290.0,0.45,0.0,1.0,0.0,130.0,289.0,0.45,0.45,62.0,99.0,0.63,89.0,233.0,322.0,33.0,34.0,50.0,42.0,107.0,322.0,0.0
2003,8,461,DEN,Denver Nuggets,Marcus Camby,1974-03-22,28.0,NBA,C,29.0,9.0,616.0,93.0,227.0,0.41,2.0,5.0,0.4,91.0,222.0,0.41,0.41,33.0,50.0,0.66,75.0,133.0,208.0,47.0,20.0,40.0,27.0,69.0,221.0,0.0
2004,8,461,DEN,Denver Nuggets,Marcus Camby,1974-03-22,29.0,NBA,C,72.0,72.0,2162.0,262.0,549.0,0.48,0.0,2.0,0.0,262.0,547.0,0.48,0.48,98.0,136.0,0.72,211.0,516.0,727.0,132.0,86.0,187.0,98.0,239.0,622.0,0.0
2005,8,461,DEN,Denver Nuggets,Marcus Camby,1974-03-22,30.0,NBA,C,66.0,66.0,2015.0,279.0,600.0,0.46,0.0,4.0,0.0,279.0,596.0,0.47,0.46,125.0,173.0,0.72,131.0,530.0,661.0,152.0,61.0,199.0,103.0,177.0,683.0,0.0
2006,8,461,DEN,Denver Nuggets,Marcus Camby,1974-03-22,31.0,NBA,C,56.0,54.0,1857.0,302.0,649.0,0.46,1.0,11.0,0.09,301.0,638.0,0.47,0.47,111.0,156.0,0.71,132.0,536.0,668.0,115.0,79.0,184.0,92.0,158.0,716.0,0.0
