Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1982,2,26,BOS,Boston Celtics,44,Danny Ainge,SG,6-4,175,"March 17, 1959",US,R,BYU
1982,2,102,BOS,Boston Celtics,7,Tiny Archibald,PG,6-1,150,"September 2, 1948",US,10,Texas-El Paso
1982,2,246,BOS,Boston Celtics,33,Larry Bird,PF,6-9,220,"December 7, 1956",US,2,Indiana State University
1982,2,323,BOS,Boston Celtics,35,Charles Bradley,SG,6-5,215,"May 16, 1959",US,R,Wyoming
1982,2,479,BOS,Boston Celtics,30,M.L. Carr,SF,6-6,205,"January 9, 1951",US,6,Guilford College
1982,2,794,BOS,Boston Celtics,40,Terry Duerod,SG,6-2,180,"July 29, 1956",US,2,Detroit Mercy
1982,2,908,BOS,Boston Celtics,45,Eric Fernsten,C,6-10,205,"November 1, 1953",US,4,San Francisco
1982,2,934,BOS,Boston Celtics,42,Chris Ford,SG,6-5,190,"January 11, 1949",US,9,Villanova
1982,2,1252,BOS,Boston Celtics,43,Gerald Henderson,PG,6-2,175,"January 16, 1956",US,2,VCU
1982,2,1419,BOS,Boston Celtics,11,Tracy Jackson,SG,6-6,205,"April 21, 1959",US,R,Notre Dame
1982,2,1878,BOS,Boston Celtics,31,Cedric Maxwell,SF,6-8,205,"November 21, 1955",US,4,UNC Charlotte
1982,2,1936,BOS,Boston Celtics,32,Kevin McHale,PF,6-10,210,"December 19, 1957",US,1,Minnesota
1982,2,2243,BOS,Boston Celtics,0,Robert Parish,C,7-1,230,"August 30, 1953",US,5,Centenary (LA)
1982,2,2466,BOS,Boston Celtics,53,Rick Robey,C,6-11,230,"January 30, 1956",US,3,Kentucky
