Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,24,1777,PHO,Phoenix Suns,Robin Lopez,"April 1, 1988",20.0,NBA,C,60.0,7.0,614.0,71.0,137.0,0.52,0.0,1.0,0.0,71.0,136.0,0.52,0.52,47.0,68.0,0.69,52.0,66.0,118.0,8.0,11.0,41.0,28.0,97.0,189.0
2010,24,1777,PHO,Phoenix Suns,Robin Lopez,"April 1, 1988",21.0,NBA,C,51.0,31.0,986.0,171.0,291.0,0.59,0.0,0.0,,171.0,291.0,0.59,0.59,88.0,125.0,0.7,104.0,144.0,248.0,7.0,10.0,53.0,41.0,117.0,430.0
2011,24,1777,PHO,Phoenix Suns,Robin Lopez,"April 1, 1988",22.0,NBA,C,67.0,56.0,991.0,179.0,357.0,0.5,0.0,0.0,,179.0,357.0,0.5,0.5,74.0,100.0,0.74,82.0,134.0,216.0,8.0,18.0,45.0,48.0,143.0,432.0
2012,24,1777,PHO,Phoenix Suns,Robin Lopez,"April 1, 1988",23.0,NBA,C,64.0,0.0,895.0,124.0,269.0,0.46,0.0,0.0,,124.0,269.0,0.46,0.46,100.0,140.0,0.71,90.0,119.0,209.0,20.0,18.0,60.0,43.0,128.0,348.0
2013,19,1777,NOH,New Orleans Hornets,Robin Lopez,"April 1, 1988",24.0,NBA,C,82.0,82.0,2136.0,384.0,719.0,0.53,0.0,0.0,,384.0,719.0,0.53,0.53,161.0,207.0,0.78,226.0,236.0,462.0,64.0,32.0,128.0,110.0,167.0,929.0
2014,25,1777,POR,Portland Trail Blazers,Robin Lopez,"April 1, 1988",25.0,NBA,C,82.0,82.0,2603.0,355.0,644.0,0.55,0.0,1.0,0.0,355.0,643.0,0.55,0.55,198.0,242.0,0.82,326.0,374.0,700.0,73.0,25.0,139.0,84.0,196.0,908.0
2015,25,1777,POR,Portland Trail Blazers,Robin Lopez,"April 1, 1988",26.0,NBA,C,59.0,59.0,1638.0,234.0,437.0,0.54,0.0,1.0,0.0,234.0,436.0,0.54,0.54,98.0,127.0,0.77,190.0,204.0,394.0,55.0,16.0,84.0,73.0,122.0,566.0
2016,20,1777,NYK,New York Knicks,Robin Lopez,"April 1, 1988",27.0,NBA,C,82.0,82.0,2219.0,357.0,662.0,0.54,0.0,1.0,0.0,357.0,661.0,0.54,0.54,128.0,161.0,0.8,268.0,334.0,602.0,114.0,16.0,129.0,133.0,182.0,842.0
2017,5,1777,CHI,Chicago Bulls,Robin Lopez,"April 1, 1988",28.0,NBA,C,81.0,81.0,2271.0,382.0,775.0,0.49,0.0,2.0,0.0,382.0,773.0,0.49,0.49,75.0,104.0,0.72,244.0,276.0,520.0,80.0,18.0,117.0,91.0,151.0,839.0
2018,5,1777,CHI,Chicago Bulls,Robin Lopez,"April 1, 1988",29.0,NBA,C,64.0,64.0,1690.0,342.0,645.0,0.53,4.0,14.0,0.29,338.0,631.0,0.54,0.53,68.0,90.0,0.76,134.0,156.0,290.0,124.0,14.0,53.0,107.0,109.0,756.0
2019,5,1777,CHI,Chicago Bulls,Robin Lopez,"April 1, 1988",30.0,NBA,C,74.0,36.0,1606.0,304.0,535.0,0.57,7.0,31.0,0.23,297.0,504.0,0.59,0.57,89.0,123.0,0.72,140.0,146.0,286.0,89.0,11.0,78.0,96.0,124.0,704.0
2020,17,1777,MIL,Milwaukee Bucks,Robin Lopez,"April 1, 1988",31.0,NBA,C,66.0,5.0,958.0,147.0,299.0,0.49,35.0,105.0,0.33,112.0,194.0,0.58,0.55,28.0,53.0,0.53,56.0,105.0,161.0,45.0,10.0,45.0,63.0,96.0,357.0
2021,30,1777,WAS,Washington Wizards,Robin Lopez,"April 1, 1988",32.0,NBA,C,20.0,9.0,366.0,62.0,99.0,0.63,4.0,11.0,0.36,58.0,88.0,0.66,0.65,22.0,36.0,0.61,40.0,44.0,84.0,17.0,4.0,11.0,19.0,38.0,150.0
