Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2003,24,1493,PHO,Phoenix Suns,Joe Johnson,"June 29, 1981",21.0,NBA,SG,6.0,164.0,1.0,0.3,0.26,0.1,3.7,13.5,8.4,8.5,1.3,1.0,18.4,17.7,-0.6,0.3,-0.3,-0.1,-5.5,-0.8,-6.4,-0.2
2005,24,1493,PHO,Phoenix Suns,Joe Johnson,"June 29, 1981",23.0,NBA,SF,9.0,355.0,18.4,0.61,0.29,0.26,2.3,9.6,6.1,12.3,1.4,0.8,6.7,18.7,1.1,0.0,1.1,0.15,3.8,0.2,4.0,0.5
2008,1,1493,ATL,Atlanta Hawks,Joe Johnson,"June 29, 1981",26.0,NBA,SG,7.0,275.0,15.8,0.54,0.31,0.29,4.1,7.9,6.1,23.2,0.4,0.0,11.0,25.2,0.5,-0.2,0.3,0.06,4.3,-2.5,1.8,0.3
2009,1,1493,ATL,Atlanta Hawks,Joe Johnson,"June 29, 1981",27.0,NBA,SG,11.0,429.0,12.5,0.48,0.21,0.27,4.6,10.3,7.2,19.6,1.9,0.0,14.6,25.6,-0.3,0.2,-0.1,-0.02,0.4,-1.3,-1.0,0.1
2010,1,1493,ATL,Atlanta Hawks,Joe Johnson,"June 29, 1981",28.0,NBA,SG,11.0,440.0,14.5,0.45,0.21,0.21,5.0,10.6,7.6,23.6,1.3,0.6,10.3,26.2,0.0,0.1,0.1,0.01,1.9,-2.0,-0.1,0.2
2011,1,1493,ATL,Atlanta Hawks,Joe Johnson,"June 29, 1981",29.0,NBA,SG,12.0,497.0,15.3,0.52,0.21,0.21,4.4,9.0,6.7,15.8,1.5,0.2,12.5,24.4,0.3,0.3,0.6,0.06,1.8,-1.1,0.7,0.3
2012,1,1493,ATL,Atlanta Hawks,Joe Johnson,"June 29, 1981",30.0,NBA,SG,6.0,243.0,11.7,0.46,0.35,0.24,2.7,7.6,5.0,17.4,1.8,0.3,12.4,25.4,-0.2,0.4,0.2,0.04,1.0,-0.2,0.7,0.2
2013,3,1493,BRK,Brooklyn Nets,Joe Johnson,"June 29, 1981",31.0,NBA,SG,7.0,271.0,11.7,0.49,0.38,0.09,1.7,8.1,4.9,12.1,1.6,0.0,10.1,20.7,0.1,0.2,0.2,0.04,-0.7,-1.1,-1.8,0.0
2014,3,1493,BRK,Brooklyn Nets,Joe Johnson,"June 29, 1981",32.0,NBA,SG,12.0,469.0,20.3,0.63,0.29,0.23,2.3,10.5,6.2,14.5,0.7,0.6,8.6,23.1,1.4,0.1,1.5,0.15,4.4,-0.5,3.8,0.7
2015,3,1493,BRK,Brooklyn Nets,Joe Johnson,"June 29, 1981",33.0,NBA,SG,6.0,249.0,14.2,0.47,0.44,0.26,2.2,17.9,10.0,19.3,1.4,0.0,4.6,20.1,0.3,0.2,0.5,0.09,0.8,0.3,1.1,0.2
2016,16,1493,MIA,Miami Heat,Joe Johnson,"June 29, 1981",34.0,NBA,SF,14.0,492.0,11.6,0.5,0.29,0.15,1.8,13.5,7.9,11.6,0.9,0.5,9.6,18.1,0.3,0.6,0.9,0.09,-1.1,-0.2,-1.3,0.1
2017,29,1493,UTA,Utah Jazz,Joe Johnson,"June 29, 1981",35.0,NBA,SF,11.0,326.0,12.1,0.51,0.34,0.11,2.9,12.9,7.9,14.7,1.0,0.3,8.5,22.3,-0.1,0.2,0.2,0.02,0.0,-0.7,-0.6,0.1
2018,11,1493,HOU,Houston Rockets,Joe Johnson,"June 29, 1981",36.0,NBA,SF,8.0,54.0,1.5,0.35,0.18,0.0,0.0,20.8,10.3,8.4,0.0,1.6,15.0,16.6,-0.2,0.0,-0.1,-0.11,-7.7,-0.6,-8.2,-0.1
