Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1997,7,326,DAL,Dallas Mavericks,44,Shawn Bradley,C,7-6,235,"March 22, 1972",DE,3,BYU
1997,7,497,DAL,Dallas Mavericks,10,Sam Cassell,PG,6-3,185,"November 18, 1969",US,3,Florida State
1997,7,668,DAL,Dallas Mavericks,5,Sasha Danilovic,SG,6-5,200,"February 26, 1970",BA,1,
1997,7,781,DAL,Dallas Mavericks,50,Greg Dreiling,C,7-1,250,"November 7, 1962",US,9,"Wichita State, Kansas"
1997,7,799,DAL,Dallas Mavericks,7,Tony Dumas,SG,6-6,190,"August 25, 1972",US,2,Missouri-Kansas City
1997,7,916,DAL,Dallas Mavericks,4,Michael Finley,SF,6-7,215,"March 6, 1973",US,1,Wisconsin
1997,7,1009,DAL,Dallas Mavericks,25,Chris Gatling,PF,6-10,220,"September 3, 1967",US,5,Old Dominion
1997,7,1098,DAL,Dallas Mavericks,45,A.C. Green,PF,6-9,220,"October 4, 1963",US,11,Oregon State
1997,7,1187,DAL,Dallas Mavericks,12,Derek Harper,PG,6-4,185,"October 13, 1961",US,13,Illinois
1997,7,1403,DAL,Dallas Mavericks,24,Jim Jackson,SG,6-6,220,"October 14, 1970",US,4,Ohio State
1997,7,1604,DAL,Dallas Mavericks,5,Jason Kidd,PG,6-4,205,"March 23, 1973",US,2,California
1997,7,1624,DAL,Dallas Mavericks,33,Stacey King,C,6-11,230,"January 29, 1967",US,7,Oklahoma
1997,7,1863,DAL,Dallas Mavericks,32,Jamal Mashburn,SF,6-8,240,"November 29, 1972",US,3,Kentucky
1997,7,1904,DAL,Dallas Mavericks,21,George McCloud,SF,6-6,205,"May 27, 1967",US,6,Florida State
1997,7,1975,DAL,Dallas Mavericks,40,Loren Meyer,PF,6-10,257,"December 30, 1972",US,1,Iowa State
1997,7,1995,DAL,Dallas Mavericks,2,Oliver Miller,C,6-9,280,"April 6, 1970",US,4,Arkansas
1997,7,2032,DAL,Dallas Mavericks,00,Eric Montross,C,7-0,270,"September 23, 1971",US,2,UNC
1997,7,2098,DAL,Dallas Mavericks,13-31,Martin Muursepp,PF,6-9,235,"September 26, 1974",EE,R,
1997,7,2171,DAL,Dallas Mavericks,31,Ed O'Bannon,SF,6-8,222,"August 14, 1972",US,1,UCLA
1997,7,2232,DAL,Dallas Mavericks,14,Robert Pack,PG,6-2,180,"February 3, 1969",US,5,USC
1997,7,2418,DAL,Dallas Mavericks,6,Khalid Reeves,PG,6-3,199,"July 15, 1972",US,2,Arizona
1997,7,2461,DAL,Dallas Mavericks,44,Fred Roberts,PF,6-10,218,"August 14, 1960",US,12,BYU
1997,7,2560,DAL,Dallas Mavericks,33,Jason Sasser,SF,6-7,225,"January 13, 1974",US,R,Texas Tech
1997,7,2705,DAL,Dallas Mavericks,1,Stevin Smith,SG,6-2,208,"January 24, 1972",US,R,Arizona State
1997,7,2772,DAL,Dallas Mavericks,20,Erick Strickland,SG,6-3,210,"November 25, 1973",US,R,Nebraska
1997,7,3005,DAL,Dallas Mavericks,52,Samaki Walker,PF,6-9,240,"February 25, 1976",US,R,Louisville
1997,7,3042,DAL,Dallas Mavericks,3,Jamie Watson,SF,6-7,190,"February 23, 1972",US,2,South Carolina
