Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1997,22,ORL,Orlando Magic,25,Nick Anderson,SG,6-6,205,1968-01-20,US,7,Illinois
1997,22,ORL,Orlando Magic,10,Darrell Armstrong,PG,6-0,170,1968-06-22,US,2,Fayetteville State University
1997,22,ORL,Orlando Magic,5,Dell Demps,SG,6-3,205,1970-02-12,US,2,University of the Pacific
1997,22,ORL,Orlando Magic,34,Brian Evans,SF,6-8,220,1973-09-13,US,R,Indiana
1997,22,ORL,Orlando Magic,54,Horace Grant,PF,6-10,215,1965-07-04,US,9,Clemson
1997,22,ORL,Orlando Magic,1,Anfernee Hardaway,PG,6-7,195,1971-07-18,US,3,Memphis
1997,22,ORL,Orlando Magic,0,Amal McCaskill,C,6-11,235,1973-10-28,US,R,Marquette
1997,22,ORL,Orlando Magic,5,Donald Royal,SF,6-8,210,1966-05-22,US,6,Notre Dame
1997,22,ORL,Orlando Magic,24,Danny Schayes,PF,6-11,235,1959-05-10,US,15,Syracuse
1997,22,ORL,Orlando Magic,3,Dennis Scott,SF,6-8,229,1968-09-05,US,6,Georgia Tech
1997,22,ORL,Orlando Magic,4,Rony Seikaly,C,6-11,230,1965-05-10,LB,8,Syracuse
1997,22,ORL,Orlando Magic,20,Brian Shaw,PG,6-6,190,1966-03-22,US,7,"Saint Mary's, UC Santa Barbara"
1997,22,ORL,Orlando Magic,30,Kenny Smith,PG,6-3,170,1965-03-08,US,9,UNC
1997,22,ORL,Orlando Magic,50,Felton Spencer,C,7-0,265,1968-01-15,US,6,Louisville
1997,22,ORL,Orlando Magic,33,Derek Strong,PF,6-8,220,1968-02-09,US,5,Xavier
1997,22,ORL,Orlando Magic,42,David Vaughn,PF,6-9,240,1973-03-23,US,1,Memphis
1997,22,ORL,Orlando Magic,9,Gerald Wilkins,SG,6-6,185,1963-09-11,US,10,Chattanooga
