Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1984,5,CHI,Charlotte Bobcats,54,Wallace Bryant,C,7-0,245,1959-07-14,ES,R,San Francisco
1984,5,CHI,Charlotte Bobcats,40,Dave Corzine,C,6-11,250,1956-04-25,US,5,DePaul
1984,5,CHI,Charlotte Bobcats,44,Quintin Dailey,SG,6-3,180,1961-01-22,US,1,San Francisco
1984,5,CHI,Charlotte Bobcats,21,Sidney Green,PF,6-9,220,1961-01-04,US,R,UNLV
1984,5,CHI,Charlotte Bobcats,34,Dave Greenwood,PF,6-9,222,1957-05-27,US,4,UCLA
1984,5,CHI,Charlotte Bobcats,22,Rod Higgins,SF,6-7,200,1960-01-31,US,1,Fresno State
1984,5,CHI,Charlotte Bobcats,32,Steve Johnson,C,6-10,235,1957-11-03,US,2,Oregon State
1984,5,CHI,Charlotte Bobcats,12,Ronnie Lester,PG,6-2,175,1959-01-01,US,3,Iowa
1984,5,CHI,Charlotte Bobcats,33,Jawann Oldham,C,7-0,215,1957-07-04,US,3,Seattle University
1984,5,CHI,Charlotte Bobcats,24,Reggie Theus,PG,6-7,190,1957-10-13,US,5,UNLV
1984,5,CHI,Charlotte Bobcats,3,Ennis Whatley,PG,6-3,177,1962-08-11,US,R,Alabama
1984,5,CHI,Charlotte Bobcats,15,Mitchell Wiggins,SG,6-4,185,1959-09-28,US,R,"Clemson, Florida State"
1984,5,CHI,Charlotte Bobcats,0,Orlando Woolridge,SF,6-9,215,1959-12-16,US,2,Notre Dame
