Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1984,12,IND,Indiana Pacers,12,Butch Carter,SG,6-5,180,1958-06-11,US,3,Indiana
1984,12,IND,Indiana Pacers,34,Leroy Combs,SF,6-8,210,1961-01-01,US,R,Oklahoma State
1984,12,IND,Indiana Pacers,7,Tracy Jackson,SG,6-6,205,1959-04-21,US,2,Notre Dame
1984,12,IND,Indiana Pacers,24,George Johnson,SF,6-7,210,1956-12-08,US,5,St. John's
1984,12,IND,Indiana Pacers,33,Clark Kellogg,PF,6-7,225,1961-07-02,US,1,Ohio State
1984,12,IND,Indiana Pacers,7,Bruce Kuczenski,PF,6-10,230,1961-02-03,US,R,UConn
1984,12,IND,Indiana Pacers,35,Sidney Lowe,PG,6-0,195,1960-01-21,US,R,NC State
1984,12,IND,Indiana Pacers,21,Kevin McKenna,SG,6-5,195,1959-01-08,US,1,Creighton
1984,12,IND,Indiana Pacers,14,Jerry Sichting,PG,6-1,168,1956-11-29,US,3,Purdue
1984,12,IND,Indiana Pacers,11,Brook Steppe,SG,6-5,195,1959-11-07,US,1,Georgia Tech
1984,12,IND,Indiana Pacers,40,Steve Stipanovich,C,6-11,245,1960-11-17,US,R,Missouri
1984,12,IND,Indiana Pacers,6,Jim Thomas,SG,6-3,190,1960-10-19,US,R,Indiana
1984,12,IND,Indiana Pacers,31,Granville Waiters,C,6-11,225,1961-01-08,US,R,Ohio State
1984,12,IND,Indiana Pacers,32,Herb Williams,C,6-10,242,1958-02-16,US,2,Ohio State
