Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1991,7,DAL,Dallas Mavericks,4,Steve Alford,PG,6-2,183,1964-11-23,US,3,Indiana
1991,7,DAL,Dallas Mavericks,22,Rolando Blackman,SG,6-6,190,1959-02-26,PA,9,Kansas State
1991,7,DAL,Dallas Mavericks,15,Brad Davis,PG,6-3,180,1955-12-17,US,13,Maryland
1991,7,DAL,Dallas Mavericks,40,James Donaldson,C,7-2,275,1957-08-16,GB,10,Washington State
1991,7,DAL,Dallas Mavericks,2,Alex English,SF,6-7,190,1954-01-05,US,14,South Carolina
1991,7,DAL,Dallas Mavericks,50,Jim Grandholm,PF,7-0,235,1960-10-04,US,R,"Florida, South Florida"
1991,7,DAL,Dallas Mavericks,12,Derek Harper,PG,6-4,185,1961-10-13,US,7,Illinois
1991,7,DAL,Dallas Mavericks,21,Fat Lever,SG,6-3,170,1960-08-18,US,8,Arizona State
1991,7,DAL,Dallas Mavericks,1,Rodney McCray,PF,6-7,220,1961-08-29,US,7,Louisville
1991,7,DAL,Dallas Mavericks,55,John Shasky,C,6-11,235,1964-07-31,US,2,Minnesota
1991,7,DAL,Dallas Mavericks,42,Roy Tarpley,C,6-11,230,1964-11-28,US,4,Michigan
1991,7,DAL,Dallas Mavericks,5,Kelvin Upshaw,SG,6-2,180,1963-01-24,US,2,Utah
1991,7,DAL,Dallas Mavericks,33,Randy White,PF,6-8,240,1967-11-04,US,1,Louisiana Tech
1991,7,DAL,Dallas Mavericks,32,Herb Williams,C,6-10,242,1958-02-16,US,9,Ohio State
1991,7,DAL,Dallas Mavericks,34,Howard Wright,PF,6-8,220,1967-12-20,US,R,Stanford
