Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1991,21,173,SEA,Seattle Supersonics,11,Dana Barros,PG,5-11,163,"April 13, 1967",US,1,Boston College
1991,21,217,SEA,Seattle Supersonics,0,Benoit Benjamin,C,7-0,250,"November 22, 1964",US,5,Creighton
1991,21,451,SEA,Seattle Supersonics,44,Michael Cage,C,6-9,224,"January 28, 1962",US,6,San Diego State
1991,21,611,SEA,Seattle Supersonics,42,Dave Corzine,C,6-11,250,"April 25, 1956",US,12,DePaul
1991,21,659,SEA,Seattle Supersonics,20,Quintin Dailey,SG,6-3,180,"January 22, 1961",US,8,San Francisco
1991,21,849,SEA,Seattle Supersonics,3,Dale Ellis,SG,6-7,205,"August 6, 1960",US,7,Tennessee
1991,21,1484,SEA,Seattle Supersonics,22,Edward Arnet Johnson,SG,6-7,215,"May 1, 1959",US,9,Illinois
1991,21,1592,SEA,Seattle Supersonics,40,Shawn Kemp,PF,6-10,230,"November 26, 1969",US,1,Trinity Valley CC
1991,21,1917,SEA,Seattle Supersonics,34,Xavier McDaniel,SF,6-7,205,"June 4, 1963",US,5,Wichita State
1991,21,1941,SEA,Seattle Supersonics,31,Derrick McKey,SF,6-9,205,"October 10, 1966",US,3,Alabama
1991,21,1951,SEA,Seattle Supersonics,10,Nate McMillan,SG,6-5,195,"August 3, 1964",US,4,NC State
1991,21,1963,SEA,Seattle Supersonics,8,Scott Meents,PF,6-10,225,"January 4, 1964",US,1,Illinois
1991,21,2270,SEA,Seattle Supersonics,2,Gary Payton,PG,6-4,180,"July 23, 1968",US,R,Oregon State
1991,21,2305,SEA,Seattle Supersonics,21,Ricky Pierce,SG,6-4,205,"August 19, 1959",US,8,Rice University
1991,21,2328,SEA,Seattle Supersonics,0,Olden Polynice,C,6-11,220,"November 21, 1964",HT,3,Virginia
1991,21,2882,SEA,Seattle Supersonics,4,Sedale Threatt,PG,6-2,175,"September 10, 1961",US,7,West Virginia Tech
