Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,10,3040,GSW,Golden State Warriors,C.J. Watson,"April 17, 1984",23.0,NBA,PG,32.0,0.0,368.0,43.0,101.0,0.43,9.0,26.0,0.35,34.0,75.0,0.45,0.47,23.0,29.0,0.79,13.0,19.0,32.0,35.0,15.0,0.0,18.0,19.0,118.0
2009,10,3040,GSW,Golden State Warriors,C.J. Watson,"April 17, 1984",24.0,NBA,PG,77.0,18.0,1883.0,257.0,562.0,0.46,48.0,120.0,0.4,209.0,442.0,0.47,0.5,168.0,193.0,0.87,39.0,153.0,192.0,206.0,96.0,4.0,92.0,137.0,730.0
2010,10,3040,GSW,Golden State Warriors,C.J. Watson,"April 17, 1984",25.0,NBA,PG,65.0,15.0,1788.0,247.0,528.0,0.47,45.0,145.0,0.31,202.0,383.0,0.53,0.51,128.0,166.0,0.77,28.0,141.0,169.0,180.0,103.0,8.0,69.0,124.0,667.0
2011,5,3040,CHI,Chicago Bulls,C.J. Watson,"April 17, 1984",26.0,NBA,PG,82.0,1.0,1091.0,146.0,394.0,0.37,44.0,112.0,0.39,102.0,282.0,0.36,0.43,69.0,93.0,0.74,16.0,78.0,94.0,186.0,55.0,11.0,73.0,82.0,405.0
2012,5,3040,CHI,Chicago Bulls,C.J. Watson,"April 17, 1984",27.0,NBA,PG,49.0,25.0,1159.0,161.0,437.0,0.37,68.0,173.0,0.39,93.0,264.0,0.35,0.45,84.0,104.0,0.81,21.0,84.0,105.0,200.0,45.0,8.0,97.0,103.0,474.0
2013,3,3040,BRK,Brooklyn Nets,C.J. Watson,"April 17, 1984",28.0,NBA,PG,80.0,8.0,1521.0,192.0,459.0,0.42,88.0,214.0,0.41,104.0,245.0,0.42,0.51,71.0,91.0,0.78,38.0,107.0,145.0,161.0,66.0,12.0,69.0,123.0,543.0
2014,12,3040,IND,Indiana Pacers,C.J. Watson,"April 17, 1984",29.0,NBA,PG,63.0,5.0,1193.0,146.0,334.0,0.44,53.0,145.0,0.37,93.0,189.0,0.49,0.52,69.0,88.0,0.78,19.0,82.0,101.0,107.0,60.0,8.0,60.0,66.0,414.0
2015,12,3040,IND,Indiana Pacers,C.J. Watson,"April 17, 1984",30.0,NBA,PG,57.0,21.0,1422.0,181.0,417.0,0.43,70.0,175.0,0.4,111.0,242.0,0.46,0.52,138.0,167.0,0.83,18.0,145.0,163.0,208.0,57.0,9.0,100.0,107.0,570.0
2016,22,3040,ORL,Orlando Magic,C.J. Watson,"April 17, 1984",31.0,NBA,PG,33.0,2.0,656.0,47.0,137.0,0.34,14.0,48.0,0.29,33.0,89.0,0.37,0.39,34.0,39.0,0.87,10.0,56.0,66.0,88.0,19.0,5.0,25.0,49.0,142.0
2017,22,3040,ORL,Orlando Magic,C.J. Watson,"April 17, 1984",32.0,NBA,PG,62.0,9.0,1012.0,96.0,248.0,0.39,32.0,105.0,0.3,64.0,143.0,0.45,0.45,57.0,66.0,0.86,16.0,73.0,89.0,114.0,43.0,2.0,47.0,84.0,281.0
