Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2009,24,1778,PHO,Phoenix Suns,Robin Lopez,"April 1, 1988",20.0,NBA,C,60.0,7.0,614.0,5.8,11.2,0.52,0.0,0.1,0.0,5.8,11.1,0.52,3.8,5.5,0.69,4.2,5.4,9.6,0.7,0.9,3.3,2.3,7.9,15.4,112.0,111.0
2010,24,1778,PHO,Phoenix Suns,Robin Lopez,"April 1, 1988",21.0,NBA,C,51.0,31.0,986.0,8.7,14.9,0.59,0.0,0.0,,8.7,14.9,0.59,4.5,6.4,0.7,5.3,7.4,12.7,0.4,0.5,2.7,2.1,6.0,22.0,123.0,110.0
2011,24,1778,PHO,Phoenix Suns,Robin Lopez,"April 1, 1988",22.0,NBA,C,67.0,56.0,991.0,9.2,18.3,0.5,0.0,0.0,,9.2,18.3,0.5,3.8,5.1,0.74,4.2,6.9,11.1,0.4,0.9,2.3,2.5,7.3,22.2,105.0,110.0
2012,24,1778,PHO,Phoenix Suns,Robin Lopez,"April 1, 1988",23.0,NBA,C,64.0,0.0,895.0,7.2,15.6,0.46,0.0,0.0,,7.2,15.6,0.46,5.8,8.1,0.71,5.2,6.9,12.1,1.2,1.0,3.5,2.5,7.4,20.2,108.0,105.0
2013,19,1778,NOH,New Orleans Hornets,Robin Lopez,"April 1, 1988",24.0,NBA,C,82.0,82.0,2136.0,9.7,18.3,0.53,0.0,0.0,,9.7,18.3,0.53,4.1,5.3,0.78,5.7,6.0,11.7,1.6,0.8,3.2,2.8,4.2,23.6,114.0,110.0
2014,25,1778,POR,Portland Trail Blazers,Robin Lopez,"April 1, 1988",25.0,NBA,C,82.0,82.0,2603.0,6.9,12.5,0.55,0.0,0.0,0.0,6.9,12.5,0.55,3.8,4.7,0.82,6.3,7.3,13.6,1.4,0.5,2.7,1.6,3.8,17.6,128.0,107.0
2015,25,1778,POR,Portland Trail Blazers,Robin Lopez,"April 1, 1988",26.0,NBA,C,59.0,59.0,1638.0,7.3,13.6,0.54,0.0,0.0,0.0,7.3,13.6,0.54,3.0,4.0,0.77,5.9,6.3,12.3,1.7,0.5,2.6,2.3,3.8,17.6,117.0,104.0
2016,20,1778,NYK,New York Knicks,Robin Lopez,"April 1, 1988",27.0,NBA,C,82.0,82.0,2219.0,8.3,15.3,0.54,0.0,0.0,0.0,8.3,15.3,0.54,3.0,3.7,0.8,6.2,7.7,13.9,2.6,0.4,3.0,3.1,4.2,19.5,113.0,107.0
2017,5,1778,CHI,Chicago Bulls,Robin Lopez,"April 1, 1988",28.0,NBA,C,81.0,81.0,2271.0,8.5,17.2,0.49,0.0,0.0,0.0,8.5,17.1,0.49,1.7,2.3,0.72,5.4,6.1,11.5,1.8,0.4,2.6,2.0,3.3,18.6,108.0,108.0
2018,5,1778,CHI,Chicago Bulls,Robin Lopez,"April 1, 1988",29.0,NBA,C,64.0,64.0,1690.0,9.9,18.6,0.53,0.1,0.4,0.29,9.8,18.2,0.54,2.0,2.6,0.76,3.9,4.5,8.4,3.6,0.4,1.5,3.1,3.1,21.8,106.0,114.0
2019,5,1778,CHI,Chicago Bulls,Robin Lopez,"April 1, 1988",30.0,NBA,C,74.0,36.0,1606.0,9.2,16.2,0.57,0.2,0.9,0.23,9.0,15.2,0.59,2.7,3.7,0.72,4.2,4.4,8.6,2.7,0.3,2.4,2.9,3.7,21.3,113.0,115.0
2020,17,1778,MIL,Milwaukee Bucks,Robin Lopez,"April 1, 1988",31.0,NBA,C,66.0,5.0,958.0,7.0,14.3,0.49,1.7,5.0,0.33,5.3,9.2,0.58,1.3,2.5,0.53,2.7,5.0,7.7,2.1,0.5,2.1,3.0,4.6,17.0,101.0,105.0
2021,30,1778,WAS,Washington Wizards,Robin Lopez,"April 1, 1988",32.0,NBA,C,31.0,9.0,622.0,7.2,12.6,0.57,0.3,1.0,0.31,6.9,11.7,0.59,3.6,5.3,0.68,5.3,4.6,9.9,2.1,0.7,1.3,2.5,4.5,18.3,119.0,116.0
