Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,6,1192,CLE,Cleveland Cavaliers,Ron Harper,"January 20, 1964",23.0,NBA,SG,82.0,82.0,3064.0,8.6,19.0,0.46,0.2,1.1,0.21,8.4,17.9,0.47,4.5,6.6,0.68,2.0,2.6,4.6,4.6,2.5,1.0,4.1,2.9,22.0
1988,6,1192,CLE,Cleveland Cavaliers,Ron Harper,"January 20, 1964",24.0,NBA,SG,57.0,52.0,1830.0,6.7,14.4,0.46,0.1,0.4,0.15,6.6,14.0,0.47,3.9,5.5,0.7,1.3,3.1,4.4,5.5,2.4,1.0,3.1,3.1,17.3
1989,6,1192,CLE,Cleveland Cavaliers,Ron Harper,"January 20, 1964",25.0,NBA,SG,82.0,82.0,2851.0,7.4,14.5,0.51,0.4,1.5,0.25,7.0,13.0,0.54,4.1,5.4,0.75,1.5,3.6,5.2,5.5,2.3,0.9,2.9,2.8,19.3
1990,31,1192,TOT,Total After Trade,Ron Harper,"January 20, 1964",26.0,NBA,SG,35.0,35.0,1367.0,7.9,16.8,0.47,0.4,1.3,0.28,7.6,15.4,0.49,4.8,6.1,0.79,1.9,3.5,5.4,4.8,2.1,1.1,2.6,2.8,21.0
1990,6,1192,CLE,Cleveland Cavaliers,Ron Harper,"January 20, 1964",26.0,NBA,SG,7.0,7.0,262.0,8.4,19.0,0.44,0.1,0.7,0.2,8.2,18.3,0.45,4.3,5.6,0.76,2.6,4.0,6.6,6.7,1.9,1.2,2.5,3.4,21.2
1990,13,1192,LAC,Los Angeles Clippers,Ron Harper,"January 20, 1964",26.0,NBA,SG,28.0,28.0,1105.0,7.8,16.3,0.48,0.4,1.5,0.28,7.4,14.8,0.5,4.9,6.2,0.8,1.8,3.4,5.1,4.3,2.2,1.0,2.7,2.6,21.0
1991,13,1192,LAC,Los Angeles Clippers,Ron Harper,"January 20, 1964",27.0,NBA,SG,39.0,34.0,1383.0,7.4,19.0,0.39,1.2,3.9,0.32,6.2,15.1,0.41,3.8,5.6,0.67,1.5,3.4,4.9,5.4,1.7,0.9,3.4,2.9,19.9
1992,13,1192,LAC,Los Angeles Clippers,Ron Harper,"January 20, 1964",28.0,NBA,SG,82.0,82.0,3144.0,6.5,14.8,0.44,0.7,2.4,0.3,5.8,12.4,0.47,3.4,4.6,0.74,1.4,3.7,5.1,4.8,1.7,0.8,2.9,2.3,17.1
1993,13,1192,LAC,Los Angeles Clippers,Ron Harper,"January 20, 1964",29.0,NBA,SG,80.0,77.0,2970.0,6.6,14.6,0.45,0.6,2.3,0.28,5.9,12.3,0.48,3.7,4.8,0.77,1.4,3.7,5.2,4.4,2.1,0.9,2.7,2.6,17.5
1994,13,1192,LAC,Los Angeles Clippers,Ron Harper,"January 20, 1964",30.0,NBA,SG,75.0,75.0,2856.0,7.2,16.8,0.43,0.9,3.0,0.3,6.3,13.9,0.45,3.8,5.3,0.72,1.6,4.2,5.8,4.3,1.8,0.7,3.1,2.1,19.0
1995,5,1192,CHI,Chicago Bulls,Ron Harper,"January 20, 1964",31.0,NBA,SG,77.0,53.0,1536.0,4.9,11.5,0.43,0.7,2.6,0.28,4.2,8.9,0.47,1.9,3.1,0.62,1.2,3.0,4.2,3.7,2.3,0.6,2.3,3.1,12.4
1996,5,1192,CHI,Chicago Bulls,Ron Harper,"January 20, 1964",32.0,NBA,PG,80.0,80.0,1886.0,4.5,9.6,0.47,0.5,2.0,0.27,3.9,7.6,0.52,1.9,2.7,0.7,1.4,2.7,4.1,4.0,2.0,0.6,1.4,2.6,11.3
1997,5,1192,CHI,Chicago Bulls,Ron Harper,"January 20, 1964",33.0,NBA,PG,76.0,74.0,1740.0,3.7,8.4,0.44,1.4,3.9,0.36,2.3,4.5,0.5,1.2,1.7,0.71,1.0,3.0,4.0,4.0,1.8,0.8,1.0,2.9,9.9
1998,5,1192,CHI,Chicago Bulls,Ron Harper,"January 20, 1964",34.0,NBA,PG,82.0,82.0,2284.0,4.6,10.5,0.44,0.3,1.3,0.19,4.4,9.2,0.48,2.6,3.4,0.75,1.7,2.9,4.6,3.8,1.7,0.8,1.4,2.9,12.0
1999,5,1192,CHI,Chicago Bulls,Ron Harper,"January 20, 1964",35.0,NBA,SG,35.0,35.0,1107.0,4.8,12.7,0.38,0.9,2.8,0.32,3.9,9.9,0.39,2.3,3.3,0.7,1.6,4.3,5.9,3.7,2.0,1.1,2.1,2.6,12.7
2000,14,1192,LAL,Los Angeles Lakers,Ron Harper,"January 20, 1964",36.0,NBA,PG,80.0,78.0,2042.0,3.7,9.4,0.4,0.6,1.9,0.31,3.2,7.5,0.42,1.8,2.6,0.68,1.7,4.2,5.9,4.8,1.5,0.7,2.3,2.9,9.8
2001,14,1192,LAL,Los Angeles Lakers,Ron Harper,"January 20, 1964",37.0,NBA,PG,47.0,46.0,1139.0,4.0,8.6,0.47,0.6,2.3,0.26,3.4,6.3,0.54,1.1,1.5,0.71,1.5,3.8,5.2,3.6,1.2,0.8,2.0,2.2,9.7
