Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1993,24,26,PHO,Phoenix Suns,22,Danny Ainge,SG,6-4,175,"March 17, 1959",US,11,BYU
1993,24,165,PHO,Phoenix Suns,34,Charles Barkley,PF,6-6,252,"February 20, 1963",US,8,Auburn
1993,24,508,PHO,Phoenix Suns,23,Cedric Ceballos,SF,6-6,190,"August 2, 1969",US,2,Cal State Fullerton
1993,24,512,PHO,Phoenix Suns,24,Tom Chambers,PF,6-10,220,"June 21, 1959",US,11,Utah
1993,24,798,PHO,Phoenix Suns,21,Richard Dumas,SF,6-7,200,"May 19, 1969",US,R,Oklahoma State
1993,24,1487,PHO,Phoenix Suns,3,Frank Johnson,PG,6-1,185,"November 23, 1958",US,8,Wake Forest
1993,24,1499,PHO,Phoenix Suns,7,Kevin Johnson,PG,6-1,180,"March 4, 1966",US,5,California
1993,24,1593,PHO,Phoenix Suns,8,Tim Kempton,PF,6-10,245,"January 25, 1964",US,3,Notre Dame
1993,24,1639,PHO,Phoenix Suns,32,Negele Knight,PG,6-1,175,"March 6, 1967",US,2,Dayton
1993,24,1817,PHO,Phoenix Suns,9,Dan Majerle,SG,6-6,215,"September 9, 1965",US,4,Central Michigan University
1993,24,1995,PHO,Phoenix Suns,25,Oliver Miller,C,6-9,280,"April 6, 1970",US,R,Arkansas
1993,24,2096,PHO,Phoenix Suns,0,Jerrod Mustaf,PF,6-10,238,"October 28, 1969",US,2,Maryland
1993,24,2387,PHO,Phoenix Suns,31,Kurt Rambis,PF,6-8,213,"February 25, 1958",US,11,Santa Clara
1993,24,2758,PHO,Phoenix Suns,11,Alex Stivrins,PF,6-8,220,"November 29, 1962",US,1,"Creighton, Colorado"
1993,24,3075,PHO,Phoenix Suns,41,Mark West,C,6-10,230,"November 5, 1960",US,9,Old Dominion
