Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2019,28,TOR,Toronto Raptors,3,OG Anunoby,SF,6-7,232,1997-07-17,GB,1,Indiana
2019,28,TOR,Toronto Raptors,25,Chris Boucher,PF,6-9,200,1993-01-11,LC,1,Oregon
2019,28,TOR,Toronto Raptors,4,Lorenzo Brown,PG,6-5,189,1990-08-26,US,4,NC State
2019,28,TOR,Toronto Raptors,33,Marc Gasol,C,6-11,255,1985-01-29,ES,10,
2019,28,TOR,Toronto Raptors,14,Danny Green,SG,6-6,215,1987-06-22,US,9,UNC
2019,28,TOR,Toronto Raptors,9,Serge Ibaka,C,7-0,235,1989-09-18,CG,9,
2019,28,TOR,Toronto Raptors,2,Kawhi Leonard,SF,6-7,225,1991-06-29,US,7,San Diego State
2019,28,TOR,Toronto Raptors,17,Jeremy Lin,PG,6-3,200,1988-08-23,US,8,Harvard University
2019,28,TOR,Toronto Raptors,7,Kyle Lowry,PG,6-0,196,1986-03-25,US,12,Villanova
2019,28,TOR,Toronto Raptors,8,Jordan Loyd,PG,6-4,210,1993-07-27,US,R,"Furman University, University of Indianapolis"
2019,28,TOR,Toronto Raptors,1,Patrick McCaw,SG,6-7,181,1995-10-25,US,2,UNLV
2019,28,TOR,Toronto Raptors,20,Jodie Meeks,SG,6-4,210,1987-08-21,US,9,Kentucky
2019,28,TOR,Toronto Raptors,0,C.J. Miles,SF,6-6,220,1987-03-18,US,13,
2019,28,TOR,Toronto Raptors,13,Malcolm Miller,SF,6-7,210,1993-03-06,US,1,Holy Cross
2019,28,TOR,Toronto Raptors,15,Greg Monroe,C,6-11,265,1990-06-04,US,8,Georgetown
2019,28,TOR,Toronto Raptors,15,Eric Moreland,PF,6-10,238,1991-12-24,US,3,Oregon State
2019,28,TOR,Toronto Raptors,24,Norman Powell,SG,6-3,215,1993-05-25,US,3,UCLA
2019,28,TOR,Toronto Raptors,22,Malachi Richardson,SG,6-6,205,1996-01-05,US,2,Syracuse
2019,28,TOR,Toronto Raptors,43,Pascal Siakam,PF,6-9,230,1994-04-02,CM,2,New Mexico State
2019,28,TOR,Toronto Raptors,17,Jonas Valanciunas,C,6-11,265,1992-05-06,LT,6,
2019,28,TOR,Toronto Raptors,23,Fred VanVleet,PG,6-1,197,1994-02-25,US,2,Wichita State
2019,28,TOR,Toronto Raptors,55,Delon Wright,PG,6-5,185,1992-04-26,US,3,Utah
