Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1990,1,3230,ATL,Atlanta Hawks,Haywoode Workman,"January 23, 1966",24.0,NBA,PG,6.0,0.0,16.0,6.3,9.4,0.67,0.0,0.0,,6.3,9.4,0.67,6.3,6.3,1.0,0.0,9.4,9.4,6.3,9.4,0.0,0.0,9.4,18.8,175.0,94.0
1991,30,3230,WSB,Washington Bullets,Haywoode Workman,"January 23, 1966",25.0,NBA,PG,73.0,56.0,2034.0,5.7,12.5,0.45,0.3,1.2,0.24,5.4,11.3,0.48,2.4,3.2,0.76,1.2,4.6,5.9,8.5,2.1,0.2,3.3,3.9,14.1,102.0,109.0
1994,12,3230,IND,Indiana Pacers,Haywoode Workman,"January 23, 1966",28.0,NBA,PG,65.0,52.0,1714.0,5.9,13.8,0.42,0.5,1.7,0.32,5.3,12.1,0.44,2.8,3.5,0.8,1.0,5.2,6.1,12.1,2.6,0.1,4.5,4.6,15.0,101.0,104.0
1995,12,3230,IND,Indiana Pacers,Haywoode Workman,"January 23, 1966",29.0,NBA,PG,69.0,14.0,1028.0,5.2,13.9,0.38,1.8,5.1,0.36,3.4,8.9,0.39,2.9,3.8,0.74,1.1,4.7,5.8,10.1,3.1,0.3,3.8,6.0,15.1,103.0,105.0
1996,12,3230,IND,Indiana Pacers,Haywoode Workman,"January 23, 1966",30.0,NBA,PG,77.0,4.0,1164.0,4.7,12.0,0.39,1.1,3.3,0.32,3.6,8.7,0.42,2.5,3.4,0.74,1.2,4.5,5.7,9.8,3.0,0.2,4.3,7.0,12.9,98.0,106.0
1997,12,3230,IND,Indiana Pacers,Haywoode Workman,"January 23, 1966",31.0,NBA,PG,4.0,2.0,81.0,7.3,13.3,0.55,0.0,2.0,0.0,7.3,11.3,0.65,0.0,0.7,0.0,2.7,2.0,4.7,7.3,2.0,0.0,3.3,6.7,14.6,106.0,108.0
1999,17,3230,MIL,Milwaukee Bucks,Haywoode Workman,"January 23, 1966",33.0,NBA,PG,29.0,29.0,815.0,4.9,11.5,0.43,1.2,3.2,0.36,3.8,8.3,0.46,2.5,3.2,0.79,0.9,6.0,6.9,11.6,2.2,0.1,4.3,3.6,13.5,104.0,104.0
2000,31,3230,TOT,Total After Trade,Haywoode Workman,"January 23, 1966",34.0,NBA,PG,36.0,2.0,350.0,4.6,13.3,0.34,2.1,6.4,0.33,2.5,7.0,0.36,1.5,2.2,0.67,0.1,3.7,3.8,9.0,3.0,0.0,2.7,5.5,12.7,99.0,108.0
2000,17,3230,MIL,Milwaukee Bucks,Haywoode Workman,"January 23, 1966",34.0,NBA,PG,23.0,1.0,248.0,4.8,12.9,0.37,2.3,6.1,0.38,2.5,6.9,0.36,1.9,2.7,0.69,0.2,3.3,3.5,9.2,2.3,0.0,2.9,4.8,13.8,104.0,110.0
2000,28,3230,TOR,Toronto Raptors,Haywoode Workman,"January 23, 1966",34.0,NBA,PG,13.0,1.0,102.0,4.1,14.3,0.29,1.5,7.1,0.21,2.5,7.1,0.36,0.5,1.0,0.5,0.0,4.6,4.6,8.7,4.6,0.0,2.0,7.1,10.2,86.0,102.0
