Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1994,10,3057,GSW,Golden State Warriors,Chris Webber,"March 1, 1973",20.0,NBA,C,3.0,3.0,109.0,9.9,17.9,0.55,0.0,0.9,0.0,9.9,17.0,0.58,1.3,4.5,0.3,5.8,5.8,11.7,12.1,1.3,4.0,4.0,4.9,21.1,115.0,123.0
1997,30,3057,WSB,Washington Bullets,Chris Webber,"March 1, 1973",23.0,NBA,PF,3.0,3.0,106.0,9.8,15.5,0.63,2.6,5.7,0.46,7.2,9.8,0.74,2.1,4.1,0.5,3.6,8.8,12.4,5.2,1.0,3.6,8.2,9.3,24.2,101.0,111.0
1999,26,3057,SAC,Sacramento Kings,Chris Webber,"March 1, 1973",25.0,NBA,PF,5.0,5.0,192.0,8.7,22.5,0.39,0.6,2.0,0.29,8.2,20.5,0.4,2.8,7.0,0.4,3.7,9.6,13.2,5.6,2.5,1.4,5.6,5.6,20.8,82.0,100.0
2000,26,3057,SAC,Sacramento Kings,Chris Webber,"March 1, 1973",26.0,NBA,PF,5.0,5.0,196.0,12.5,29.3,0.43,0.3,1.3,0.2,12.3,28.0,0.44,7.2,9.1,0.79,3.7,9.1,12.8,7.2,2.1,2.7,2.1,3.7,32.5,110.0,109.0
2001,26,3057,SAC,Sacramento Kings,Chris Webber,"March 1, 1973",27.0,NBA,PF,8.0,8.0,348.0,10.9,28.1,0.39,0.0,0.1,0.0,10.9,28.0,0.39,4.9,7.0,0.69,4.9,8.3,13.2,3.6,1.3,1.1,4.4,4.2,26.7,91.0,101.0
2002,26,3057,SAC,Sacramento Kings,Chris Webber,"March 1, 1973",28.0,NBA,PF,16.0,16.0,667.0,12.3,24.5,0.5,0.0,0.3,0.0,12.3,24.1,0.51,4.5,7.6,0.6,3.8,9.5,13.3,5.7,1.1,1.9,3.5,4.9,29.1,107.0,102.0
2003,26,3057,SAC,Sacramento Kings,Chris Webber,"March 1, 1973",29.0,NBA,PF,7.0,7.0,246.0,13.8,27.8,0.5,0.0,0.6,0.0,13.8,27.2,0.51,6.6,10.1,0.65,3.7,8.2,12.0,5.2,2.1,1.6,4.7,5.2,34.2,104.0,107.0
2004,26,3057,SAC,Sacramento Kings,Chris Webber,"March 1, 1973",30.0,NBA,PF,12.0,12.0,446.0,10.4,22.9,0.45,0.1,0.5,0.25,10.3,22.5,0.46,4.6,7.5,0.62,2.8,8.6,11.4,5.1,1.8,1.2,4.4,3.9,25.5,94.0,100.0
2005,23,3057,PHI,Philadelphia 76Ers,Chris Webber,"March 1, 1973",31.0,NBA,PF,5.0,5.0,186.0,11.4,27.9,0.41,1.5,4.1,0.36,10.0,23.8,0.42,3.5,4.7,0.75,3.5,5.0,8.5,4.1,1.8,0.3,3.2,5.9,27.9,96.0,112.0
2007,9,3057,DET,Detroit Pistons,Chris Webber,"March 1, 1973",33.0,NBA,PF,16.0,16.0,404.0,9.1,17.5,0.52,0.0,0.1,0.0,9.1,17.3,0.53,3.6,6.8,0.53,5.0,8.9,13.9,3.3,1.9,1.2,3.5,7.1,21.9,105.0,99.0
