Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,23.0,ATL,NBA,SG,81.0,,36.1,9.1,19.9,0.458,,,,9.1,19.9,0.458,0.458,5.0,6.2,0.8,,,3.7,4.4,,,,2.9,23.2
1971-72,24.0,ATL,NBA,SG,66.0,,34.9,7.0,16.3,0.427,,,,7.0,16.3,0.427,0.427,5.4,6.6,0.811,,,3.9,6.0,,,,3.1,19.3
1972-73,25.0,ATL,NBA,SG,79.0,,39.1,10.0,22.6,0.441,,,,10.0,22.6,0.441,0.441,6.1,7.7,0.8,,,4.4,6.9,,,,3.1,26.1
1973-74,26.0,ATL,NBA,SG,76.0,,38.2,10.8,23.6,0.457,,,,10.8,23.6,0.457,0.457,6.2,7.5,0.826,1.3,3.6,4.9,5.2,1.5,0.2,,3.4,27.7
1974-75,27.0,NOJ,NBA,SG,79.0,,36.1,8.3,19.8,0.419,,,,8.3,19.8,0.419,0.419,4.9,6.1,0.811,1.2,4.2,5.3,6.2,1.5,0.2,,2.9,21.5
1975-76,28.0,NOJ,NBA,SG,62.0,,38.3,9.7,21.2,0.459,,,,9.7,21.2,0.459,0.459,6.4,7.9,0.811,0.7,4.1,4.8,5.4,1.4,0.4,,3.2,25.9
1976-77,29.0,NOJ,NBA,SG,73.0,,41.7,12.1,28.0,0.433,,,,12.1,28.0,0.433,0.433,6.9,8.2,0.835,1.2,3.9,5.1,5.4,1.2,0.3,,2.6,31.1
1977-78,30.0,NOJ,NBA,SG,50.0,,40.8,11.1,25.1,0.444,,,,11.1,25.1,0.444,0.444,4.8,5.5,0.87,1.0,2.6,3.6,6.7,2.0,0.2,5.0,2.3,27.0
1978-79,31.0,NOJ,NBA,SG,49.0,,37.2,8.9,21.1,0.421,,,,8.9,21.1,0.421,0.421,4.8,5.7,0.841,0.7,1.8,2.5,5.0,1.2,0.4,4.1,2.1,22.6
1979-80,32.0,TOT,NBA,SG,43.0,4.0,22.4,5.7,12.6,0.449,0.2,0.3,0.667,5.4,12.3,0.443,0.459,2.1,2.4,0.867,0.4,1.4,1.8,1.9,0.6,0.1,1.9,1.8,13.7
1979-80,32.0,UTA,NBA,SG,17.0,,30.7,7.1,17.3,0.412,0.4,0.6,0.636,6.7,16.6,0.403,0.423,2.4,2.9,0.82,0.4,1.9,2.4,3.2,0.9,0.2,2.6,1.8,17.1
1979-80,32.0,BOS,NBA,SG,26.0,4.0,17.0,4.7,9.6,0.494,0.1,0.2,0.75,4.6,9.4,0.49,0.5,1.9,2.1,0.909,0.4,1.1,1.5,1.1,0.3,0.1,1.4,1.9,11.5
