Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,11,955,HOU,Houston Rockets,Steve Francis,"February 21, 1977",22.0,NBA,PG,77.0,77.0,2776.0,6.4,14.5,0.44,1.4,4.0,0.34,5.1,10.5,0.48,3.7,4.7,0.79,2.0,3.3,5.3,6.6,1.5,0.4,4.0,3.0,18.0
2001,11,955,HOU,Houston Rockets,Steve Francis,"February 21, 1977",23.0,NBA,PG,80.0,79.0,3194.0,6.2,13.7,0.45,1.5,3.8,0.4,4.7,10.0,0.47,4.0,4.9,0.82,2.1,4.1,6.2,5.8,1.6,0.3,3.0,3.1,17.9
2002,11,955,HOU,Houston Rockets,Steve Francis,"February 21, 1977",24.0,NBA,PG,57.0,56.0,2343.0,6.5,15.5,0.42,1.0,3.2,0.32,5.4,12.2,0.44,5.0,6.5,0.77,1.6,4.6,6.2,5.6,1.1,0.4,3.4,2.6,19.0
2003,11,955,HOU,Houston Rockets,Steve Francis,"February 21, 1977",25.0,NBA,PG,81.0,81.0,3318.0,6.2,14.2,0.44,0.9,2.6,0.35,5.3,11.6,0.45,5.2,6.5,0.8,1.7,3.7,5.4,5.4,1.5,0.4,3.2,2.7,18.5
2004,11,955,HOU,Houston Rockets,Steve Francis,"February 21, 1977",26.0,NBA,PG,79.0,79.0,3194.0,5.1,12.6,0.4,0.8,2.8,0.29,4.2,9.8,0.44,3.8,4.9,0.78,1.3,3.6,4.9,5.6,1.6,0.4,3.3,2.9,14.8
2005,22,955,ORL,Orlando Magic,Steve Francis,"February 21, 1977",27.0,NBA,PG,78.0,78.0,2978.0,6.8,16.1,0.42,0.5,1.5,0.3,6.3,14.5,0.44,6.0,7.3,0.82,1.5,3.9,5.4,6.6,1.4,0.3,3.8,3.3,20.1
2006,31,955,TOT,Total After Trade,Steve Francis,"February 21, 1977",28.0,NBA,"PG,SG",70.0,60.0,2393.0,5.0,11.5,0.44,0.4,1.2,0.3,4.6,10.3,0.45,4.7,6.0,0.79,1.1,3.2,4.4,5.2,1.1,0.3,3.2,3.1,15.1
2006,22,955,ORL,Orlando Magic,Steve Francis,"February 21, 1977",28.0,NBA,PG,46.0,45.0,1734.0,5.2,11.9,0.43,0.4,1.5,0.26,4.8,10.5,0.46,4.8,6.0,0.8,1.2,3.3,4.5,5.4,1.1,0.2,3.2,2.9,15.5
2006,20,955,NYK,New York Knicks,Steve Francis,"February 21, 1977",28.0,NBA,SG,24.0,15.0,659.0,4.6,10.4,0.44,0.4,0.7,0.54,4.2,9.7,0.44,4.5,6.0,0.76,0.8,3.1,3.9,4.5,1.3,0.3,3.2,3.4,14.1
2007,20,955,NYK,New York Knicks,Steve Francis,"February 21, 1977",29.0,NBA,SG,44.0,30.0,1237.0,4.1,10.0,0.41,1.2,3.2,0.38,2.9,6.8,0.42,5.1,6.1,0.83,1.0,3.6,4.6,4.9,1.2,0.3,2.9,3.7,14.5
2008,11,955,HOU,Houston Rockets,Steve Francis,"February 21, 1977",30.0,NBA,PG,10.0,3.0,199.0,3.4,10.3,0.33,0.7,3.1,0.24,2.7,7.2,0.38,2.4,4.2,0.56,1.4,2.7,4.2,5.4,1.6,0.9,2.5,4.5,9.9
