Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,30,611,WSB,Washington Bullets,Dave Corzine,"April 25, 1956",23.0,NBA,C,78.0,826.0,10.3,0.46,0.0,0.32,12.5,20.4,16.4,9.7,0.5,2.0,19.6,14.6,-0.1,0.9,0.9,0.05,-3.1,0.2,-3.0,-0.2
1981,27,611,SAS,San Antonio Spurs,Dave Corzine,"April 25, 1956",24.0,NBA,C,82.0,1960.0,16.5,0.52,0.0,0.23,13.2,21.7,17.7,8.4,1.0,2.7,13.7,19.3,2.6,2.5,5.1,0.12,0.3,-0.7,-0.4,0.8
1982,27,611,SAS,San Antonio Spurs,Dave Corzine,"April 25, 1956",25.0,NBA,C,82.0,2189.0,14.9,0.56,0.01,0.33,10.3,20.5,15.4,7.6,0.7,3.2,15.8,16.0,2.6,2.5,5.2,0.11,-0.1,0.2,0.1,1.1
1983,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",26.0,NBA,C,82.0,2496.0,15.1,0.54,0.0,0.35,10.4,20.3,15.4,8.7,0.9,2.3,17.7,20.0,1.9,2.0,4.0,0.08,-0.3,-0.7,-1.0,0.6
1984,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",27.0,NBA,C,82.0,2674.0,13.5,0.53,0.01,0.33,7.2,17.7,12.4,11.1,1.0,2.6,15.6,17.3,1.6,3.1,4.7,0.08,-0.6,0.7,0.1,1.4
1985,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",28.0,NBA,C,82.0,2062.0,11.8,0.53,0.0,0.35,7.5,16.0,11.9,9.2,0.7,1.8,15.9,15.8,1.3,1.6,2.9,0.07,-0.8,-0.4,-1.3,0.4
1986,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",29.0,NBA,C,67.0,1709.0,14.6,0.54,0.02,0.33,8.4,20.7,14.3,12.1,0.8,1.8,14.9,16.6,2.0,0.9,2.9,0.08,1.2,-0.6,0.6,1.1
1987,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",30.0,NBA,C,82.0,2287.0,12.8,0.5,0.01,0.21,9.7,17.3,13.4,12.6,0.8,2.3,14.4,14.6,1.7,2.5,4.2,0.09,-0.6,0.3,-0.4,0.9
1988,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",31.0,NBA,C,80.0,2328.0,13.6,0.51,0.01,0.21,8.4,17.5,13.0,9.2,0.8,2.5,12.2,16.4,1.9,3.0,4.9,0.1,-0.4,0.1,-0.3,1.0
1989,5,611,CHI,Chicago Bulls,Dave Corzine,"April 25, 1956",32.0,NBA,C,81.0,1483.0,10.8,0.5,0.02,0.22,7.4,16.8,12.3,9.5,1.0,1.8,16.2,16.6,-0.1,1.5,1.4,0.05,-2.2,-0.5,-2.7,-0.3
1990,22,611,ORL,Orlando Magic,Dave Corzine,"April 25, 1956",33.0,NBA,C,6.0,79.0,3.2,0.37,0.0,0.07,9.1,15.2,12.0,3.5,1.2,0.0,21.1,18.7,-0.2,0.0,-0.2,-0.14,-6.9,-2.6,-9.5,-0.1
1991,21,611,SEA,Seattle Supersonics,Dave Corzine,"April 25, 1956",34.0,NBA,C,28.0,147.0,12.5,0.49,0.0,0.58,8.0,19.0,13.4,3.6,1.7,2.2,4.0,14.2,0.2,0.2,0.4,0.12,-1.6,-0.2,-1.8,0.0
