Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2010,29,1874,UTA,Utah Jazz,Wesley Matthews,"October 14, 1986",23.0,NBA,SG,82.0,2025.0,12.3,0.59,0.29,0.34,3.0,8.0,5.6,9.0,1.6,0.6,12.5,16.5,2.6,1.9,4.6,0.11,-0.6,0.0,-0.5,0.8
2011,25,1874,POR,Portland Trail Blazers,Wesley Matthews,"October 14, 1986",24.0,NBA,SG,82.0,2758.0,15.5,0.58,0.39,0.32,2.0,9.7,5.7,10.2,2.0,0.3,11.0,21.3,5.0,2.3,7.2,0.13,1.0,-0.1,0.9,2.0
2012,25,1874,POR,Portland Trail Blazers,Wesley Matthews,"October 14, 1986",25.0,NBA,SG,66.0,2228.0,14.1,0.54,0.44,0.22,2.9,9.0,5.9,8.3,2.3,0.5,8.0,18.7,3.4,1.4,4.8,0.1,0.3,0.1,0.3,1.3
2013,25,1874,POR,Portland Trail Blazers,Wesley Matthews,"October 14, 1986",26.0,NBA,SG,69.0,2403.0,14.1,0.57,0.53,0.23,1.7,7.6,4.6,11.8,2.0,0.6,10.9,19.1,3.6,1.0,4.7,0.09,0.7,-0.2,0.5,1.5
2014,25,1874,POR,Portland Trail Blazers,Wesley Matthews,"October 14, 1986",27.0,NBA,SG,82.0,2780.0,15.7,0.59,0.51,0.3,2.0,9.1,5.6,10.9,1.4,0.4,8.8,19.6,6.3,1.9,8.2,0.14,1.9,0.1,1.9,2.7
2015,25,1874,POR,Portland Trail Blazers,Wesley Matthews,"October 14, 1986",28.0,NBA,SG,60.0,2024.0,16.1,0.59,0.59,0.19,2.1,9.5,5.9,10.8,1.9,0.4,9.0,19.8,4.0,2.2,6.2,0.15,2.0,1.1,3.1,2.6
2016,7,1874,DAL,Dallas Mavericks,Wesley Matthews,"October 14, 1986",29.0,NBA,SF,78.0,2644.0,10.9,0.53,0.62,0.17,1.1,8.8,4.9,8.9,1.5,0.5,7.8,17.2,1.9,1.8,3.7,0.07,-0.9,-0.1,-1.0,0.6
2017,7,1874,DAL,Dallas Mavericks,Wesley Matthews,"October 14, 1986",30.0,NBA,SG,73.0,2495.0,11.9,0.53,0.57,0.21,0.8,11.8,6.0,13.6,1.6,0.5,9.9,19.4,1.0,2.1,3.1,0.06,-0.8,0.0,-0.8,0.8
2018,7,1874,DAL,Dallas Mavericks,Wesley Matthews,"October 14, 1986",31.0,NBA,SF,63.0,2131.0,11.4,0.54,0.58,0.14,1.4,9.2,5.2,12.3,1.8,0.7,10.1,17.6,1.0,1.6,2.6,0.06,-1.0,0.1,-0.9,0.6
2019,31,1874,TOT,Total After Trade,Wesley Matthews,"October 14, 1986",32.0,NBA,"SF,SG",69.0,2091.0,10.3,0.55,0.58,0.23,1.7,7.1,4.4,11.1,1.3,0.7,10.6,17.8,1.1,1.5,2.7,0.06,-1.4,-0.5,-1.8,0.1
2019,7,1874,DAL,Dallas Mavericks,Wesley Matthews,"October 14, 1986",32.0,NBA,SF,44.0,1312.0,11.3,0.56,0.56,0.24,1.6,6.6,4.2,11.6,1.2,0.8,10.1,18.9,1.0,0.8,1.8,0.07,-0.8,-0.5,-1.3,0.2
2019,20,1874,NYK,New York Knicks,Wesley Matthews,"October 14, 1986",32.0,NBA,SG,2.0,54.0,2.9,0.33,0.53,0.26,1.9,4.0,2.9,12.9,0.9,1.6,8.6,18.4,-0.1,0.0,-0.1,-0.12,-5.3,-1.3,-6.6,-0.1
2019,12,1874,IND,Indiana Pacers,Wesley Matthews,"October 14, 1986",32.0,NBA,SG,23.0,725.0,9.2,0.54,0.62,0.23,1.7,8.1,5.0,10.1,1.3,0.5,11.8,15.8,0.3,0.7,1.0,0.07,-2.0,-0.4,-2.4,-0.1
2020,17,1874,MIL,Milwaukee Bucks,Wesley Matthews,"October 14, 1986",33.0,NBA,SG,67.0,1635.0,8.1,0.55,0.7,0.16,1.4,8.2,5.0,7.1,1.1,0.5,8.7,12.5,0.8,2.4,3.2,0.09,-2.6,0.7,-1.8,0.1
2021,14,1874,LAL,Los Angeles Lakers,Wesley Matthews,"October 14, 1986",34.0,NBA,SG,17.0,331.0,7.5,0.56,0.81,0.12,1.7,4.2,3.0,6.5,0.9,1.0,4.0,9.7,0.3,0.4,0.7,0.11,-2.1,-0.4,-2.5,0.0
