Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,12.0,347,IND,Indiana Pacers,Primoz Brezec,"October 2, 1979",22.0,NBA,C,22,4,7.3,0.6,1.3,0.483,0.0,0.0,,0.6,1.3,0.483,0.483,0.7,1.1,0.6,0.7,0.5,1.3,0.3,0.0,0.3,0.3,1.3,2.0
2003,12.0,347,IND,Indiana Pacers,Primoz Brezec,"October 2, 1979",23.0,NBA,C,22,1,5.0,0.7,1.7,0.395,0.0,0.0,0.0,0.7,1.7,0.405,0.395,0.5,0.9,0.6,0.6,0.5,1.0,0.2,0.1,0.2,0.3,0.7,1.9
2004,12.0,347,IND,Indiana Pacers,Primoz Brezec,"October 2, 1979",24.0,NBA,C,18,0,4.0,0.7,1.4,0.462,0.0,0.0,,0.7,1.4,0.462,0.462,0.2,0.3,0.667,0.3,0.6,0.8,0.2,0.0,0.2,0.3,0.7,1.6
2005,4.0,347,CHA,Charlotte Bobcats,Primoz Brezec,"October 2, 1979",25.0,NBA,C,72,72,31.6,5.4,10.5,0.512,0.0,0.0,,5.4,10.5,0.512,0.512,2.3,3.1,0.745,3.1,4.2,7.4,1.2,0.5,0.8,1.5,2.5,13.0
2006,4.0,347,CHA,Charlotte Bobcats,Primoz Brezec,"October 2, 1979",26.0,NBA,C,79,79,27.4,5.2,10.0,0.517,0.0,0.0,0.0,5.2,10.0,0.518,0.517,2.1,2.8,0.732,2.3,3.3,5.6,0.6,0.2,0.4,1.1,2.9,12.4
2007,4.0,347,CHA,Charlotte Bobcats,Primoz Brezec,"October 2, 1979",27.0,NBA,C,58,40,14.4,2.1,4.7,0.445,0.0,0.1,0.333,2.1,4.7,0.446,0.447,0.7,1.2,0.632,1.4,1.8,3.2,0.4,0.2,0.4,0.7,2.8,5.0
2008,31.0,347,TOT,Total After Trade,Primoz Brezec,"October 2, 1979",28.0,NBA,C,50,18,9.5,0.9,1.9,0.468,0.0,0.0,,0.9,1.9,0.468,0.468,0.5,0.8,0.6,0.6,1.0,1.6,0.2,0.1,0.1,0.5,1.7,2.2
2008,4.0,347,CHA,Charlotte Bobcats,Primoz Brezec,"October 2, 1979",28.0,NBA,C,20,18,13.4,0.9,2.2,0.395,0.0,0.0,,0.9,2.2,0.395,0.395,0.2,0.3,0.6,0.7,1.5,2.2,0.3,0.0,0.2,0.8,1.8,1.9
2008,9.0,347,DET,Detroit Pistons,Primoz Brezec,"October 2, 1979",28.0,NBA,C,17,0,5.8,0.6,0.8,0.769,0.0,0.0,,0.6,0.8,0.769,0.769,0.4,0.8,0.5,0.4,0.7,1.1,0.2,0.1,0.1,0.3,1.4,1.6
2008,28.0,347,TOR,Toronto Raptors,Primoz Brezec,"October 2, 1979",28.0,NBA,C,13,0,8.5,1.3,2.9,0.447,0.0,0.0,,1.3,2.9,0.447,0.447,1.1,1.6,0.667,0.7,0.7,1.4,0.1,0.1,0.2,0.3,1.9,3.7
2010,31.0,347,TOT,Total After Trade,Primoz Brezec,"October 2, 1979",30.0,NBA,C,21,0,4.5,0.4,1.2,0.346,0.0,0.0,,0.4,1.2,0.346,0.346,0.0,0.3,0.167,0.6,0.6,1.2,0.0,0.0,0.1,0.1,0.9,0.9
2010,23.0,347,PHI,Philadelphia 76Ers,Primoz Brezec,"October 2, 1979",30.0,NBA,C,7,0,5.1,0.3,1.9,0.154,0.0,0.0,,0.3,1.9,0.154,0.154,0.1,0.3,0.5,0.9,0.9,1.7,0.0,0.1,0.1,0.0,1.3,0.7
2010,17.0,347,MIL,Milwaukee Bucks,Primoz Brezec,"October 2, 1979",30.0,NBA,C,14,0,4.2,0.5,0.9,0.538,0.0,0.0,,0.5,0.9,0.538,0.538,0.0,0.3,0.0,0.4,0.5,0.9,0.1,0.0,0.1,0.1,0.7,1.0
