Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2000,7,414,DAL,Dallas Mavericks,Greg Buckner,1976-09-16,23.0,NBA,SG,48.0,1.0,923.0,6.1,12.8,0.48,0.5,1.4,0.38,5.5,11.3,0.49,2.4,3.5,0.68,3.1,6.5,9.5,3.0,2.1,1.1,2.0,8.1,15.1,108.0,106.0
2001,7,414,DAL,Dallas Mavericks,Greg Buckner,1976-09-16,24.0,NBA,SG,37.0,9.0,820.0,5.3,12.1,0.44,0.1,0.4,0.29,5.1,11.6,0.44,3.7,5.1,0.73,3.8,6.1,9.9,3.1,2.1,0.6,1.7,7.4,14.4,110.0,103.0
2002,7,414,DAL,Dallas Mavericks,Greg Buckner,1976-09-16,25.0,NBA,SG,44.0,16.0,885.0,6.1,11.6,0.52,0.3,0.9,0.31,5.8,10.6,0.54,2.3,3.4,0.69,3.9,6.2,10.1,2.8,1.8,1.1,1.6,7.2,14.8,119.0,107.0
2003,23,414,PHI,Philadelphia 76Ers,Greg Buckner,1976-09-16,26.0,NBA,SG,75.0,5.0,1514.0,6.4,13.8,0.46,0.5,1.9,0.27,5.9,11.9,0.5,2.3,2.8,0.8,2.5,5.0,7.5,3.3,2.5,0.6,2.1,7.0,15.6,106.0,103.0
2004,23,414,PHI,Philadelphia 76Ers,Greg Buckner,1976-09-16,27.0,NBA,SG,53.0,3.0,703.0,5.1,13.6,0.38,0.9,3.4,0.27,4.2,10.2,0.41,1.6,2.1,0.74,2.2,5.8,8.0,3.5,1.6,0.3,2.6,6.0,12.7,90.0,104.0
2005,8,414,DEN,Denver Nuggets,Greg Buckner,1976-09-16,28.0,NBA,SG,70.0,41.0,1522.0,5.4,10.2,0.53,1.7,4.1,0.4,3.7,6.1,0.61,2.1,2.7,0.78,2.2,4.8,7.0,4.5,2.5,0.2,1.7,5.7,14.6,126.0,105.0
2006,8,414,DEN,Denver Nuggets,Greg Buckner,1976-09-16,29.0,NBA,SG,73.0,27.0,1758.0,5.3,12.1,0.43,2.5,7.1,0.35,2.8,5.1,0.55,1.2,1.6,0.78,0.9,5.2,6.1,3.7,2.5,0.6,1.5,5.2,14.3,111.0,105.0
2007,7,414,DAL,Dallas Mavericks,Greg Buckner,1976-09-16,30.0,NBA,SG,76.0,11.0,1372.0,4.8,11.7,0.41,1.3,4.0,0.31,3.6,7.7,0.46,1.1,1.3,0.79,1.4,4.8,6.2,2.7,1.8,0.3,1.6,5.9,11.9,102.0,105.0
2008,18,414,MIN,Minnesota Timberwolves,Greg Buckner,1976-09-16,31.0,NBA,SG,31.0,4.0,520.0,4.5,11.8,0.38,1.5,5.0,0.3,3.0,6.7,0.45,1.9,2.2,0.86,1.0,5.5,6.5,3.9,2.1,0.2,2.9,6.3,12.5,94.0,111.0
2009,15,414,MEM,Memphis Grizzlies,Greg Buckner,1976-09-16,32.0,NBA,SF,63.0,0.0,878.0,3.7,9.6,0.38,0.8,3.1,0.26,2.9,6.5,0.44,1.2,1.5,0.8,1.9,5.9,7.9,3.5,1.8,0.5,2.3,6.5,9.4,94.0,110.0
