Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1983,25,1740,POR,Portland Trail Blazers,Fat Lever,"August 18, 1960",22.0,NBA,PG,81.0,45.0,2020.0,6.0,14.0,0.43,0.1,0.4,0.33,5.9,13.6,0.43,2.7,3.7,0.73,2.0,3.3,5.3,10.0,3.6,0.4,3.2,4.2,14.9,104.0,103.0
1984,25,1740,POR,Portland Trail Blazers,Fat Lever,"August 18, 1960",23.0,NBA,PG,81.0,22.0,2010.0,7.4,16.6,0.45,0.1,0.4,0.2,7.3,16.2,0.45,3.8,5.1,0.74,2.3,2.9,5.1,8.8,3.2,0.7,3.0,4.2,18.6,110.0,107.0
1985,8,1740,DEN,Denver Nuggets,Fat Lever,"August 18, 1960",24.0,NBA,PG,82.0,82.0,2559.0,7.4,17.2,0.43,0.1,0.4,0.25,7.3,16.7,0.44,3.4,4.5,0.77,2.6,4.6,7.2,10.7,3.5,0.5,3.5,3.9,18.3,106.0,106.0
1986,8,1740,DEN,Denver Nuggets,Fat Lever,"August 18, 1960",25.0,NBA,PG,78.0,77.0,2616.0,8.0,18.2,0.44,0.2,0.7,0.32,7.8,17.6,0.45,2.3,3.1,0.72,2.3,4.9,7.2,10.0,3.1,0.3,3.6,3.5,18.6,101.0,104.0
1987,8,1740,DEN,Denver Nuggets,Fat Lever,"August 18, 1960",26.0,NBA,PG,82.0,82.0,3054.0,9.5,20.3,0.47,0.3,1.4,0.24,9.2,18.9,0.49,3.6,4.6,0.78,3.2,7.6,10.8,9.7,3.0,0.5,2.5,3.2,23.0,115.0,107.0
1988,8,1740,DEN,Denver Nuggets,Fat Lever,"August 18, 1960",27.0,NBA,SG,82.0,82.0,3061.0,9.6,20.2,0.47,0.2,0.8,0.21,9.4,19.4,0.48,3.7,4.7,0.78,3.0,6.9,9.9,9.5,3.3,0.3,2.7,3.2,23.0,113.0,103.0
1989,8,1740,DEN,Denver Nuggets,Fat Lever,"August 18, 1960",28.0,NBA,SG,71.0,71.0,2745.0,9.1,19.9,0.46,0.4,1.1,0.35,8.7,18.8,0.46,4.4,5.6,0.78,3.0,7.7,10.8,9.1,3.2,0.3,2.6,2.9,22.9,113.0,104.0
1990,8,1740,DEN,Denver Nuggets,Fat Lever,"August 18, 1960",29.0,NBA,SG,79.0,79.0,2832.0,9.1,20.6,0.44,0.6,1.4,0.41,8.6,19.2,0.44,4.4,5.4,0.8,3.7,8.1,11.8,8.3,2.7,0.2,2.5,2.8,23.2,111.0,104.0
1991,7,1740,DAL,Dallas Mavericks,Fat Lever,"August 18, 1960",30.0,NBA,SG,4.0,0.0,86.0,5.3,13.6,0.39,0.0,1.8,0.0,5.3,11.9,0.45,6.5,8.3,0.79,1.8,7.1,8.9,7.1,3.6,1.8,5.9,3.0,17.2,91.0,105.0
1992,7,1740,DAL,Dallas Mavericks,Fat Lever,"August 18, 1960",31.0,NBA,SG,31.0,5.0,884.0,7.8,20.1,0.39,1.0,3.0,0.33,6.8,17.1,0.4,3.5,4.6,0.75,3.2,6.0,9.3,6.2,2.6,0.7,2.1,4.2,20.0,104.0,109.0
1994,7,1740,DAL,Dallas Mavericks,Fat Lever,"August 18, 1960",33.0,NBA,PG,81.0,54.0,1947.0,5.9,14.5,0.41,0.7,1.9,0.35,5.2,12.6,0.42,2.0,2.6,0.76,2.2,5.2,7.4,5.6,4.1,0.4,2.3,4.0,14.5,102.0,106.0
