Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2008,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",21.0,NBA,C,81.0,77.0,2540.0,6.9,13.9,0.5,0.0,0.1,0.0,6.9,13.8,0.5,3.2,4.4,0.73,5.1,11.1,16.3,2.6,1.2,1.6,2.8,5.5,17.0,108.0,106.0
2009,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",22.0,NBA,C,67.0,67.0,2242.0,7.5,14.2,0.52,0.0,0.0,0.0,7.5,14.2,0.53,3.6,4.9,0.73,3.5,11.4,14.9,3.9,1.3,2.3,2.5,4.5,18.5,114.0,104.0
2010,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",23.0,NBA,C,81.0,81.0,2845.0,8.7,15.9,0.55,0.0,0.0,1.0,8.7,15.8,0.55,4.0,5.1,0.79,4.4,10.5,15.0,3.5,1.1,1.7,2.3,4.2,21.5,121.0,105.0
2011,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",24.0,NBA,C,77.0,77.0,2704.0,10.2,18.3,0.56,0.0,0.1,0.5,10.2,18.2,0.56,3.0,3.7,0.8,3.6,10.7,14.3,5.3,1.2,1.6,2.4,3.8,23.4,118.0,105.0
2012,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",25.0,NBA,C,11.0,11.0,348.0,8.7,15.7,0.55,0.0,0.2,0.0,8.7,15.6,0.56,3.4,4.6,0.73,4.0,7.8,11.8,3.7,1.5,2.1,2.4,3.2,20.8,116.0,100.0
2013,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",26.0,NBA,C,74.0,74.0,2756.0,10.8,19.9,0.54,0.1,0.1,0.5,10.8,19.8,0.54,2.5,3.9,0.64,3.7,10.6,14.2,4.5,1.5,1.5,2.8,3.1,24.2,110.0,102.0
2014,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",27.0,NBA,C,29.0,29.0,958.0,12.6,22.2,0.57,0.2,0.6,0.36,12.4,21.7,0.57,3.1,4.5,0.68,3.5,9.4,12.9,4.0,1.4,2.3,3.4,3.0,28.5,109.0,104.0
2015,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",28.0,NBA,C,76.0,76.0,2318.0,11.4,21.3,0.54,0.2,0.8,0.31,11.2,20.5,0.55,2.4,3.1,0.76,2.9,9.1,12.0,5.4,1.5,2.2,2.2,2.7,25.5,114.0,102.0
2016,1,1325,ATL,Atlanta Hawks,Al Horford,"June 3, 1986",29.0,NBA,C,82.0,82.0,2631.0,9.9,19.7,0.5,1.7,4.8,0.34,8.3,14.9,0.56,1.9,2.4,0.8,2.8,8.4,11.2,4.9,1.3,2.3,2.0,3.1,23.5,113.0,101.0
2017,2,1325,BOS,Boston Celtics,Al Horford,"June 3, 1986",30.0,NBA,C,68.0,68.0,2193.0,8.6,18.1,0.47,1.9,5.5,0.36,6.6,12.6,0.52,2.4,3.1,0.8,2.1,8.4,10.5,7.6,1.2,1.9,2.6,3.1,21.5,114.0,107.0
2018,2,1325,BOS,Boston Celtics,Al Horford,"June 3, 1986",31.0,NBA,C,72.0,72.0,2277.0,8.1,16.5,0.49,2.1,5.0,0.43,5.9,11.6,0.51,2.1,2.6,0.78,2.3,9.4,11.6,7.4,0.9,1.7,2.9,3.0,20.3,115.0,103.0
2019,2,1325,BOS,Boston Celtics,Al Horford,"June 3, 1986",32.0,NBA,C,68.0,68.0,1973.0,9.4,17.7,0.54,1.8,5.0,0.36,7.7,12.7,0.6,1.9,2.3,0.82,2.9,8.3,11.2,6.9,1.4,2.1,2.5,3.1,22.6,122.0,107.0
2020,23,1325,PHI,Philadelphia 76Ers,Al Horford,"June 3, 1986",33.0,NBA,C,67.0,61.0,2025.0,7.6,17.0,0.45,2.4,6.8,0.35,5.3,10.2,0.52,1.5,1.9,0.76,2.5,8.4,10.9,6.5,1.2,1.5,1.9,3.4,19.1,115.0,109.0
2021,21,1325,OKC,Oklahoma City Thunder,Al Horford,"June 3, 1986",34.0,NBA,C,15.0,15.0,415.0,9.3,21.3,0.44,3.9,9.3,0.42,5.5,11.9,0.46,0.9,1.1,0.8,1.5,10.6,12.1,5.1,1.6,1.7,2.3,3.0,23.4,105.0,108.0
