Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2006,5,CHI,Charlotte Bobcats,35,Malik Allen,PF,6-10,255,1978-06-27,US,4,Villanova
2006,5,CHI,Charlotte Bobcats,13,Eddie Basden,SF,6-5,215,1983-02-15,US,R,UNC Charlotte
2006,5,CHI,Charlotte Bobcats,3,Tyson Chandler,C,7-0,235,1982-10-02,US,4,
2006,5,CHI,Charlotte Bobcats,9,Luol Deng,SF,6-9,237,1985-04-16,SS,1,Duke
2006,5,CHI,Charlotte Bobcats,21,Chris Duhon,PG,6-1,185,1982-08-31,US,1,Duke
2006,5,CHI,Charlotte Bobcats,7,Ben Gordon,SG,6-3,200,1983-04-04,GB,1,UConn
2006,5,CHI,Charlotte Bobcats,1,Stephen Graham,SG,6-6,215,1982-06-11,US,R,"Central Florida, Oklahoma State"
2006,5,CHI,Charlotte Bobcats,24,Othella Harrington,C,6-9,235,1974-01-31,US,9,Georgetown
2006,5,CHI,Charlotte Bobcats,12,Kirk Hinrich,PG,6-4,190,1981-01-02,US,2,Kansas
2006,5,CHI,Charlotte Bobcats,6,Randy Holcomb,SF,6-9,225,1979-08-08,US,R,"Fresno State, San Diego State"
2006,5,CHI,Charlotte Bobcats,1,Randy Livingston,PG,6-4,209,1975-04-02,US,9,LSU
2006,5,CHI,Charlotte Bobcats,5,Andres Nocioni,PF,6-7,225,1979-11-30,AR,1,
2006,5,CHI,Charlotte Bobcats,15,Jannero Pargo,PG,6-1,175,1979-10-22,US,3,Arkansas
2006,5,CHI,Charlotte Bobcats,52,Eric Piatkowski,SG,6-7,215,1970-09-30,US,11,Nebraska
2006,5,CHI,Charlotte Bobcats,45,Luke Schenscher,C,7-1,255,1982-12-31,AU,R,Georgia Tech
2006,5,CHI,Charlotte Bobcats,25,Darius Songaila,PF,6-9,248,1978-02-14,LT,2,Wake Forest
2006,5,CHI,Charlotte Bobcats,50,Mike Sweetney,C,6-8,275,1982-10-25,US,2,Georgetown
2006,5,CHI,Charlotte Bobcats,30,James Thomas,PF,6-8,235,1980-11-22,US,1,Texas
2006,5,CHI,Charlotte Bobcats,2,Tim Thomas,SF,6-10,230,1977-02-26,US,8,Villanova
